EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
treiel ühisnõupidamine;liit tegevdirektor;liitumine eurotsoon;turukonkurents üldine;andma itaalia;valmisolek euro;korraldatav euroopa;valmisolek euro;elektrivõrk töökindlus
kvalitatiivne muutus;püsialajaam paber;jäämine optimistlik;võitma konkurss;tellimus uus;euroopa komisjon;ettevalmistustöö euro;võtma 27;püsima eriti
tõusma osakaal;soovitama euroopa;euroopa rahvakultuuriansambel;48 üleeuroopaline;inimene probleem;soovitama euroopa;euroopa komisjon;üleminek sujuvam;jää võib-olla
hinnang tartu-sugune;euroopaline folkloorifestival;emotsionaalselt plaan;investeerima elektrivõrk;30 manner;eesti elanik;euroopa ühisraha;rmk rääkima;paar viimane
võrdlema 2004;tõenäosus suurenema;võim eurotama;juhataja urmas;algatus vastav;euroopa rahvakultuuriansambel;eurotsoon kauge;48 üleeuroopaline;inimene probleem
50000 külastaja;linn esindus;leidma eesti;50000 külastaja;toimuma sadam;õnnetu euroopa;ühendama balti;eestipoolne peakorraldaja;tõusma 20
itaalia festival;osa tallinn;seitse-kaheksakümmend inimene;kell kaheksa;seisma vaatama;ühendama balti;kulgema eesti;protsess eestimaa;põhja-itaalia toimunud
üritus osa;üldine koordineeritus;pöörama tähelepanu;komisjon eesti;kaks arvama;euroopa suurim;aeg euro;soovitus üleminek;standardelu võib-olla
kindlasti hirm;hinnang muutus;valima esineja;väitma kindlalt;kindlasti hirm;üleminek õige;võim eurotama;majandusolukord lõpuks;võib-olla üksik
linn polsanos;linn kunstiline;rääkima lähemalt;laululava 1964;astuv rühm;ühisraha tõusma;kartma euro;-st9oonine august;komisjon jaanuar
jõulisem vana;põhjendatud laev;natukene tõusma;ülekandeliin koridor;ütlema standardelu;itaalia äsja;euroopa rahvakultuuriansambel;võrdlema 2004;50000 külastaja
sõna ettevalmistus;jeedima lastekollektiiv;tõenäosus suurenema;võtma 27;bussifirma graafik;laevaliiklus kuivastu-virtsu;hiljaaegu itaalia;sündmus näiteks;tund pikem
tehniline asi;kergem jõulisem;eve soovitus;toimuma 48;andma soovitus;täistund tänavu;euroopaline folkloorifestival;euroopa komisjon;inimene varasem
