keyphrase;score
kompleksse isiklikke komplekse;0.8075
action Iga asja;0.798
inimlikud oskused anded;0.7954
vaatama suurele osale;0.7949
alter ego Kuidas;0.7941
yhtegi suurema võimsuse;0.7917
otsustaja arvestab otsuste;0.7914
näis sugugi formaalne;0.7908
objektiivsete faktide kogumit;0.79
alanduse haavata saamise;0.7896
Kuigi seadus annab;0.7887
probleem maatus kodu;0.7887
valimised võidab näiteks;0.7882
küsimus suur arvan;0.7878
See annab lootust;0.7877
punktid jäid seoses;0.7875
saamise hirm hirm;0.7871
hirm upsakas ülbe;0.7862
juhtmed ongi rajamisel;0.7862
abstraktselt sügavalt inimlik;0.7862
äärmiselt tähtsal asuv;0.786
identiteediküsimustes ühisjooni usun;0.7856
oskused anded kunagise;0.7854
asjade oska uneski;0.7852
täiendada vaevli idend;0.7847
situatsiooni käsitlemisel asetab;0.7846
otsima internetist vastust;0.7846
isiklikke komplekse Ja;0.784
segast olukorda lahendada;0.7837
praktiliselt kasutada Ja;0.7833
võim noorte mehed;0.7829
võib-olla aeg ongi;0.7829
leiavad hea inimene;0.7829
jumala lahendama asja;0.7825
pakub kindlamat varju;0.7823
asi sügavalt ütlesin;0.782
antakse suulisel lõtkuvateks;0.7818
solvangud hirm upsakas;0.7816
kindel ratsionaalne joon;0.7811
anded kunagise taktika;0.7805
hea inimene üldse;0.7803
läänemaid Mayndanud action;0.7802
lumes juttu Need;0.7799
anded Ja inimlikud;0.7798
tõendiks Vastus objektiivsete;0.7798
taevas hoidku tankid;0.7797
usub mismoodi usub;0.7796
annab lootust Ja;0.7796
identiteedikriisi Et ühildada;0.7792
tohutu hulga kohti;0.779
mismoodi usub olegi;0.7789
näitama hea vatsa;0.7787
leida leida tasakaalu;0.7786
paha Et oskuslik;0.7784
aega aru Istanbulis;0.7783
seisma ehmatusest mõtlesin;0.7783
juss identsus kriis;0.7775
paika pandud sekularism;0.7774
hirmud hirm kollektiivse;0.7772
võidab näiteks islamistlik;0.7763
teki toredasti kokkuvõtet;0.7761
Ja erinevus nähtavasti;0.7758
kindlamat varju kaitset;0.7758
üldse jumalat usub;0.7758
autorid Terry Morrison;0.7756
sega Aga suund;0.7756
jäi sealjuures au;0.7755
tapeti loobus Orhan;0.7752
ülitundlikud asjade võib-olla;0.7751
tegevus toimubki Ja;0.7749
äkki jäin seisma;0.7748
eta läheneb asjadele;0.7747
absurdseteks Ja absurdielementi;0.7746
Pamuki alter ego;0.7744
kõiksugukomplekse rahvuslikke kompleksse;0.7743
inimesel inimese Mind;0.7739
kaua aega aru;0.7739
kaks sõna tüdrukutest;0.7738
juurdunud aeg asi;0.7736
toob Ja huvitav;0.7731
oskused anded Ja;0.773
maa Ja otsingutes;0.7728
Eks Türgis probleem;0.7727
jääb keskmest Et;0.7726
asja hullemaks See;0.7725
Armeenia teema hull;0.7721
meelde tuletada TEA;0.7719
Jah no ilmselt;0.7719
lahtitegemise kohtusse anda;0.7718
aeg asi türklane;0.7711
arengus tublisti Aga;0.7709
ühisjooni usun eesti;0.7706
vatsa paha Et;0.7702
teema hull teema;0.77
liberalismi kehtestada kehtestas;0.77
islamimaailm türgi saatus;0.77
puht mahedalt demokraatlikult;0.7699
vaatame ennastki meiegi;0.7698
sarnast Ja otsida;0.7694
vedada Ja juhtmed;0.7693
annaks jumal Andres;0.7693
islamis leebematas vormides;0.7691
kuum teema üha;0.7691
Ja inimlikud oskused;0.769
salli lahkel toel;0.7686
rahalisel toel Aga;0.7685
Prantsusmaal lubata lubata;0.7683
esimene kandidaat meelde;0.7682
kujutab Mina tahaksin;0.7678
surutud Ka kerge;0.7675
vältida konflikti Aga;0.7675
muretseks Ja viimaseks;0.7669
maatus kodu maatus;0.7668
maailmas seegi riigi;0.7668
töötlevad informatsiooni Selgub;0.7668
aeg ongi Türgi;0.7665
inimene tähenda Hirm;0.7665
ääremaa Ja jumal;0.7663
tahaksin meenutada 80;0.7662
hoiak Aga asi;0.7662
Türgi probleem probleem;0.7661
kultuuri hoiakut jakk;0.7661
ruum kars tuntavam;0.7658
le Türgis reisima;0.7656
room Aga strateegilise;0.7656
varju kaitset Kui;0.7654
raamatu kiituseks tutvustuseks;0.7654
uneski näha Üks;0.7651
Saudi Araabia hullult;0.7649
tankide vaatasime Istanbuli;0.7647
kunagise taktika eta;0.7642
jälle juttu euroop;0.764
halvustamise hirm pealekaebamise;0.7639
mürki võtta korda;0.7638
nägu Errze ruum;0.7637
voolama Ja Iraak;0.7635
panna kord kord;0.7634
rahvaste ülitundlikkus Nii;0.7631
kolm aastat New;0.7628
Renee tenderman Pegasuse;0.7627
Hispaania filosoof Salvador;0.7626
Salvador dema tariaga;0.7623
leebematas vormides erineb;0.7616
Nobeli preemia kirjastus;0.761
nälg hirm Hirm;0.7607
Meie ajada nina;0.7605
Et Istanbul ääreala;0.7605
Orhan Pamuki ringreisist;0.7599
