keyphrase;score
kraiste kombigrest filter;0.8177
of the last;0.8118
screen väärida laitked;0.8095
eetris esmaeetris Gravity;0.8062
kahte Kas check-check-check;0.8033
algab tänase drive;0.7962
Aav uus check-paar;0.7942
laitked in kell;0.7928
georia low-bay Vana;0.7923
the last Saksamaalt;0.792
uus lugu tekiteer;0.7896
väärida laitked in;0.7895
selge homme Kindlasti;0.7887
check-check-check vrile tulbid;0.788
number saata sõnum;0.7867
suundame suundame Pole;0.7857
tunni selge homme;0.7857
kaks sõnumikeskuse number;0.7853
au Aino ainus;0.7847
kuuest kaheksani number;0.784
kombinatsiooniga kaks seitse;0.7835
ilmselt suhteliselt kindla;0.7834
näos suundame suundame;0.7833
heeliumi vahetus aega;0.7832
asjad vaata asja;0.7827
number USA-s raadio;0.7827
R2 poee laadige;0.7827
kindel kindlasti tore;0.7826
võimalik interneti vahendusel;0.7825
ütleksin armastusest kirjutada;0.7825
teadsin toon ohvriks;0.7816
plaat Siit näide;0.7811
kerge dial tunded;0.7805
sordia Mehhikost lord;0.78
usu Tulge perega;0.7794
tervitame naerame No;0.7792
uus Piccise plaat;0.779
üpris inimmassi paistis;0.7789
vaata www Pokuma;0.7787
Play App Store'ist;0.7781
mured madame lohed;0.7781
eile õhtul natuke;0.7781
Poole suudleme suundame;0.778
viimane draivi Singer;0.7779
post pop depress;0.7775
viskasite selge raske;0.7772
past baptepresson ilmub;0.7771
istuks äkki tooli;0.7768
triki uus lugu;0.7759
homme kiirem ilmselt;0.7758
Heati point'id Aasta;0.7758
Music Heati point'id;0.7757
kombi kraiste kombigrest;0.7756
milleeniumivaheline heeliumi vahetus;0.7754
aega Jube hea;0.7754
Braimal screen väärida;0.7752
teegi hea tunne;0.7752
Store'ist Te kuulate;0.7751
äppe tellige podcast;0.7747
jalge üürikorterisse parem;0.7745
tiivad peidab eitab;0.7745
naerame No tegelikult;0.7745
magas kuulama R2;0.7742
20 lootusetult eile;0.7741
homse varna näiteks;0.7741
matame mured madame;0.7739
uus album täpsemalt;0.7738
kindla ukse pilet;0.7737
kosmos kosmos eetris;0.7736
vahetame kodu tuul;0.7732
ütlesin pahandas saba;0.7731
Ja õnnelik homme;0.773
meik juurukraid kentuur;0.7729
pilet soetada Aga;0.7727
lugu Endo haakkell;0.7727
kaval asjad olengi;0.7724
toob saksa vaimu;0.7723
panin sügavkülma aru;0.7721
kindlasti tore Ja;0.7719
natukene tegutsema lubasin;0.7713
Nokey proosat Et;0.7712
loo 99 truck;0.771
eilse maha magas;0.7707
hommik onu Veiko;0.7707
