keyphrase;score
;1.0
orgstratsioon;0.8621
niiskertzolikulaat;0.8289
võimalik;0.8229
üldsõnalisem;0.8224
jaanemine;0.8221
reemarror;0.8219
sümfoonikum;0.8187
väljendusvõimalus;0.8139
puhkpillikvintet;0.8133
mälestusmärk;0.8043
auvõlg;0.8041
mälestus;0.8013
klassikatöötlus;0.8009
armoon;0.8001
sümfoonia;0.7992
kodumiljöö;0.7973
sümfooniline;0.7964
raadiolindistus;0.7952
lõõtsakontsert;0.7919
tudengipõlv;0.7914
mõtlemine;0.7904
värving;0.7888
õpetus;0.788
tunnetam;0.7866
amore;0.7859
klaverikontsert;0.7846
tõepoolest;0.7809
tinglik;0.7803
vastandamine;0.7802
partituur;0.7798
võib-olla;0.7781
sümfooniaorkester;0.776
trioliin;0.7752
muusikaeld;0.7739
koosseisuline;0.7735
uni;0.7734
sätt;0.7699
prelüüd;0.7666
üldse;0.7637
õnnetu;0.7621
följeton;0.7619
nägema;0.7612
unenägu;0.7609
võimalus;0.7604
raadio;0.7595
tantsunumber;0.7592
paber;0.7589
väljend;0.7573
õppima;0.7568
tool;0.7566
konservatoorium;0.7564
mure;0.7555
improviseerimine;0.7553
linn;0.7535
meelepaha;0.7534
käesolev;0.7525
korrigeerimine;0.7514
päev;0.7511
dramaturgiliselt;0.7506
leht;0.7502
-te;0.7493
ukraina;0.7488
huumor;0.7483
nii-öelda;0.7467
hoovõtt;0.7461
muusikamõte;0.7451
hiljem;0.7443
mõnus;0.7443
1954;0.7427
kaugemal;0.7422
orkestratsioon;0.7419
asi;0.7406
lõhki;0.7406
lahter;0.7395
õppevaheaeg;0.7394
klaveripartii;0.7391
motiivikene;0.7391
laul;0.7372
mesi;0.7363
meel;0.7339
orkistreerima;0.7334
elevus;0.7328
fungas;0.7308
olustike;0.7302
natukene;0.73
lõpetatud;0.7297
talvine;0.7294
muusikaline;0.7293
kõveriti;0.7291
osas;0.729
püüdma;0.7284
pilalood;0.7282
koorika;0.7275
ärgitama;0.7274
patti;0.7273
prelüüt;0.7269
halamine;0.7268
mõtlema;0.7266
stiil;0.7266
elutöö;0.7254
suvilakene;0.7238
klaver;0.7232
lihtsalt;0.7223
kohapealne;0.7222
humoristlik;0.7217
katki;0.7188
viieosaline;0.7175
teadev;0.714
fundamentaalne;0.7138
esmaesitaja;0.7137
intrigeeriv;0.7116
nimelt;0.7116
väiksem;0.711
ülesanne;0.7085
eksamitöö;0.7067
olukord;0.7055
looming;0.7048
lõbusasti;0.7035
liin;0.7031
rahulolematus;0.7029
soleeriv;0.7022
loominguline;0.7018
vahest;0.7008
jooks;0.7008
suurem;0.7005
soovitama;0.6985
pärinema;0.697
dekaat;0.6963
stuudio;0.6962
asjalik;0.6953
pealkiri;0.6947
rubla;0.6943
harmoonia;0.692
79;0.6908
tund;0.6908
eksem;0.6907
laulasmaa;0.6889
kuulemine;0.6875
puhas;0.6859
ring;0.6855
ajalugu;0.6853
kapi;0.6837
osa;0.6835
etteheide;0.6833
mõnu;0.6817
tulemine;0.6808
anekdoot;0.6805
kurjem;0.6797
tagantjärele;0.6759
segavalt;0.6758
interpreet;0.6742
vabariik;0.6736
aasta;0.6707
vabane;0.6697
teema;0.6693
kõuts;0.6685
kevad;0.6684
külg;0.6641
kodu;0.6641
tuletama;0.663
improviseerima;0.6622
õpine;0.6612
janune;0.6611
torkima;0.6603
paik;0.6583
muigama;0.6582
koosseis;0.6577
lugupeetud;0.6566
vaheaeg;0.6556
tähendama;0.6549
plaan;0.6543
ajal;0.6541
loodud;0.6527
kandma;0.649
saamine;0.6463
meenuma;0.6445
küllaltki;0.6435
peegelduma;0.6426
lahenema;0.6418
lõpetama;0.6411
-st;0.6394
kord;0.6328
number;0.632
kippuma;0.631
algus;0.6263
sügav;0.6222
asetama;0.6205
kõutsi;0.6038
valesti;0.6028
sünniaeg;0.6018
valmis;0.5962
tuntud;0.595
hüljatud;0.5869
kõlama;0.5843
1952;0.5751
eksima;0.5735
tunnetama;0.4922
tegemine;0.4836
kindel;0.4829
