keyphrase;score
lugemise;0.3474
raamatuid;0.3351
raamatukogu;0.3109
lugemiseks;0.3066
lugema;0.3038
õpetussõnu;0.2993
lugeda;0.2941
õpetamise;0.2934
kirjahiiglase;0.2867
raamat;0.2833
raamatu;0.2832
arvasime;0.2817
raamatuga;0.2809
raamatut;0.2795
hiiu;0.2793
rääkimise;0.2789
kirja;0.2743
koolis;0.2683
väike;0.2672
õpetajad;0.2622
mõtlema;0.2603
natukene;0.2496
hiiumaa;0.2494
puudu;0.2491
jäime;0.2478
nimesid;0.2474
materjali;0.2469
kirjutama;0.2441
sügis;0.2434
vähe;0.2414
lugusid;0.241
köiki;0.2407
koolipõlves;0.2405
räägite;0.2405
leheküljed;0.2363
mõte;0.2356
kirjutatud;0.2347
ununenud;0.2329
kooli;0.2306
leid;0.2302
õhtust;0.23
koolist;0.23
aeg;0.2289
;0.2282
ikku;0.227
räägid;0.2264
jäi;0.2248
puudus;0.2231
tea;0.2223
kokla;0.2219
viidik;0.2199
toimetajaks;0.2196
kaks;0.2194
klassidel;0.2194
iiri;0.2192
kirjutanud;0.2186
liimitatud;0.2184
sõnu;0.2177
keele;0.2161
vanematega;0.2161
lehekülgede;0.2159
sõnad;0.2138
jäänud;0.2134
arvate;0.2115
oligi;0.2112
arvame;0.2112
pikad;0.211
tehia;0.2107
kuulsite;0.2104
käeõhtud;0.2091
kohad;0.2091
merike;0.2084
lasteraamat;0.2083
asjad;0.2068
koha;0.206
vähevõitu;0.2058
köelda;0.205
tundus;0.205
plaanime;0.2039
viimane;0.202
lapsele;0.2017
pimedad;0.2017
lõpuks;0.2017
vahe;0.2009
tahvli;0.2004
huukja;0.1999
keekidele;0.1979
seletuskirjadega;0.1978
hing;0.1975
tilgad;0.1968
kirjas;0.1965
lapsed;0.1955
alguses;0.1934
projektijuht;0.193
kuskile;0.1929
vanavanematega;0.1927
siini;0.1927
keik;0.1927
räägib;0.1912
ajast;0.1908
kodudes;0.1907
lünk;0.1899
kodu;0.1884
tüür;0.1875
päeva;0.1872
kiip;0.1872
kruuke;0.1866
kaanel;0.1863
lillepeenrale;0.1849
elanud;0.1842
korjasime;0.1841
võitsime;0.1839
valitud;0.1826
muuseumis;0.1825
õige;0.1824
sid;0.1818
süda;0.1813
mac;0.1812
käinud;0.1812
vaatasin;0.1807
töö;0.1806
paksu;0.18
mõeldud;0.179
hästi;0.1786
kujundanud;0.1786
aivar;0.1785
täitel;0.1776
teitele;0.1772
pääle;0.1756
lapsepõlvemaile;0.1756
suurt;0.1752
otsinud;0.1752
laas;0.1749
põhiliselt;0.1744
laisk;0.1738
kriminarilinaalne;0.1726
tääda;0.1716
aegsest;0.1704
kogunesko;0.1697
tund;0.1695
märkia;0.1679
tähendab;0.1678
kaugele;0.1672
pul;0.167
mõistatusi;0.1669
meele;0.1669
uuest;0.1667
lili;0.1664
loba;0.1662
hiidlast;0.1653
maidki;0.1639
osa;0.1629
jutu;0.1628
aastatesse;0.1624
tei;0.1614
no;0.1611
täita;0.1608
aris;0.1602
kalle;0.1593
täht;0.1586
täädvad;0.1581
tänasest;0.158
ütlesin;0.1557
siion;0.1555
roberta;0.1554
suhteliselt;0.155
heinsoo;0.1547
taas;0.1546
panemike;0.1545
laiskusega;0.1535
kausta;0.1528
ühiseid;0.1522
eesti;0.1522
vaatust;0.1506
mete;0.1504
inimest;0.1502
parasjagu;0.1502
taris;0.1502
asi;0.1489
aniis;0.1489
teilegi;0.1483
pisistanadon;0.1475
pilti;0.146
teadma;0.1447
huulil;0.1428
täämisse;0.1426
itud;0.141
pude;0.1369
-tesse;0.1351
tarison;0.1332
platsis;0.1303
võimairib;0.1281
matust;0.1276
äraarvamisi;0.1272
raamand;0.1248
vigast;0.1248
segamisi;0.1201
realist;0.1092
kassast;0.1047
70;0.0855
