EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
keretöid veenõul;viidi metsatöölaagritesse;inimesi Kadriorus;Sindist lasti;vaguni number;tänavatel lauldi;meelde 41;võib-olla Ukraina
kutsutud õppeülesannet;väiksemad padrunid;numbraga käega;jõudsid Pärnusse;element Ja;Kadriorus lauluväljaku;memuaare Tänane;11 juulil
nimi närvid;inimesi Kadriorus;võib-olla Ukraina;võeti Aga;number Ja;Kadriorus jalutamas;Me eestlased;12 aastat
kindlasti meedia;panime veenõu;sadama kaubajaamas;sõitsime Aegviidus;momente elasin;meelde linnas;Kuupäeval Moskvasse;Põhja-Läti lätlastega
Nendes jaamades;Elu Oli;lehtedes kuulsin;aastat Siberis;huvitav momente;piiri laulsime;Ja mäletan;võib-olla Soome
tablet ajada;võtsin kaasa;puu tarid;50 mees;toob No;Neljateistkümnenda juuni;mustlasnaist jälgida;kogumispunkt hästi
väikene linn;õppeülesannet Ja;viimane trükisõna;ajalehti Ja;aknad uksed;sinimustvalged ajal;Tean riigipööret;hästi mäletan
kirjutamata memuaare;arvan otstarbekohane;rongis nahk;raudtee ehitatakse;inimene sattus;nägin üksikuid;telegrafeerisid Tartusse;aeg-ajalt käidi
See päev;vihalist hõikasin;kahpuutoru füüsiliste;vene madrus;Need talumehed;inimesed tahtsid;hästi Elulood;võib-olla satume
vastanud tüki;karda mõtlesin;laualipud vabadussõja;saksa auto;aknad avatud;18 sajandil;kuuleme kirjutamata;20 juunil
füüsiliste vajaduste;mõtlesin udujutt;kindlasti meedia;Ukraina söekaevandustesse;virm vagunist;rahulikult kõndisime;Tartu koolipõlvest;viskas võib-olla
vagunite numbrid;ulatas raudteeni;ajalehe müüja;suunas Kiievi;head arvata;laulsime Eestimaa;NKVD ametivend;40 kevadel
öelda kasvasime;politseikomissariaadi hoone;veesõjad Ja;Uulu mõisa;vast viiakse;varakevadel Kadriorus;meesjääke valvesse;ajutiselt evakueerida
Säre aasta;võeti võeti;tsirkus toimus;aastal näitas;Noh head;Ja mäletan;mürgitatud Mina;raamatud vene-eesti
lõhkusid aknad;laagris Ja;valge lintidega;nojah 18;kriminaalne element;istusid murul;Pärnusse Nad;Noh mõtlesin
