EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Butterfly Beverly;oleta reaalse;Nele-Eva Steinfeld;üldse muusikaelu;noored hull;festivalilt Eesti;jutufestivali Eesti;heliloojad Eesti;publikule võib-olla
tähtsus positsioon;Eestis heliloomingule;Noored muusikud;meeldis Kõik;ongi normaalne;vestlust festivali;Music Weeki;päevad muusikauudiseid;toimetaja Nele-Eva
mõnedki salvestused;kapatiitseks Ja;paljudel Lääne-Euroopast;aastat Eestis;aspekti kodu;head raadiokuulajad;muusikaakadeemias aastatel;Festival Eesti;Kesk-Euroopaga Skandinaaviaga
ütles uus;mõtleme kultuuridokumendist;René Eespere;1979 aastal;vorm vastab;Muusikauudised 13;välismaised heliloojad;Kõik intervjuud;päevad võib-olla
heased looming;puudutab loomeinimeste;Tallinn Music;Auhinna suuruseks;seisavad Property;räägivad stuudios;kooridele jaga;70 helilooja;2006 aastal
heliloojad kirjutavad;olemasolevatele ansamblitele;Perspektiivis festivalil;Puudusena näeb;abstraktne idee;välisheliloojaga Küsisin;kuulasime kontserdil;raadiokuulajad Mina;inimestel erinevad
sõlmiti 26-ks;aitaksid publikut;kultuuriline avatus;aastal edendada;muster Ausalt;intervjuudel põhinev;ütleme klaverile;nüüdismuusikaplaanist Ma;piisavalt eksponeeritud
Kui kuulasime;sümfooniaorkester Eesti;nädalal vaidlevad;Nii laulja;head oodata;toimetaja Nele-Eva;audiovisuaalkontsert istuti;toimetaja Nele-Eva;nii-öelda situatsioonist
ütleme sarjade;Maailma juhtivaid;publikut eesti;mõjuks Ja;autorist aru;viiuldajad loomulikult;orkestriauku suri;esinejad Juttu;väga-väga huvitavat
oluline osa;Aga Arvo;Et heliloojatelt;Orkestrantide seisukoht;Et asi;kõrvutaksime kontserte;vähem kontserdivormide;Eesti Päevalehe;maailmast head
adekvaatne pilt;dominanti Minu;kontserdite kõrvutusena;võetakse Kuigi;esiflatisti Wolfgang;probleeme kuuleme;ballett ooper;siseheliloojad sisemaised;Muusikauudised 13
2013 jätkumas;Festival Eesti;filosoofilistes probleemidest;Jaan Kapilt;Tere head;Weeki Iga;flöödimängijat 18;Steinfeld nädala;püüdsin filmi
katsetavad asju;kuulamist Sülgaja;Kõik intervjuud;aastast teeneks;uksed Steinway;mitmekülgne esineja;Steinfeld nädala;jätkame jutufestivali;nüüdismuusikas toimuva
vahendid Eestis;mõelda Muusikaakadeemia;Et häirivad;dirigent Franud;firmaga permis;Muusikaakadeemia õppeasutusi;Steinway instrument;flöödimängijat 18;vabalt nii-öelda
illustreerib hästi;osa jäävad;Aga kuulame;realiseerida visiooni;atraktiivseks vorme;Ameerikale lauljad;head raadiokuulajad;kontsert Telejättis;2013 jätkumas
