EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Elizabeth Esselling;Elizabeth Esseling;Elizabeth Esselink;Ilmsesti tänasest;link verinoor;muusikasaade ongi;populaarmuusikaga kroonik;Elizabethist mängib;tihtipeale Slitz
Me jätkame;mõtlesin Elektroonilist;nimed mõnedki;mängima paremaid;Et head;heliplaadile Ameerika;avatud muusikasaade;Superflööti tiitli;jääbki kõlama
keeles anti;mineteks ällymek;valitud muusikalugusid;Liisabetesse linki;esse linke;võõrkeele lauludes;minutiks muusikasse;hollandlanna Elizabeth;plaadist hittmaistel
fantaasiamänguliste sketši;inimeste tänavakohviku;senisel albumil;antud tegevusi;tiit valides;arvustustes populaarmuusikaga;esimene Album;Hollandi rokkansamblis;abiga võrdlemisi
lõbustest eesti;tõlgitud Läbi;loo pealkirjas;linki sooloettevõtmist;Essel link;hollandlanna Elizabeth;laulude kirjutamise;esimene Album;1997 kusagilt
pealtkuuldud näpatud;salvestas esimese;jaanuarikuus 1997;tihtipeale Slitz;til ;muusikalise magustoiduga;naist kitarristide;arvustustes populaarmuusikaga;Elizabeth õhutab
itesse Misty;lohakas stiilis;tehniline probleem;Elizabethist linki;palav pass;Hollandi rokkansamblis;nimeks Singer;avatud muusikasaade;nimed mõnedki
lasevad kõnelda;kokkupuutepindu sooleks;viimane ots;läbivaid Olin;arvab In;naist kitarristide;senisel albumil;võrdlema naislaule;Nüüd poiss
väljendid lugude;Esimene võrdlemisi;inglise keelekasutus;pudenekene kandis;java tekstidest;kahe heliplaadi;bootišeed lauljanna;Soeks hitimeister;Aga tegelikult
nutasin lugu;arvab In;kummastavad väljendid;rootslanna Stina;versus hipmeister;rokkansamblis jaanuarikuus;song Raitrid;esinev hollandlanna;aastal Niisiis
