EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Birgit Õigemeel;usun tegelikult;imestada Birgit;Ja superstaarisaade;head ;Birgit räägib;Õigemeelele aastahitti;Ameerikast aeg-ajalt
balloonide plaat;vä Ja;kevade lõpus;toimub aasta;kell valida;aastahitti auhindade;Birgit Õigemeel;Ja tegelikult
nime arrygoivunen;nii-öelda eri;esitus veebruaril;võitjana üldse;annan autogrammi;auhind esimese;võitis superstaari;rahulik võib-olla
eesti naisartiste;kuskile Ma;finalistidega esinemistel;kahes stuudios;arvan anna;alguses mõtlesin;vaatavad Birgit;Kuigi tegelikult
vihastab Midagi;Euroopa meeldiks;mõte pajusaarel;proovima arvati;arvan arvan;üllatunud üldse;pealkirjaga tead;inimesed üldse
koostöös ilmub;mäletan Ja;ajakirjandusse ilmunud;kaks takti;näiteks annan;annan autogrammi;Tere ütlemata;võib-olla Kuigi
tilgub Hannah;toakaaslane toredam;algne põhjus;alguses mõtlesin;even essentsi;Eurovisiooni eelvoorus;lugu Mille;tahab hästi
Sihtist päev;On pealkiri;nägin keskealisi;enamasti töötajana;kodu kodu;finaali saadeti;Minu silma;asja kindlasti
hinnatud Seal;aeg-ajalt See;auhindade jagamisel;koju toimima;spirit luban;võitjana üldse;ütlesin Ja;lihtsalt suurem
inimesed kaldusid;hoidku heeringat;rahvus aasta;15 natukene;Et pull;detsembril Kaarli;Tegelikult pääsesime;võib-olla olekski
Kas volüüm;Ja hoidnud;Raadio kahes;artikli näen;vahet head;Seal hinnati;lillemüüja ütles;julge võib-olla
tüüpiline elu;sahtasinud klooni;tähtedega jõudsite;eurovisioon näiteks;arvad julgetakse;Aga valinud;VIP-looži pääsenud;aidata kõrgele
seotud kodanikudega;Sest sealpoolfinaalist;näiteks alkoholi;kindlasti augustis;valida üritusi;vaatasin viimast;üllatuslikult jälle;Ja tõenäoliselt
aastatel võib-olla;päev See;võib-olla lauluoskust;saadetakse lausa;kodus No;Jomartisti alguses;meeldis Anna-Liisa;meeldis Anna-Liisa
aastatel drille;Birgit reaktsioon;kindlasti augustis;pull kujutan;praktiliselt A;päeva inglise;Piirisest räägid;No ilmselt
