keyphrase;score
;1.0
programeen;0.8257
kõrgtippkõrgkool;0.8169
tervisesaavutamine;0.8054
klassikomplekt;0.7995
sõpru-tuttav;0.799
persooniintervju;0.7919
ülemöödunud;0.7908
õigusteaduskond;0.7888
kultuuriväärtus;0.7885
kõigekülgselt;0.7862
tõesti-tõesti;0.7853
lõiguke;0.776
iseärasus;0.7756
concordia;0.7737
ülikoolipsühholoog;0.7701
eriinternaatkool;0.7687
omandivorm;0.7677
reklaam;0.7673
tõmblemine;0.7655
optimism;0.7642
rusuhunnik;0.7632
linnas;0.7626
eraldatus;0.7621
öelgem;0.7607
võimalus;0.7604
pilt;0.7585
niitväli;0.7524
raekoer;0.7473
nii-öelda;0.7467
järjejutt;0.7456
rentsildendama;0.7455
probleem;0.7433
põhiasi;0.743
tippjuhtkond;0.7415
pannkoogilõhn;0.7401
korruseline;0.74
eesmärk;0.7397
kulum;0.7391
kurjus;0.7381
ratsatunne;0.7366
võluv;0.7355
restaureeritud;0.7336
kuuseriisikas;0.7311
pahjus;0.7288
korras;0.7281
inglite;0.728
välihooaeg;0.7279
telefonikõne;0.7271
inimvaenulik;0.7266
maol;0.7255
2000;0.7244
rektoritool;0.7238
gripp;0.7226
areng;0.7223
improviseeritud;0.7219
toitlustamine;0.7216
professioon;0.72
sidejaoskond;0.7195
action;0.7193
kolmekäiguline;0.7163
okei;0.7159
pärandus;0.7158
võrdselt;0.7158
varem;0.7153
suvi;0.7148
perekondlik;0.7133
kaasomand;0.7123
nimelt;0.7116
vaiksem;0.711
sport;0.7109
armas;0.7064
harjutusmasin;0.7061
kirg;0.7056
vorm;0.7047
algusaasta;0.7042
elukogemus;0.7036
hommik;0.7016
ärimaailm;0.6992
soovitama;0.6985
kuidasmoodi;0.6973
püüdlema;0.6971
tähtsam;0.695
allumine;0.6927
juuni;0.6917
kool;0.6898
külaline;0.6894
viie-kuus;0.6885
kukkumine;0.6884
tuju;0.6874
ring;0.6855
osa;0.6835
armetus;0.6831
huvi;0.6824
saunu;0.6816
maakool;0.6814
õelus;0.6814
diplom;0.6791
erakätesse;0.6788
praegult;0.678
ilusasti;0.677
keskpaik;0.6747
vanem;0.6741
vabariik;0.6736
kainelt;0.6733
vestluskaaslane;0.6733
rikkam;0.6723
kodukoht;0.6715
aasta;0.6707
elu;0.6673
kohus;0.6673
austraalia;0.6667
saade;0.664
vallavalitsus;0.6619
telekontroll;0.6588
isetehuma;0.6574
tähendama;0.6549
toetavalt;0.652
suhe;0.6515
raadiokuulaja;0.6511
otsene;0.6495
korrigeerima;0.6488
oht;0.6479
kasutus;0.6464
saamine;0.6463
nimi;0.6459
munavalge;0.6454
võtma;0.6453
küllaltki;0.6435
valus;0.6432
parkija;0.6414
lõpetama;0.6411
lõpetanud;0.6389
tasu;0.6385
miinimum;0.6374
värske;0.6372
pühendama;0.637
kolimine;0.6369
tahes;0.6368
omakandi;0.6344
andunult;0.6338
kord;0.6328
viis;0.6318
laiendama;0.6297
väiksena;0.6291
organiseerima;0.6271
algus;0.6263
tell;0.6263
eile;0.6255
oluline;0.6187
tavaliselt;0.618
rahul;0.6174
hetk;0.6169
sealtsam;0.6154
arendamine;0.6117
kahekümnekes;0.6102
ettevõte;0.6093
lisa;0.6089
30;0.607
hommepäev;0.6047
vastama;0.604
sügavalt;0.604
ratsutama;0.6032
rikastav;0.6024
teoksil;0.6022
eelkõneleja;0.602
tallinnat;0.6019
eduma;0.5976
advokaat;0.5965
igatsema;0.5961
tervenema;0.5957
tuntud;0.595
sinnakanti;0.5904
kaasa;0.5888
pikk;0.5884
hea;0.5874
hüljatud;0.5869
maandama;0.58
kvalifikatsioon;0.5781
nõustama;0.5768
uuesti;0.5724
pingeliselt;0.566
rahule;0.5653
proovima;0.5611
üürimine;0.5606
arvama;0.5585
ootama;0.5494
detailselt;0.5439
sundima;0.5428
kujutama;0.5415
soovitus;0.5413
kõnelema;0.5398
paigutama;0.5317
absoluutselt;0.5262
sattuma;0.5207
kinni;0.5012
hind;0.4964
kalduma;0.4783
ootamatu;0.4482
eksisteerima;0.447
