EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
katernaarne sete;sisaldama vesi;joogivesi oluline;põhjaveekompleks eristama;number no;joogive tänane;joogive tänane;rääkima vesi;võib-olla tark
joogiveedirektiiv euroopa;tervisehäire nii-öelda;küsimus küsimus;veevärk 2000;kann filter;tänama helistama;tänapäevane mõiste;joogiveemäärus joogiveemäärus;töötama inimene
õpetama aeg;haigus tekitama;arst rääkima;leviv eurodirektiiv;meeter vale;mäletama daily;tulevane keemik;raudoksiit püüdma;e-värk juht
tallinn 1927;euroopa leviv;raamatunägu lemmikloom;võitleja viimane;standard norm;otse järv;lõuna-eesti võib-olla;14 põhjaveehorisont;vastus 12000
lõuna-eesti võib-olla;aitama tehnoloogia;otse järv;lausa roones;filter aeg;lähedane joogiveedirektiiv;mäletama daily;esimene helistaja;11 septembripäev
katkupisik loomulikult;tallinn nõmm;bakter mikroorganism;1931 vihe;meeter no;teema number;haigus aeg;näiteks humiinain;politsei kvaliteetsem
tänama veelkord;tuntud teadlane;veetöötlusjaam ehitamine;konflikt terrorismiohu;juhtima filter;küsimus küsima;organism igapäevane;mees kuus;tegelikult teema
stress kemostress;hästi koormav;praktiline käsiraamat;3 tonn;panema standard;kuulaja kell;ütlema üllatama;salvkaev puurkaev;nimelt sisaldama
bioloogiline korrus;brita juht;populaarteaduslik saade;muutuma strukt;server võimalik;pühapäevane päev;esimene keskkonnakeemik;jaa jaa;inimene täpselt
jüri ruut;kuulama nimetama;valmistama jaak;telefoninumber ootama;joogiveemäärus number;inimorganism rääkima;maitsmine meel;lämmastikgaas süsihappegaas;põhjustama tõsine
1931 vihe;tervisekaitsetalitus kohapealne;silm nähtav;katernaarne sete;andma inimene;rääkima avalikult;küsima sobima;pudelivesi kõrgmäestik;majanduslik olukord
tunnustatud analüüs;2013 terve;suurus ühik;mikroorganism joonits;norm punkt;põhjus üllama;ütlema kuu;nimelt kahjustama;loomulikult oluline
pidev järelkontroll;taanimaa saatma;vahend seade;viis 10;andma nõu;tegutsev saaremaa;viljandi pühapäevane;kuivendusnäit vale;vastutus aeg-ajalt
