EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
karl menning;kitzberg nii-öelda;kirjanik kitzberg;populaarne hilisem;killing vw;volmar wommi;rääkima eesti;kitzberg kirjutama;kitzberg silmapaistev
eesti draamakunst;julgema mõtlema;esimene maailmasõda;vallavanem kõrtsmik;paroodia element;berliin eesti;nimetama venestamisaeg;ürgjam nii-öelda;nimelt põhjus
kitzberg vihastama;kehtestama sajandivahetus;tõepoolest negatiivsem;1800 kaheksakümnes;andeks uus;vene kirjandus;kuulus tourov;pretseptsioon näidend;aeg suur
teatrivõimalus kinovõimalus;teadlikult silm;kirjandusteos tuul;esikas algselt;v-valmar woman;kitzberg noor;koidula janson;nädal kirjandus;pärnumaa k-täht
tonaalsus vajalik;proosalooming mõtlema;teatrivõimalus kinovõimalus;uuesti vallavanem;kodu uks;kuulama kirjandus;kuulama kirjandus;antiikkirjanik ühtviisi;rahvamäng kaasa
puuduma kontsentratsioon;afi kiirus;nägema buss;psühholoogia est;andma tingimus;ülikoolikaaslane rääkima;hääl kindlasti;proosa puhtalt;lõbus kirjutama
tegelikult ühiskond;hästi asi;esteetika alustama;teos autor;traagika null;sõber sosistama;ajakirjanik istuma;vaja esimene;no üldse
tähelepanu ajakirjandus;maha üleeilne;uks lahti;kõrts põrand;tekst probleem;lavastaja külaline;täht tänane;tegelikult naljalugu;inimene meel
suhteliselt lühike;nimetama venestamisaeg;noor algaja;mõte maakond;andma hääl;tooma tänane;päevalvermann teadma;näitleja shakespear;vaatama lõbus
pääs linn;terve naisnäitleja;kaheksakümnes aasta;mängima kaasa;realism vilde;romaan vilde;kitzberg looming;aktsent absoluutselt;1800 kaheksakümnes
võib-olla ajakohastama;tuumasäilitama veidikene;tihtilugu muusikal;vaataja külg;powerpoint kõrtsimees;terminoloogiline aktsent;ülikoolikaaslane rääkima;alustama kaunis;kirjandus käsitlus
kapsapea 1009;ajaviitevärk näidatud;tõsiselt teos;surelik aforistlik;hamlet no;tänapäev harjuma;baskin teater;k-täht näiteks;küsimus lill
konflikt vestall;tegelane sõna;tahtma jälle;vallakasakas kombas;katsuma hamlet;psühholoogia tegelane;kutsuma aasta;kosjasõit kuuldemäng;aristika tegelikult
laul meloodia;hoolitsema westwan;tummela ülikoolikaaslane;kodu uks;aus inimene;hea hääl;külaline kaua;venestamisaeg õige;lause nii-öelda
needma onu;shop panema;üleeilne leht;onu sahkerdama;alus aine;inglise keel;näiteks hugo;täiendama võib-olla;käsi võtma
maailmasõda jabur;kasvama muusikal;säilitama materjal;märt uudi;barblane powerpoint;lõbus kirjutama;teatama nimi;haigus tegemine;rääkima film
