EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
johannes semper;küsima emine;album lehekülg;mõtlema saatesari;as xy;luulealbum järgnev;teadma luulealbum;luulealbum lehekülg;mõtlema inimene
maht mõõde;semper teatud;laulasmaa võib-olla;luule 1910;ideaal andma;võib-olla luuletaja;album lehekülg;nimelt antoloogiataks;mõtlema paul-eerik
asi sideluule;mõtteline väike;luulealbum järgnev;60 originaal;jaotama näiteks;näiteks laul;luuletus muutma;võib-olla luuletaja;ilmselt mõtlema
pühapäevane kord;võitma jälle;lugeja üldse;müür andreas;no vorm;trükitud antoloogia;album koolivend;lauluvihik võrdlema;laps näiteks
täpselt sõna-sõnalt;tänav tehas;hetk muusika;ilusti wulf;andma jälle;rahvaluule parem;muusikaline hetk;mururaamat vaade;ühendav ilmselt
asi nägema;luulemaailm kirjandusteadlane;emotsionaalne tervik;koidula koduigatsus;hull 100;loomingutee põhimõte;mõtisklema kirjutama;laul laul;neli 50
sooman samanimeline;nimelt põimatud;laev suunduma;evi tihemets;originaal panema;altimprovisatsioon jaansaul;mõtlema inimene;teadmine luuletus;jõudma algus
eriline saamislugu;leheke nimelt;elulugu ajalugu;terve sari;komme inimene;pikk autor;lauluvihik võrdlema;kirjandusteadlane karl;joonis mõtlema
maadeavastus mismoodi;antoloogia kirjastus;saatesari esimene;luuletaja lillekimp;ant no;kirjutama aasta;elu loomingutee;rääkima semper;võib-olla neli
raamat võimalik;luule asi;inimene erinevus;pikk autor;asi sideluule;mõtisklema kirjutama;raamat otsekohe;lõpp lisatud;asjaolu sügavam
põhjal kuidagiviisi;ševtšenko testament;küla kihelkond;rea koduaken;unustus viimane;sait album;arvama esimene;mõtisklema kirjutama;sügisraju võib-olla
kannel uus;suur maailm;luulemaailm kirjandusteadlane;komme inimene;suudlus hull;nimi mainima;kirjandusteadlane mart;lugeja esimene;lugeja üldse
luule oht;joonis mõtlema;käima mets;kiri panema;tingimata parim;joonis mõtlema;looming raamatukogu;jutt alustama;töö haridus
raam kunst;möödunu tulevik;ühendama materjal;esimene tänapäevane;xy uskuma;kindlasti mururaamat;ühesõnaga võimalus;nimelt niiviisi;andma jälle
side kaugem;põhjalikumalt vaatama;sisu kunstiväärtus;sait album;aeg noor;ühesõnaga võimalus;jutt omapärane;luuletus santa;kogumine küla
paar rida;surmkümmend suudlus;töö haridus;väike pühapäevane;kannel uus;loodustemaatiline antoloogia;ema laul;koostatud kevadelaul;võib-olla hommik
linn luule;näitama lauluvihik;maria kirjutama;algus kuulama;näide andma;huvitav pealkiri;sissejuhatus saatesõna;rummo altimprovisatsioon;luule 1910
