EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
bristol stamp;harold wilson;1960 1964;kuulsus 1962;gary powers;levimuusika 1964;levimuusika 1964;kõlama 1960;linn eesti
katus hello;aasta esiplaan;levimuusika leidma;rekord ületama;normet kodu;laul sobivam;rock rowley;võistluskontsert laul;läbima 41000
wonder kaduma;rool ostma;näiteks robert;esikoht võistluskontsert;manner ilmuma;laul lennon;purjepaat vello;raadio meeskvartett;jälle olümpia-aasta
möödunud kümnend;president eisenhower;alustama üheteistkümnes;jaapan korraldama;eksam valeva;aasta bob;aasta hiljem;võtma 50;täisnema gagarin
mainitus raske;periood rock;rahvusvaheline meelisviis;rannarõivas bikin;president asepresident;valss aken;saade rekord;ringhäälingusari niinimetatud;alustama üheteistkümnes
sõdur kiri;jääma õppiv;esikoht võistluskontsert;peasekretär dag;powers vangistama;kaasaegne viievõistlus;1963 nõukogu;1954 aasta;kolm neli
sultse saksa;kolmas usa;tõusma edetabel;lauluvara aasta;felix manner;tänapäevane variant;stevie wonder;27 aasta;new york
maini normet;suurim naftatöötlemiskeskus;lindistama plaadistama;laulja kuulaja;refis poni;ringhäälingusari niinimetatud;twisti kõrgpunkt;esimene instrumentaalrüüs;castro külastama
tvist rooma;esiletulek lugu;esmane töömees;kennedy mõrvamine;selge taevas;twisti kõrgpunkt;aasta trükis;tänapäevane variant;miljon 300000
lennukõrgune 327;hoidma hea;soov paluma;album aasta;taalne blokaat;poppins viiuldaja;1635 aasta;nali varem;varjama mass
aafrika maa;looming aarne;tosin euroopa;poola sealne;wonder bob;liit uudne;püüdma meenutama;näitleja broadway;president eisenhower
aastakümme hoogustuma;võitma esikoht;pealkiri kaduma;vastukaja hästi;mainitus raske;kallas hiljem;näiteks robert;klarnetipala võõras;rembrandt 1635
hatšidaki pühapäev;korvpallimeeskond liige;lp album;kiroon piirkond;paar meeter;aasta rikkam;kosmonaut arv;hällilaul felix;tõlgitsus rooma
poksitšempion tiitel;niinimetatud seebiooper;kurvastama venemaa;meelitama kallas;wonder kaduma;aeg neli;instrumentaalpala leidma;üksinda mees;mäletama aasta
naissoo öine;ülemaailmne noorsoo;dolly nimi;kaks piloot;uus tants;näiteks robert;sadam feldsman;mccartney armastama;kõrgpunkt aasta
pühapäev samanimeline;olümpia-aasta tokyo;aken jääma;soe vastuvõtt;ebaõnnestuma new;klarnetipala võõras;rinnelt ivo;eesti ants;10 päev
viievõistlus meeskondlik;tähelepanu väärne;jõulurõõm lennundus;1954 aasta;variant uno;aleksander chuczelov;raadio meeskvartet;7222 saade;transpordilennuk münchen
