EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;hosseefachardo;lauljatari;märts;;latiinomuusika;latiinomuusika;muusikamaailmakaart;jätkama
jäämissoundmessiin;kastroveetne;lauljatar;president;int;muusikasõber;maria;lauljatari;tuntud
hosseefachardo;int;muusikasõber;legend;artist;gloria;ladinaameerika;lemmiklaul;keskkool
noventamiia;they;laulukirjutaja;gloria;get;laulja;latiina;laulukirjutaja;töötama
n-sync;pillimees;laulja;boy;they;ladina-ameerika;ladina-ameerika;ballaadimeister;vene
rütmika;effellima;popmuusika;destiny;tipp;lauljatari;gloria;laulja;78
müügiarv;;latiinopopp;musica;in;ladinaameerika;latiino;lauljatar;muusikasõber
tseegeewara;isa;muusik;muusik;inf;maria;hispaania;uusversioon;70
produtsenditöö;inf;keerulisem;love;legend;lauljatar;karsija;glooria;jõuluplaat
võimlemine;in;stefan;artist;andma;tantsitaja;latin;tantsumuusikamaailmas;käigus
sünnipäevaking;sünnipäevaking;;alus;kodu;stefan;johnsekaada;latiinopopp;jõud
jõuluplaat;side;popplaat;tar;sünd;hispaaniakeelne;muusikamaailmakaart;sünnipäevaking;kohtuma
õnnetus;hoiemikanto;tantsumuusikamaailmas;pan;n-sync;tantsusõber;hispaaniakeelne;klahvpillimängija;york
hooldmeetrilmikism;maa;laulma;billboard;enything;carlos;muusikaauhind;suurepärane;põhjalik
crossover;fachardo;klooria;they;laid;laulukirjutaja;muusikasõber;tuntud;uuesti
fulgence;muusika;põgenema;linn;president;solist;maru;saatejuht;tundma
krossafachardogarssija;võitlema;glooria;paluma;mitmekordne;hispaania;solist;versioon;legend
rütmikas;staatus;kasvama;kolmas;lava;ballaadimeister;muusik;muusikasõber;vietnam
enything;n-sync;klassikaline;maja;destiny;naine;ballaadimeister;kuubasse;kaksekümmend
noventamiias;sõber;1984;prantsuse;grammy;kuulus;estefan;tantsusõber;ajal
latiinopopp;lisa;tantsija;chastena;näiteks;estefan;singlitabel;kuubas;muusika
gatsboueys;superstaar;tantsusõber;endine;sume;muusikamaailmakaart;andigassija;muusik;lõpetama
castro;lõpp;vabanema;1992;dokumentaalem;lopez;noventamiia;latiinomuusika;2006
auguemend;70;lukustama;kaasa;ase;tantsumuusikamaailmas;tantsumuusikamaailmas;laikmaailmaturnee;austraalia
lavamaagia;eriala;1957;liige;pois;johnsekaada;lemmiklaul;näiteks;suhtumine
kastroveetne;kohalik;tantsumuusika;streep;herman;popmuusika;latiinopopp;tseeveeaa;20
singlitabel;kommunikatsioon;2006;film;edu;jaaguna;laulukirjutaja;laulma;aeg
pestoff;duett;muusika;kasutus;staatus;diskoklassika;hosseefachardo;kaasa;14
räppalbum;tuntud;popstaar;rapt;veri;muusik;kuulsus;ladinaameerika;gloria
tantsumuusika;latiinomuusika;muusikaauhind;996;love;tantsija;südikas;sündima;toimima
tantsurütm;koosseis;produtsent;greide;new;shakira;carlos;abikaasa;põgenema
milleenium;aasta;shakira;1993;andigassija;santana;kastroveetne;kuulus;pidevalt
režiimimeelne;hooldmeetrilmikism;muusikamaailmakaart;vallandamine;let;havanna;varras;kroonijuvesi;karsija
muusikamaailmakaart;turvamees;põhiliselt;tundma;ehe;lemmiklaul;ossefardo;suur;abikaasa
kroonijuvesi;laid;edukas;algus;cbs;lauluanne;legend;kitarrimängutunne;robinson
põhiliselt;inglismaa;leidma;crossover;koosnema;ossefardo;tantsitaja;jõuluplaat;tipp
almakaribenja;castro;diskoklassika;puerta;kogum;kuuba;maja;popmuusika;karjäär
latiinomuusika;psühholoogia;estefan;vald;võimalus;mikierra;tseeveeaa;parim;näiteks
väljendusrikas;tulihingeline;1990;kuulus;kombinatsioon;herman;popmuusika;tütarlaps;leidma
olümpiamängud;hea;koosnema;lava;unustamatu;laulma;kuulus;tunnuslaul;üheselt
keraniorfiit;tervis;tõstma;näiteks;vanem;glooria;siga;muusikaauhind;1992
haletsem;johannes;võitma;paulus;fulgence;klahvpillimängija;võifremiui;liige;tugev
klienditeenindus;töötama;fachardo;edu;edukam;karsija;fachardo;lauldud;lihtsalt
johnsekaada;gramm;lennutama;1975;taust;dasta;lauldud;kroonima;arvama
hittsingel;märts;aitama;pala;onu;populaarseim;lauluanne;tantsuhitt;tierra
lauluanne;onu;latiino;in;fidel;muusika;edendama;säravam;luule
kaminasims;töö;lummama;võimalus;enamus;musica;musica;laulusõna;kaheksateistaastane
sõjainvaliit;crossover;1992;ann;uks;artist;miilio;shakira;tagama
hoiemikanto;ema;töötama;2003;aadress;singlitabel;chastena;uuesti;võimlemine
laikmaailmaturnee;disko;lauluanne;2006;esitus;janu;tantsumuusika;jälle;shakira
