EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Calgary päevil;Eesti noortele;Ain-Alar Johanson;tegelesin triatloniga;distantsiga load;raadio kahes;spordikuulsustele Ain-Alar;täna võib-olla
öelda viha;Veerpalu Kalju;spordikuulsustele Ain-Alar;Ain-Alar õnnestus;load profiil;Lanzarote kuulda;Juhanson triatleet;kutsuda ilmselt
tegelikult olümpiadistantsi;kvalifikatsiooninumbreid tõestada;lihtsam võistluse;parimaid põhjuseid;asi head;kuulajate asjad;Ironman aastasse;tähendab 24
Ain-Alar kasutused;aastane tuksis;ajakirjanikud helistama;Ja jagatakse;alternatiiv raja;triatloniklubi Eestis;Ain-Alar kasutused;neli kilomeetrit
modereerija nimi;lõpp Vahet;lühikesed aeramini;paar korda;nurka totaalselt;stuudios puhuvad;triatlonitreeneri Ameerika;nii-öelda aktiivselt
aastatel jõuad;jaanuarikuu keskpaik;tänulik Jah;väga-väga traagiline;forever tegelikult;Ain-Alar Johanson;Juhanson räägime;tegelikult kindlasti
parvlaeval Estonia;peatudes arvan;tähendab jõulud;aasta vanusegrupp;null madonna;Estoniaga mõtlen;räägime tervisesportlastest;aeg-ajalt räägitud
sporditähtedele spordikuulsustele;momente fiiling;Tallinnas jõuluturniir;Saksamaa võib-olla;kaks arvan;tuttavas Karel;triatloniga põhjus;kindlasti jääb
nimel Me;vaja Hermen;triatloniklubi Eestis;Ma silmas;head ujujat;suvi liituda;treenerit Jüri;nii-öelda võistluse
Motivaatorid erinevad;Nii rattadistantsil;adrenaliini verre;helistab näiteks;tookord traagilist;mehed Kõlab;Eesti parim;üht-teist segaseks
ajutine nõu;Kuidas tippseltskonda;nii-öelda sissejuhatus;kahes stuudios;momente fiiling;viisakad hääldada;tegelikult alakivipallur;kõvad rokk-kontserdid
lõpetas madonna;tipp-topp Mitu;kuulus sportlane;võita kvalifikatsioonivõistlusi;vorm parem;kasutused Ainaariks;põhinimi Allar;tuurib aeg-ajalt
