EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Coop Lemberi;aastane Maie;Euroopas tolmandajatele;põhjaeesti murderühma;annan maksimumi;Eestit esindab;räägib Eesti;Vikerhommikule Eurovisiooni;Veterinaar- toiduametist
Viikberg Kodavererahvas;kehtestas Makedoonia;Vikerhommikule Eurovisiooni;Play Kreekas;arvatud näiteks;Tallinna piiril;Tallinna piiril;tänane Päevakaja;1994 aastal
tõuseb pluss;lugu Tööjõu;kogunemine Kreeka;lauluga Play;kehtib näiteks;migranti Eestis;täna Kreeka;Pootsmann lauluga;13000 migranti
kasutamine Aveliina;ütles Vikerhommikule;Alexis Tsipras;Seda sõnastikku;noort last;Eestis piisavalt;Kreeka põhjapiirile;Eesti suurim;tegelikult Eestis
rakendamise kunsti;Me oneziie;Play Kreekas;arusaadav Ja;igav jännet;Vikerhommikule Eurovisiooni;homsel Euroopa;otsib Eesti;kaaluda 1
Palamuse Maarja-Magdaleena;aastal Valdek;Pustam eesti;Vaba Süüria;taas lubatud;Tsipras Saksa;Kreeka valitsus;Jüri Pootsmann;Ida-Eestis Puhub
väärtustamine Murdekeelte;piiril laagri;kultuuride tolmeldamiseks;Stockholmis Eurovisiooni;abistajad Need;Euroopa põgenikeagentuuri;migranti Eestis;2016 Eesti;Eestis piisavalt
võib-olla murdejooned;Euroopa põgenikeagentuur;kevadel Stockholmis;näiteks pagulastele;tekib udu;abi Kreeka;mais Stockholmis;lauluvõistlusel Jüri;23 protsenti
Suremus Eestis;Ojakivi Tartu;Eestis olukord;Nüüd räägib;tallist noort;Makedoonia otsustas;Soomes 23;olukorda Euroopa;võib-olla Ta
võimalus suurem;Õhutempera tuur;tolmeldamist vajavate;instituut võtnud;ootab võimalust;Eestis tolmeldamist;vajab Euroopa;Kreeka põhjapiirile;põhjus taimekaitsevahendite
õpetada näete;Loob lei;Kreeka põhjapiirile;protsenti Belgias;ilm homme;Eestis tööjõupuuduse;Euroopa põgenikeagentuur;Eesti laulu;2014 Seitsmeteistkümnes
ütles Paavel;vajab Euroopa;sõnastike koostamise;32 protsenti;üldiselt ütleme;Soomes 23;Eestisse töötukassa;Kreekas Valitsus;mõjutusi võib-olla
rännet Seal;terviseuuringust selgus;nõutakse keeleoskust;Kikas Stig;näitena näiteks;liikmesriigis viidud;Ida-Eestis Puhub;Eestis räägitakse;mõeldud 1500-le
