EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Carlos Santana;hoidke tervist;tegelikult Tallinna;ütlema provintsi;andsid Ausalt;Santana tänase;Santana tänase;Haapsalus Tallinn;kuskilt võtta
välispidist Cover'id;kodu Ta;Carlos Santana;stuudios joonistab;kodus näiteks;hommikust Liivia;arvan ümbritseb;Haapsalu püsielanik;võib-olla suurem
nädalast suursündmust;mängu Ei;Haapsalus Katariina;võetakse natuke;vaatad head;muretse Tallinnas;täna Margit;Haapsalus jalutan;võib-olla päriselt
ammu väsinud;Läksin kabinetti;äkki kunstikoolis;osalistele Ja;objekte selga;Tere Me;stuudios täna;tüdinenud Tallinnas;sammuks loomulikult
vajadused võib-olla;disaini arvan;nähtused põhimõtteliselt;küsimust puudutavadki;interpreteerid No;tahtsin Tallinnast;Ma kuuldagi;linnast maale;Rootsis käisin
taastusperiood aeg;tinduriks Ja;Margit Kilumets;Et sugugi;arvasin valesti;lootsin näed;hääled kostavad;sündinud-kasvanud Tallinnas;ilmselt püüan
käimatõmbamise käimalükkamise;Olivia Sinust;oleneb ummikus;õpetatakse eneseabikursustel;idee vaatame;Nii Katariina;samm sabale;vanalinn muutunud;ongi võib-olla
otsuse küsimus;otsuseid ellu;alguses naljakas;Ja julgus;kodu Et;ütlema kodutunne;hiljem ütleme;Tallinnas askeldamisest;no nädalas
õpetatakse eneseabikursustel;Et pingutan;ütleme kolm-nelikümmend;töö Ma;ema kodus;külastajaid näiteks;käib tohi;tänases saates;tegelikult loomulikult
tõbindus oht;treenid näiteks;eksistentsiaalne kurbus;Kolm mängu;stangos powerit;täna Margit;juhtida Mina;Miks käib;otsuse tahaks
asi tahaksin;jääda Et;tegelikult taastusperiood;teenima varem;kõlab Cohesion;tundsid elule;õhtul hilja;Aga jäime;aeg-ajalt üritab
arutasime saadet;Ja eluhetkel;Vähemalt tundub;suurema tõusuperioodi;powerit ütleme;kaasa võtta;nädalast suursündmust;Santana lugu;Võib-olla vead
aastat päev;tippnäitleja ütleme;ruttu-ruttu normaalseks;35 aastat;kaugel Ausalt;Me arutasime;Liivia Reskin;püsielanik Nüüd;käigus Tallinnas
