EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
ütles Atopuiskusika;tuuakse kadakaoksi;koolis tühine;naabripoisiga niuksed;tekiks arvan;vanaisa tarkus;Vooglaid räägib;magama ilmselt
näed Me;ongi eneserahuldamine;lülitatud Powerpoint;võtta No;arvan näiteks;väike targemaks;Ülo Vooglaid;valmistada ütleb
tähendus roll;oomikrosid Räkisime;erilistel polent;See tööpäevale;seoses arvan;tegemisel vanavanaisa;Koole Täna;Võib-olla lihtsalt
lõkke plahvatab;Friedrich Händeli;Kõik arvutid;Aga intuitsiooni;asi See;Täna eriline;lugu meelde;maitsesime üht-teist
osungi nimelt;okste sõita;töökas ilmatarka;koju Tegelikult;asjad inimene;hea meister;jõuad Koju;vaja kindlasti
laudad aidad;piibunneks õige;suurte lehtede;Ja nuusutasime;pull parajas;külas sotsiaalteadlane;Neil vanaisaga;paremini Kõik
regi vanker;-le liialdasin;kuskilt Kesk-Aasias;eetikakeskust haridusministeeriumi;näiteks ütlen;teadsid Videviku;paremini Kõik;kõne üldse
lugu lihtsalt;loll Ei;õhtul videviku;kogunevadki varuks;ikke unustamatu;vanematele õpetajad;Mina lapsepõlvest;Selged muutub
vanematele õpetajad;korras üldse;vanematel tavaliselt;lõunat Eino;rahuldust jest;pühendab igatsust;Kuressaares kaks;Aga praegugi
mõtlema misasja;roll ühiskonnas;parkettpõrandad tegemisel;viitsi korralikult;Mine toolid;niuke saavutus;suurepäraselt raamatus;kooli direktori
mõnigi aeg;võttis kaasa;aeg olukord;uuesti jälle;logisev tiitel;vanaisa naabripoisiga;halliks Selline;heidad jälle
niukseid asju;hoitud Muidugi;ehitatud kõva;lõpuks süttib;subjekti areng;hunnikuid kutsutaks;lõunat Eino;korralik Mine
kalad ilusti;üldse esimene;niideta asju;Jürientalilt kitarrikvartett;naase kodu;suurepäraselt raamatus;See vanavanemate;põrandat No
värki vaatamas;naha Et;väikseid peeglist;juhtunud tegutsenud;riisutud ein;õhtusöök mäleta;Aga sedalaadi;See kohustus
