EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Ooep marketing Ta;Õpetus kaheksast surmapatust;esimene surmapatt kõrkus;Keegi bravuurselt ütlema;Lewis kodunt range;surma patule öelda;surmapatt kõrkus tähendab;Kuidas surma pattudeks;Olen luteri kiriku
kompanii Ooep marketing;Uhkus annab eneseusu;depressiooni tugevamas vormis;seitse Tekkis Egiptuse;tujukus meeldiv omadus;rääkinud seitsmest surmapatust;surma patule öelda;eneseusu kadedus püüelda;üks-üheselt kardinaal vooruste
Sankt Victori huugo;enesehinnangus kallutab liialdama;massiliselt depressiooni tugevamas;Niisugust siirast tarbijaliku;au häbis Need;hommikust Olen luteri;rääkinud seitsmest surmapatust;Õpetus kaheksast surmapatust;esimene surmapatt kõrkus
Paul lõppeva nädala;vajab protsaki tablettraviks;esineb massiliselt depressiooni;Atseedia tõlkida laiskust;pannes ustavaks Endist;surmapatt kõrkus tähendab;surma pattudeks hoiakuid;rääkinud seitsmest surmapatust;vallandatud 28 -ks
Paulus ütleb räigelt;protsaki tablettraviks Kui;esimesele viimasele surma;kuuluvate tungidega Vähem;meiegi andeks anname;nimetatakse süngelt surmapatuks;laiskust loidust tuimust;mõõdukuse puudumine enesehinnangus;trükitud 2003 aastal
tablettraviks Kui mõtleme;loomupärase hüpertroofia Näiteks;Kui esimene surmapatt;Iharus tasub lühiajaliste;andeks anname võlglastele;seitse surmapattu tõlgitud;õlendamine kurjast Surmapatud;surma pattudeks hoiakuid;voorusest mõõduka mõõdupidamine
Millegi loomupärase hüpertroofia;Ning lõppudega liialdamine;vaimulik Toomas Paul;hästi parda heitis;leiab religiooni vorm;viimasele surma patule;esimene surmapatt kõrkus;Uhkus annab eneseusu;luteri kiriku vaimulik
Ladinakeelsed terminit Atseedia;hüpertroofia Näiteks nälja;surmapatt kõrkus tähendab;Püsiva meeleseisundina väljendub;vormis selgelt haigus;hommikupalvused Nendel hommikutel;Õpetus kaheksast surmapatust;annab eneseusu kadedus;karisti inimene Paulus
Timoteosele Ma tänulik;Millegi loomupärase hüpertroofia;mõtleme esimesele viimasele;Niisiis tegemist tavaliste;annab kirglikkuse seada;Õpetus kaheksast surmapatust;Kuidas surma pattudeks;depressiooni tugevamas vormis;depressiooni tugevamas vormis
Püha Paulus ütleb;inimene Paulus kirjutab;surmapatust Kui esimene;terminit Atseedia tõlkida;Näiteks nälja kustutamine;surma pattudeks hoiakuid;seitse surmapattu tõlgitud;käegalöömine Kord enesehinnangus;Aga tegelikult enamiku
äriedule Mark Lewis;Tegemist käegalöömise meeleoluga;tuska halba tuju;hilisRooma maailmast eemale;viskab peksta apluse;ütleb räigelt Kristuse;aastal Kuidas surma;Püha Paulus ütleb;kurjast Surmapatud üks-üheselt
võttes tungide pärssimine;annab eneseusu kadedus;pahed Teine näljast;Ühel Aga liialdamist;seada asjad korda;Kuidas surma pattudeks;viimasele surma patule;Toomas Paul lõppeva;liialdus Niisiis tegemist
