keyphrase;score
atscon jällegi helilint;0.8878
meesansambel juht gauces;0.8785
sapposhin ima sumak;0.8747
sumak vladimir sapposhin;0.8738
lõõtstrumm sülofon l1;0.8657
pakkuma kaksekümmend atscon;0.8647
metsasarv obu trumboon;0.8642
obu trumboon tromboon;0.8603
sülofon l1 lõõts;0.8546
artur rinne laul;0.8539
l1 lõõts kannel;0.8534
mõte sageli üpris;0.8533
ellerheinatoimetaja samol edgar;0.8532
vladimir sapposhin järeldus;0.853
küsimus võistkond miniviktoriin;0.8529
san remo-s lauluvõistlus;0.8503
kaksekümmend atscon jällegi;0.8498
avalik saladus artur;0.8496
kallas vladimir sapposhin;0.846
lapsepõlv tsirkus diviin;0.846
apenniin poolsaar tükk;0.8451
mõte kolhoos varietee;0.8447
edgar selberg helirežissöör;0.8446
saladus artur rinne;0.8439
samol edgar selberg;0.8404
kuli juur rõõmus;0.8394
laulma artur rinne;0.8391
helirežissöör priit raik;0.8381
rinne jaak joala;0.8376
raadiomaja võib-olla ehme;0.8376
fonoteegi rikas maa;0.8369
sööma itaalia apenniin;0.8365
tallo taotav ral;0.8353
nägema lihtsalt tubli;0.8349
läätse artur rinne;0.8347
ütlema külalisstuudio rane;0.8346
parem tänavellimine hitelgi;0.8346
mõte kodumuusika kangesti;0.8341
artur rinne jaak;0.8341
sapposhin järeldus raadio;0.834
žanreimos kord nägema;0.8339
balti jaam viveegaaweedurillija;0.8338
vastavalt tänal väikene;0.8336
külalisstuudio rane nimelt;0.8335
kõver joon ornament;0.8333
külaline raadiomaja võib-olla;0.8328
taotav ral täna;0.8327
heli läätse artur;0.8326
aamine saaremaa pärit;0.832
muusika aeg ilmselt;0.8319
toivo tallo taotav;0.8317
nsv levinum traallaev;0.8307
kakkus aamine saaremaa;0.8307
leem tegelikult seen;0.8307
puhkpilliorkester peeter saul;0.8306
osa kakkus aamine;0.8303
liit pealinn fonoteegi;0.8298
pakkuma mõte kodumuusika;0.8285
aru artur rinne;0.8284
võib-olla segadus vältimine;0.8282
helilint ütlema kopsimine;0.828
kolm küsimus saal;0.8279
pealinn fonoteegi rikas;0.8278
levinum traallaev dts;0.8275
tänal väikene mälumäng-viktoriin;0.827
võib-olla avaldama paadipüügitulemus;0.827
diviin tulvil õnnis;0.8264
komplekt lõõtstrumm sülofon;0.8263
venekeelne laevanimetus priono;0.8263
meri kasutatav traallaev;0.826
itaalia apenniin poolsaar;0.8259
muusikaline õnn lihtsalt;0.8259
laevanimetus priono transport;0.8258
muusikasaade vanemtoimetaja edgar;0.8258
haapsalu linn klubi;0.8257
saaremaa holland iidee;0.8257
kalurikolhoos võistkond punkt;0.8254
külalisstuudio võib-olla mõte;0.8252
küsimus saal suur;0.8241
ükskord kõvasti paha;0.824
võitma sõprus sõprus;0.823
ütlema muusika aeg;0.8229
mõtlema pakkuma mõte;0.8227
ima sumak vladimir;0.8226
huvitama paluma lauttingism;0.8226
kalor kalor üksainuke;0.8226
vladimir sapposhin ima;0.8226
paadipüügitulemus ütlema tsentner;0.8225
kalurimuusika armastaja täna;0.8213
raadio muusikasaade täiskomplekt;0.821
paluma mõistatama küsimus;0.8208
kolm pretensioonikas küsimus;0.8208
sand leimosse sõitma;0.8208
eesti nsv 1970;0.8203
viimane küsimus kalurikolhoos;0.8203
tola petma laul;0.8202
võistlus katke ebavõrdne;0.8202
küsimus kuulma helilind;0.82
küsitlus ütlema teema;0.8198
noor naisansambel trummitüdruk;0.8198
raik toimetaja küsimus;0.8197
juht gauces näitama;0.8197
tõstma kõrv kuli;0.8196
edgar selberg harjumus;0.8194
väljapüük võib-olla segadus;0.8194
küsimus paluma mõistatama;0.8193
likvideerima parem tänavellimine;0.8192
lähemalt prosotsiaalne mees;0.819
soliidsem nägema võib-olla;0.8189
raadio muusikaline õnn;0.8182
aeg mõtlema hästi;0.818
õige vastaskala küsimus;0.8178
remo-s lauluvõistlus laulma;0.8175
küsimus oskama ütlema;0.8175
tonaalsus heliliselt õige;0.8172
punkt huumor õige;0.8171
viimane aeg mõtlema;0.8167
neer leem tegelikult;0.8167
estraadiorkester peeter saul;0.8165
panul suur kunst;0.8159
muusikasaade toimetus haapsalu;0.8158
nali san remo-s;0.8158
vanemtoimetaja edgar selberg;0.8158
võib-olla mõte tavaliselt;0.8155
õige õige kõrgus;0.8152
võib-olla võib-olla täna;0.8151
käepärane pill majapidamine;0.815
müüdüüdonovo süüm unistama;0.8148
avaldama paadipüügitulemus ütlema;0.8147
mõtlema hästi käepärane;0.8144
võtma temaatika kalorilaul;0.8144
pärinema jaapan saaremaa;0.8143
saaremaa igor näide;0.8136
luts poeg latikas;0.8136
teadma kalurikolhoos võistkond;0.8135
kalurikolhoos komplekt lõõtstrumm;0.8134
tänav poiss laul;0.8134
kirjutama seaneer leem;0.8133
väljapüügiarv täpselt ütlema;0.813
hinn viima test;0.8129
võib-olla täna mõtlema;0.8128
raadio jällegi lint;0.8128
tõepoolest süda ükskord;0.8126
sõitma edaste süda;0.8124
kolleegium ettepanek võistlus;0.8123
jorma panul suur;0.8121
selge väljapüügiarv täpselt;0.812
täna uus teema;0.812
küsimus kalurikolhoos võistkond;0.8118
nägema miskine tõsine;0.8117
haapsalu karu raadiokuulaja;0.8114
edgar servelg viimane;0.8112
muusikasaade täiskomplekt orkestripill;0.8111
väikene kokkulepe laudkond;0.811
läätse lapsepõlv tsirkus;0.8105
eesti ahing kalapüük;0.8105
muusikaline tund üldse;0.8103
jooksik vähene võrdlemisi;0.8101
viima test lühend;0.8101
jaak joala kolhoos;0.8099
tähendama balti meri;0.8096
muusika tund mõte;0.8096
mõtlema võib-olla võib-olla;0.8095
laul rahvalik laul;0.8093
naisansambel trummitüdruk naisansambel;0.8093
latikas kala lõpp;0.8092
petma laul jaan;0.8091
servelg viimane küsimus;0.8091
teadma kolm küsimus;0.8091
põldsan üldse mõte;0.8089
tsirkus diviin tulvil;0.8087
naisansambel kolhoos isetegevuslane;0.8084
võib-olla ehme uus;0.8083
korraldama ankeet küsitlus;0.8082
artur rinne kirglik;0.8082
täna sõitma salasoov;0.808
kaste meri sõitma;0.808
selberg helirežissöör priit;0.8079
meresõis tõepoolest süda;0.8079
kalurikolhoos võistkond kuulma;0.8077
haapsalu kalurimuusika armastaja;0.8077
kalurikolhoos võistkond muusikasaade;0.8077
lühend venekeelne laevanimetus;0.8077
kotitäis kõikvõimalik klaas;0.8075
helioperaator ellerheinatoimetaja samol;0.8073
järjekord esinemine jõudma;0.8066
toores asi rina;0.8066
pakkuma saaremaa igor;0.8064
ebavõrdne vastane jätkama;0.8063
jahtimine käima nõukogu;0.8062
väikene mälumäng-viktoriin kaks;0.8062
valesti jorma panul;0.8059
paha hiljuti murmansk;0.8059
kopsimine häälitsema konn;0.8057
vale null õige;0.8057
valge paberleht täis;0.8056
kõrgus käsi võib-olla;0.8056
keskmine väljapüük võib-olla;0.8052
famiilitonal nimi tervelt;0.8052
võistkond miniviktoriin lõppema;0.8051
