keyphrase;score
õppima laulma saivaest;0.4282
orkester orkester tähtis;0.2916
põhi mängima Richard;0.2808
näitelav näit mängus;0.2762
välismaa prantsuse koka;0.2701
muusikaarmastaja mõisik viiul;0.2656
repertuaar raske tõlkima;0.2565
sõituma välismaa tervis;0.2488
suvitama antine äri;0.246
asutama näiteseltskond kättpidi;0.2446
võimalik palk maksma;0.243
algus väikene väikene;0.2346
aidamees tütar neljas;0.2287
iseloom nõudma täpsus;0.2281
vastsündima näiteks suurtalend;0.2281
kuueke rida seisma;0.2269
Jõgis elama mäeküla;0.2244
sorteerima priis kaaluma;0.2211
kivi teadma juht;0.2208
proov laulukoor ilmuma;0.2205
mängimine mängima rauavabrik;0.2202
pimetatud laulumäng esimene;0.2168
näitlejatöö ütlema leidma;0.2151
ruum suutma jääma;0.2136
leib teenima kuuslapseline;0.208
poissmees Andres Jõgis;0.2079
1900 sõitma meri;0.2078
pind vastselt kutsuma;0.2069
kalk väljentaal töö;0.2057
algkool isa viima;0.2042
kivisaal ehitama aasta;0.2039
osa maa tugev;0.2016
juht ütlema Pariis;0.1996
Viispaadmine teadma laps;0.1993
salmikene osa õnnestuma;0.1988
aasta neljas kirjeldamatult;0.1955
mõis suur tellimus;0.1954
surema jõudma viima;0.1945
külastaja pudi sundima;0.1944
rääkima liller 555;0.1929
õnnelik maja müüma;0.1927
vana noor piim;0.1911
tervis vesi paat;0.1897
rahu linn sõitma;0.1894
mängija kasu mängimine;0.1887
hankima enamja Soome;0.1875
Anna-Liisa Anna Liisa;0.1843
hästi andma kütükkis;0.1842
Liisa mängima üksik;0.1828
sündinud armastaja osa;0.1812
sundima loorberipärg toomas;0.1801
kevad vihistus võimalik;0.1793
pandur in Estonia;0.1774
aastane nakatuma Wilhelm;0.1756
suunama kasvuhoone lill;0.1754
liit küllalt eestlane;0.1754
saksa keel Ilumäe;0.1735
kaar tükk aeg;0.1735
tänulik väga-väga nii-öelda;0.1734
mullane muld Alfred;0.1731
muuseas ame soome;0.1724
Soome laulupidu aastamine;0.1718
nina valge kleit;0.1706
suurune viiuldaja viiuldaja;0.1705
õpetaja kolm kord;0.1705
sise astuma töö;0.1698
mäletama rahuvabrik omanik;0.1697
kole hirm häbi;0.1658
aeg kell üheksa;0.165
pilet maksma 20;0.1628
ulu õhta toime;0.1626
puu hooneken kadunud;0.1625
paralleel käima õhtu;0.1624
talu saimar rannaala;0.1611
vastuvõtja dekoratsioon õppima;0.161
mõisaproua õmbleja suund;0.1606
natukene iseloomustama Karg;0.1601
ühteteise rõivastus kusagilt;0.1598
suhtlema merits tuul;0.1587
vabrik töö kahjuks;0.1568
ilumatiimatu linnatänav pakkuma;0.1567
no pinnas vastsündima;0.1549
ärr hambers aed;0.1536
avaram ruum repertuaar;0.1533
ostma kuldsõrm asi;0.1529
lugema arvustaja kamandama;0.1509
tõuge lahti püks;0.1499
linn sattuma elementaarkool;0.1497
kaasa Aleksander triller;0.1497
aidamees Hiiumaa välismaa;0.1493
suvi kindral vürst;0.147
nädal klass uhke;0.1465
mõisik viiul kingitus;0.1461
koht juudi sünagoog;0.1451
kvartett eelnema püüdma;0.1448
tore Aracter mängija;0.143
köster kirik köstriproua;0.1422
saivaest nali äge;0.1422
jalg sade lavastaja;0.1421
looma otsekohe viiulipoogen;0.1419
juhtimine käsi pind;0.1418
vahest karistama vahe;0.1408
ajalugu grammatika köster;0.1397
seemnemüük kaalumine väljemalt;0.1392
biolov meeldima vene;0.1387
varjunimi nimi tohtima;0.1379
niukne kodanlik ringkond;0.1371
mõisnik kokk sealsamas;0.1337
teater tooma Tallinn;0.1336
perekond väiksem ööbidikaal;0.1334
kiitus piim koor;0.133
Marku mängima ema;0.1309
kümmend klappal mõtlema;0.1308
panema uudishimu vaatama;0.1294
partner andma Marku;0.1288
ilmuma Kaarel kihvliselt;0.1281
1902 valmis avaram;0.1271
13 aasta lõpetama;0.1262
proua pinnane aeg;0.1201
rektiiv teade valmine;0.12
õhta pruun mulatlane;0.1196
koosseis helk parim;0.1191
nimetatud netipind kuus;0.1191
innukas mees juhatus;0.114
vend mullane muld;0.1132
ema osa Julius;0.113
Estonia sealtpeale algama;0.1126
Peterburi suvitama antine;0.1124
proovitöö viidud miljon;0.1124
peegel meik unustama;0.1119
samm Estonia Bergmann;0.1117
esindaja suhtuma halvustama;0.1101
etteaste Ilumäe unuma;0.1086
Eva ütlema hiilgeosa;0.1078
sealjuures puhtahingeline ilus;0.1074
näitleja August Kuuskemaa;0.1063
10 viitama igaõhtune;0.1063
kaks uus teler;0.1057
Elsa hankima enamja;0.1043
katekismus piiblilugu võtma;0.1037
pikk päev 12;0.0997
Narva-Jõesuu vaja pakkuma;0.0956
Kor neljaklassiline venekeelne;0.095
pakkuma Anneli kümmend;0.0933
paat paade Viispaadmine;0.0919
Narva kaas aednik;0.0906
värin kuliss käru;0.0902
dollalon ütlema kadakas;0.0896
aednik Prover pakkuma;0.0894
Bradze aadresson pärastine;0.0883
uhke mundremee pass;0.0858
sealjuures äkki Tartu;0.0854
tulustane neli rublan;0.0849
kõrvalmaja opoid Klarnet;0.0773
Taali paar aasta;0.0758
väratud tutvus naerma;0.075
partner Paul pind;0.074
Taage selg laulukoor;0.0678
10 Estonia proov;0.0672
vaatama Virukas palk;0.0663
külon möödas täpselt;0.0654
mundremee pass biolov;0.0652
Pariis rätsepakadeemia no;0.0648
süda leevendav kiri;0.0621
ööbidikaal kuul sattuma;0.0597
kokkupuude näitleja Alaver;0.0593
rusika niitütlema päev;0.0565
555 rubla kuu;0.0563
pihk vehkenic krimineerimine;0.0546
lööma doktor Multer;0.0509
palk Priinilis pidaminuma;0.0497
loorberipärg osatäitmine eestseisus;0.0496
aed riisuma Tatari;0.0485
Priinilis pidaminuma 15;0.0421
Karg isik esimene;0.0354
Altermann sealjuures puhtahingeline;0.0333
905 aasta neli;0.0311
rubla raam uhke;0.0298
Bergmann koor võtma;0.0286
