EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;efektne;meditsiinilugu;näide;;siiamaani;meditsiiniajalugu;meditsiiniajalugu;jätkama
calling;meditsiin;ajaloohuviline;sajaprotsendiliselt;calling;arst;vitamiin;arstiteadlane;eesti
jäädvustamine;aasta;võib-olla;poolametlikult;noorem;eestimaa;tartu;elulugu;riik
listeeria;kool;teooria;pühakiri;held;meditsiiniajalugu;tervishoid;võtma;töötama
kõikvõimalik;lisa;arst;tervishoid;definitsioon;diskuteerinud;eesti;ajaloohuviline;maat
järglaskond;meditsiiniajaloorubriik;1887;pidalitõbi;andma;tervishoid;lektor;kirjutama;vene
teadusdiskussioon;teooria;listeeria;kõikvõimalik;probleem;kohalolu;teaduslugu;näide;viis
põhiharidus;eestimaa;rääkima;leeberateema;kontekst;mainima;elulugu;artikkel;vajalik
mälestus;koht;teema;populaarne;progress;doktoritöö;peterburi;jätkama;üritama
mõõduvõtmine;generatsiooniteooria;artikkel;meditsiin;lektor;rääkima;poolametlikult;teadusdiskussioon;lihtsalt
arstiteadus;lõpp;jätkama;sajand;seoses;tekkima;mees;mees;1857
generatsiooniteooria;andma;teisipäev;konverents;unustus;lektor;tekitaja;doktoritöö;tähistama
gümnaasium;calling;tervishoid;kirjutama;näiteks;õppinud;ühiskond;teisisõnu;võib-olla
