keyphrase;score
mõelnud näiteks võib-olla;0.9987
koolist vaatasime toimub;0.9986
asja huvitavate inimestega;0.9986
näiteks võib-olla kooli;0.9986
õpite võib-olla vähem;0.9986
võib-olla natuke huvitavam;0.9986
meeldib käia huvitavaid;0.9985
Muidugi klassiklassis võib-olla;0.9985
põhiline Aga võib-olla;0.9985
aiast loomulikult lõbus;0.9984
lihtsalt aasta aega;0.9984
klassis huvitav eriala;0.9984
Et tahaks kooli;0.9984
näiteks töötamine kõne;0.9984
lihtsalt võib-olla vaatavad;0.9984
muutub No võib-olla;0.9984
huvitavaid asja huvitavate;0.9983
Minule üldse meeldi;0.9983
huvitav mõttes humanitaar-;0.9983
võta aeg-ajalt jõuab;0.9983
üldse üldse vaja;0.9983
proovida ema räägib;0.9983
eriala õpite võib-olla;0.9983
No võib-olla täiskasvanuks;0.9983
inimestega Et tähendab;0.9982
humanitaar- reaalja lihtsalt;0.9982
eriti reklaamitud eriala;0.9982
lihtsamalt kuulad lihtsalt;0.9982
üldse meeldi näiteks;0.9982
lõpetatud näitlejaks annab;0.9982
mõttes humanitaar- reaalja;0.9982
Aga millegipärast eriti;0.9982
üldse võib-olla julgeta;0.9982
ajast keskkoolis võtnud;0.9981
võib-olla kirjandusteadlaseks meeldivad;0.9981
näiteks võetakse No;0.9981
Koolis lihtsalt võib-olla;0.9981
loomulikult lõbus huvitav;0.9981
nii-öelda võtta annab;0.9981
nii-öelda kooli tunnet;0.9981
arusaadav natukene võib-olla;0.9981
natuke hiljem natuke;0.998
algusest vaikne mäleta;0.998
huvitavad üpris paljud;0.998
kooli nii-öelda kooli;0.998
suurest rõõmust 1000-st;0.998
lõbus tore B-klassiõpetaja;0.998
kooli enamus tegelikult;0.998
huvitavam olulisem nii-öelda;0.998
Seal nii-öelda tahavad;0.998
näiteks makiga esimest;0.998
hiljem natuke natuke;0.998
esimest korda täpselt;0.9979
käia raadios juttu;0.9979
neli aastat käinud;0.9979
B-klassiõpetaja lõbus Mina;0.9979
nii-öelda teeninud tööga;0.9979
võib-olla kestab elu;0.9979
kool kodusem kool;0.9978
inimesed tööle mõtlesin;0.9978
keskkooli Mulle meeldis;0.9978
tahan Kõigepealt tahan;0.9978
