EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
fancytte sõulisest;räägib musitseerimisest;kogemus laulda;meeldib asukonkurss;tekib idee;tunde vestlesin;saaremaalt teavad;saaremaale ütlesin;võib-olla soovinudki
aprilli ansule;teemaja asub;muusikakoolis õppisin;kehila külas;andnud head;kohtla-järvel sündinud;teavad kohase;meelega kuulaksin;ida-virumaa rahvariideid
eeskuju mõtted;agressiivsust arvan;saaremaalt aeg-ajalt;folkmuusikas vaja;kodus näiteks;keskeprogrammi külaliseks;nime teata;kuressaarest küllaltki;palgast jääb
kuressaare linnas;kasutades elukogemusi;festivalist proovisin;hästi kitarri;kodus kodus;reisisime saaremaalt;külas eriti;materjali laulsin;teatavad õpetama
natukene laulsin;esinesin antsmeristu;külas eriti;sõita üldiselt;signaal panen;mõtlen publiku;käraja kududa;tänase keskeprogrammi;huvitavalt koolis
õpetajad kardavad;lapsi perekonnast;tehaski haridust;raadio populaarsusega;no lapsed;mõistsin nime;kutsusid tallinnas;saaria inimesed;eemale aeg-ajalt
paepealne pind;sööma juurvilja;rahvamuusikat tihtipeale;režissööripuldis mati;näiteks abiks;mõtlesin maal;reisinud öeldakse;jürgensi lauluklassis;koolis võib-olla
karnevalid show'd;päeval küsis;kohtla-järvel sündinud;sealses kaevuriasulas;tänatud programm;vaatasin abituriente;korra elanud;keskkoolis muusikaõpetaja;võib-olla väike
linnas hästi;olukordadest lapsele;sattusin tegelikult;jõuame festivalile;panime verivorst;jutt rahvalaulu;vale koha;sellegipoolest musitseerisime;võib-olla aeg
soliste tantsusoliste;tugevalt seotud;käisime saunas;hiljem tegutsesid;tekib väsimus;tiiduga kodus;mäletan tegelikult;ühtegi lugu;võib-olla lapsed
vajab ütles;laulukesi kala;kooliüritused jõuluõhtul;kaasa lillepeenrad;programm kinni;festivalile standardkavaga;puudub teagi;raadiost hääd;mäleta tegelikult
öeldi koht;kutsuti haapsalu;natuke soomes;sealseid soliste;usun kindlasti;show'd kuressaare;lemmikuga tahaksid;ütles temalgi;õpetajad tähendab
head pedagoogid;toeks surma-aastapäev;klassikaline tüüpiline;hetero geograafiliselt;soomes head;pärit isiksused;kajakas meeldis;mäletan tegelikult;tundub natuke
lõhutud perekond;esineda koolis;kuulnud noored;televiisorist võttis;head head;aval siiras;sealses kaevuriasulas;mängis stuudios;korraga 30
kaasamis pakutakse;rahvariideid hingelt;ilusaid helisid;varietees tartust;ongi vajadus;käin tallinnas;kohtla-järvel sündinud;mälestused ansamblist;surma-aastapäev kaks
ilusam asi;võtta festivalist;üldiselt hea;jälle määral;kodus proovida;külas eriti;mõtlesin maal;teata saaremaal;inimesed võib-olla
vaja psühholoogilist;vajadus psühholoogilise;täna raadios;laulda absoluutselt;sea kül;tõin iseendaga;hiljem kuulsin;heino meloodiajoonis;lapsele õpetada
inimene kunstiinimene;efekte räägib;kultuurielu haapsalus;hiljem tallinnasse;lillepeenrad signaal;manguma vait;keskeprogrammi külaliseks;abiga laulavad;üks-ühele õppida
väike liikumine;ütles koolidele;halbade meri;hull tuligi;kindlasti istutama;hästi tuntud;tähendab koolist;televiisorist võttis;aeg-ajalt materjali
muusika tekstid;kivi kirja;õnnestunud karjääri;õpetama sealseid;karnevalid show'd;sõbralt marcus;tõmmati pealinn;tegelikult jõululaulude;pidevalt võib-olla
võib-olla võib-olla;mängima hästi;laser oil;elukutse elus;elab ideede;leidsite steineri;avastanud jutt;teavad armastan;põhikoht aeg-ajalt
koormuserite suurida;võrrelda tv;esinemas aastas;kutsuti haapsalu;intuitiivselt leidsite;käisime saunas;intuitiivselt leidsite;soovinudki häälele;periood võib-olla
käin tallinnas;elu varjuküljed;arvatavasti kuulajal;tea teisalt;alluma kompromissile;käisime jalutamas;küsis otse;õppisin laulu;teagi võib-olla
toeks surma-aastapäev;head hingele;kuressaare linnas;raskevõitu lood;idee avastan;esimest korda;päevadel kuulan;lapsepõlvest ääretult;võib-olla kudumise
publiku õppis;jääks eluks;töölisperekonnast tuletad;plaanis korda;verivorst ahju;unustad võib-olla;õpetama täna;kodus kodus;võib-olla armastab
tõed muutuvad;kõvasti oht;no võib-olla;harjutada musitseeris;inimene vajab;mäletan tegelikult;üleüldine eesti;puhkus laulud;perekonnaga võib-olla
enesekeskseks sellegipoolest;naabrimees vokikordaja;asub kuressaarest;tabeli kasvanud;probleem lausa;õppisin plaadi;tahad sõber;festivalist proovisin;hoiavad võib-olla
võib-olla suured;fancyt pluusi;paljudele asjadele;võtsin suurepärane;sealset variatest;daamiks meeldiv;show'd kuressaare;jutt rahvalaulu;võib-olla loomulik
korda teati;isadepäeva valmistades;õhtul kindel;buum basskitarristid;asi tunnen;kultuurielu haapsalus;vabariigis tuntuks;saanudki asja;no võib-olla
kaks õpetajat;tavalisest töölisperekonnast;kasutan süsteemi;maakonna rahvariided;ütle ütlen;laulukesi kala;esimesed kogemused;suurepärased muusikud;võib-olla hoiavad
kanda ida-virumaa;last löön;esimesest septembrist;tallinnasse seiklema;arvan koormus;kajakas meeldis;inimesed võib-olla;mängisin tempe;võib-olla ütleme
täheldanud lambad;kasvatasin üksinda;instrumendi vorma;viperust võib-olla;kannatasin arvasin;kasutades elukogemusi;ketramise ketrab;tegelikult 19;võib-olla suured
asi tunnen;pereasjadega männik;õppida laudade;koormus kooli;kodus hea;tundsime suurt;jääst armastama;tallinnast inimesi;tartu kohtla-järvel
aru mõtled;tallinnas laulmas;takistas hiljem;festivalil restoranis;ongi süsteem;lihtsalt üks-ühele;õhtul kindel;elasin kutsuti;parima kuulata
käisime jalutamas;ütles temalgi;sharm õpetab;tv raadio;uus viis;medell saaremaalt;kollikoer tähendab;tegelen aiamaaga;aeg-ajalt käin
tõsine probleem;leidnud leidnud;uurida sisu;kaasamis pakutakse;laste noorte;käel tartu;haapsalus lääne;sõbralt marcus;vaikselt hästi
peas olnu;pedagoogid püüangi;restoranist ühtemoodi;külaliseks sirje;iseennast ületada;teavad armastan;üksinda veidruste;esinemisnärv õnnestu;rahulik meeldib
kakeldakse kakelda;õppida laudade;külalisi väikesed;fancytte sõulisest;aeg ootasin;jõuluõhtul vaatasin;pärit isiksused;öelda klaverit;koolis mõeldav
koormus kooli;kooliüritused jõuluõhtul;keskkool lastekeeles;eriti aega;hea uus;kuulasime muusikat;aega haapsalus;teistmoodi mängima;võib-olla muusika
aeg räägivad;vedanud sõbralikud;nime teata;kindlasti isa;kinni tekib;huvitav juhus;mõeldes teisiti;tellisin healt;rahuldust võib-olla
pall paar-kolm;muusikaõpetaja põhikoht;sealses lääne;marcus lepalt;probleem üleüldine;eesti probleem;pühapäeva hommikul;uus viis;jõuludeks raamatu
