keyphrase;score
õhtul Tallinnas poolorkester;0.8065
Eesti riiklik sümfooniaorkester;0.8034
riiklik sümfooniaorkester Eesti;0.796
raadio sümfooniaorkestrile Helsingi;0.7854
juhatas Helsingi linnaorkestrit;0.7842
orkester häält Estonia;0.7819
Baltimaad kontserti klassikaraadio;0.7739
Soome raadio sümfooniaorkestrile;0.7735
sümfooniaorkestri Helsingi linn;0.7732
Eesti kontserdihooaja avakontserti;0.7664
Tallinnas poolorkester Aikalt;0.763
klassikalise muusika Eestis;0.7618
soome kontsert Eesti;0.7575
esinesid Baltimaade muusikuid;0.7554
kontserdihooaja Eesti Kontsert;0.755
Helsingi filharmoonia orkester;0.7499
Baltimaade muusikuid Eesti;0.7495
akustikast Eesti kontserdisaalidest;0.7488
Teder Helsinki-music-idele avakontserdi;0.7486
Helsingi linnaorkestri Neil;0.7468
häält Estonia kontserdisaalis;0.7455
Eestiga seotud helikandjat;0.7441
Eesti kontserdipaikades tegelenud;0.7441
Eesti kontserdi hooaja;0.7436
uue kontserdihooaja Eesti;0.7403
sümfooniaorkester Tõnu Kaljuste;0.7394
kiidetud Estonia kontserdisaali;0.739
kõlanud eesti heliloojate;0.7388
linnaorkester Soome raadio;0.7224
Estonia kontserdisaalis esimese;0.7196
muusikuid Eesti riiklik;0.7196
esitasid Läti helilooja;0.7179
Esapekka salonen Orkestrimuusika;0.7163
tujus Helsingi musike;0.715
raadio koor eesti;0.7149
bostoni sümfooniaorkester tänglbuudi;0.7144
riiklik sümfooniaorkester Tõnu;0.7143
avakontserdilt esinesid Eesti;0.714
avatud Helsinki muusik;0.7128
maailmast Muusikauudised Helsingi;0.7118
Soome muusikaelu keskuseks;0.7104
aastal tuntumaid orkestrimuusikanäitajaid;0.7096
sümfoonia Ka mängivad;0.7096
avakontserti klassikaraadios kuulata;0.7064
kuulame klassikaraadio toimetaja;0.7058
Eesti rahvusmeeskoor dirigent;0.7015
sümfooniaorkester tänglbuudi festivali;0.7011
Läti raadio koor;0.6985
Helsinki-music-idele avakontserdi salvestus;0.6949
riiklik sümfooniaorkester Aitäh;0.6913
ooperimuusika kammersaal orkestri;0.6912
