EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;kandma;keelestrateegia;saatejuht;;Eesti;eesti;keelefoorum;võib-olla
kõrgharidusmaastik;poliitika;keelepoliitika;üldrahvalik;number;eesti;Eesti;keelekava;käigus
arengudokument;aasta;keelepoliitiline;kodulehekülg;defineerima;eestikeelne;eestikeelne;keelepoliitika;jätkuma
Belletristika;kultuur;keelekava;põhialune;andmed;Tallinn;keelekava;keelenõukogu;meedia
belletristika;õigus;keeleteema;haridusministeerium;partner;keelekava;keelepoliitika;keelepoliitiline;põhjus
põllumajandusministeerium;kokkuvõte;keelesaade;põhiline;roll;keelestrateegia;Tallinn;riigikeeleaastapäev;tulemus
trükiajakirjandus;küsimus;keeleõpe;noorsootööstrateegia;andma;keelenõukogu;keelenõukogu;keeleteema;lihtsalt
keelekasutus;füüsika;keeleteemaline;tegelikult;kodu;keeleteema;keelestrateegia;keelestrateegia;eesti
säilimine;abi;keeleruum;meediakoht;dokument;keeleteemaline;keelepoliitiline;rääkima;tegelikult
töövõimalus;koolisüsteem;inglise;eraldiseisen;punkt;keelepoliitika;keeleteemaline;emakeel;projekt
reaalteadus;keelefoorum;keelenõukogu;konkreetne;probleem;keelne;keeleteema;keelegavane;suhteliselt
võimalik;ministeeriumiametnik;inglisekeelne;üldse;idee;eestlane;võõrkeel;ütlema;vene
õiguspoliitika;ettepanek;keelefoorum;liikmesriik;seoses;keelefoorum;keelefoorum;eestikeelne;kuju
