EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;uluksõralistele;loomadega;tähendab;;loomakõrgust;looduskaitsealal;hundiuurijad;üht-teist
koertyteldsemalt;euroopas;rääkisime;leppisime;vast;looduskaitsealal;looduskaitseala;hundiuurija;järgnevatel
võimalik;kõrgemal;loomakõrgust;jahiretked;retked;koertele;loodusrahvaid;hundijuttu;siinsed
käitumine;aastate;saakloomadele;metskitsed;head;metskitse;metskitsi;hundiühiskonnal;vene
monogaamia;käpa;saarel;erakordset;andmed;jahimeestega;looduselamusi;hundiasurkonnast;metsa
hüperkunstinahk;vanakoolipuhuja;looduskaitsealal;vanematepoolse;andmeid;metsloomade;röövlindudele;hundikarjastruktuurist;eesti
jälitab;korras;metsarajal;vanakoolipuhuja;moment;hundipesapaika;kiskjate;hundikutsikas;probleemi
kultuurmaastik;koertyteldsemalt;talvel;saatis;hull;loomadega;hundikarjase;hundikari;võib-olla
põhimõtteliselt;söövad;saakloom;kahejalgse;anded;loodusrahvaid;huntidest;hundiuurijate;kolme
õnnestub;üksikisahunt;kaldal;asjadega;una;jahimaade;jahimehed;hundimaadele;rääkides
õnnestunud;hundimaa;järvselja;ameerikast;isenditel;jahimeeste;hundimaadele;huntidega;metsades
jälgividi;inimene;hundiühiskonnal;perejuhte;identsed;saakloomadele;hundikutsikas;hundipesapaika;suhteliselt
nädalavahetus;-st;situatsioonis;hundikarjase;roll;käinud;jahimeeste;isahundiolust;miskipärast
enam-vähem;hüperkunstinahk;esimesel;hundiperet;row;hundikarja;karjajuhiks;hundiga;sõjalist
kirikukroonikate;-te;võib-olla;kriimsilmasid;fenomen;karjas;ümbruses;huntidest;teksti
