EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
mutantdiskosid;euroopas;klubikultuuriteemaline;tähendab;key;klubikultuuriteemaline;klubikultuuriteemaline;klubikultuurist;lääne-euroopas
prive's;kohtades;raadiokuulajad;tegelesid;defineerima;klubikultuurimaastikul;klubikultuurimaastikul;klubikultuurimaastikul;tõeliselt
popultuuri;klubikultuurikontekstis;klubikultuuriüritustel;mängiti;some;klubikultuuriüritustel;klubikultuuriga;klubikultuurikontekstis;tegelesid
smenstrimistus;harilikult;huvitavat;keeklubidest;ande;klubikultuurikontekstis;klubikultuuril;klubikultuuril;võib-olla
underground;stiilitunnetus;kultuuriline;ametlikematest;mana;klubikultuuriga;klubikultuuris;klubikultuuris;inimeste
klubikultuur;popkultuuritund;raadiost;stiilidest;valida;klubikultuuril;klubikultuurikontekstis;klubikultuuri;niivõrd-kuivõrd
muusikaüritus;kultuur;noortekultuuris;meeldib;head;klubikultuuris;klubikultuuri;klubikultuuriüritustel;juhtusin
kommertsialiseerus;detailselt;elektrooniline;süstimise;andmeid;klubikultuurist;klubikultuurist;klubikultuuriteemaline;seotud
kommertsaliseerunud;mõjutatud;popkultuurist;tegelevad;land;klubikultuuri;klubikultuur;klubikultuuriga;raames
nädalalõpuvaba;reivikultuuriks;hipikultuuri;lähinaabritega;nimetatakse;raadiokuulajad;klubikultuuriüritustel;klubikultuur;tegelikult
massikultuur;glamuuri;haridustasemega;ameerikast;tube;klubikultuur;klubitamine;klubidesse;vaikselt-vaikselt
difessioonist;tantsumuusika;subkultuurid;meloodilise;maybe;klubitamine;klubistali;sotsioloogina;lääne-euroopa
