keyphrase;score
tähendab;0.9806
eragaleriid;0.8511
demokratiseeriti;0.8453
bakalaureusetöö;0.8414
lõpetanud;0.8385
poliitiline;0.8348
hakkaski;0.8315
meelde;0.8305
korda;0.826
Euroopa;0.8247
segi;0.8239
ajaloolane;0.822
korralikult;0.8214
kohtasin;0.821
tihalevate;0.8191
ausalt;0.8134
esimese;0.8128
lükata;0.8053
kirjutas;0.8047
pikem;0.8033
nimetasid;0.8028
blogis;0.8017
Mäletan;0.8015
kuraatori;0.8002
Kuraatori;0.7949
profid;0.793
Kunstnike;0.7929
A;0.7923
resonantsi;0.7911
koorile;0.7903
särama;0.7901
defineeritav;0.7888
sotsiaalse;0.7883
ere;0.7858
juurdlust;0.7858
eile;0.7851
kaasaegses;0.7843
koeraga;0.7816
instants;0.7803
subjekti;0.7796
Svitš;0.7785
kunsthalle;0.7769
Ain;0.7754
sna;0.7752
fenomen;0.775
haldab;0.775
kunstimaailma;0.7749
kohad;0.7733
eksist;0.7732
jagavad;0.7721
institutsioon;0.7704
sageli;0.7695
grupi;0.7685
vint;0.7679
protsessis;0.7673
Nikolai;0.7656
12;0.7649
Rekord;0.7639
järeldaks;0.7637
okei;0.7617
definitsiooni;0.7616
Tallinna;0.7613
türklane;0.761
luba;0.7599
analoog;0.7594
toimuvat;0.757
öelda;0.7562
inimesed;0.756
krust;0.7555
anda;0.7555
staar;0.7547
väärtused;0.7541
ilmunud;0.7536
Selline;0.7518
rollide;0.7508
graafilisele;0.7502
Põhimõtteliselt;0.7493
manifest;0.748
vastutab;0.7455
riigikogu;0.7413
asjad;0.7388
XJ;0.7375
aeg;0.7374
jäi;0.7372
kart;0.7361
Kui;0.7359
taastoota;0.7335
kogusid;0.7321
Andersson;0.732
aidata;0.7319
asus;0.7319
See;0.7315
aastat;0.7298
muutus;0.7275
Poolse;0.7266
viidi;0.7241
institutsioonidest;0.7181
ilmus;0.7166
Louvre;0.7155
kaart;0.7118
tekitanud;0.7117
raames;0.7105
nimi;0.7087
ilusa;0.708
võimudega;0.7046
2001;0.703
sündinud;0.7023
Oma;0.6993
jätaks;0.6992
tänapäeval;0.6951
komisjon;0.6945
Jah;0.6945
naised;0.694
Marca;0.6845
Infrastruktuur;0.679
tsehhi;0.6735
halb;0.671
aprillil;0.6694
töötas;0.6692
Weidebaum;0.6691
näiteks;0.6673
vette;0.6667
panid;0.6631
Et;0.6614
kuuluvat;0.6599
Lisaks;0.6598
priori;0.6598
inimestega;0.6582
mõistest;0.6569
esse;0.6557
toimi;0.6555
Mitte;0.6465
son;0.6392
900;0.6366
kolmandaks;0.6326
esimees;0.6314
otsuseid;0.6262
pinnale;0.626
elavate;0.6211
über;0.6179
Kuna;0.6114
kilo;0.6111
fakt;0.6097
mehed;0.608
Helmeks;0.6049
keskusesse;0.6049
Aid;0.6038
grupp;0.6027
fragment;0.6012
asi;0.5993
tea;0.5953
Saar;0.5951
aastaid;0.5936
kale;0.5926
kunst;0.5786
Ta;0.5745
;0.5715
Chaos;0.5714
kapital;0.5708
tore;0.5569
riigi;0.5559
95;0.5556
postmodernismist;0.5527
nimetatakse;0.55
raha;0.5355
liige;0.5351
objekt;0.5186
relational;0.5063
prantsuse;0.501
kogunud;0.4863
sassis;0.4835
Okei;0.4831
study;0.4796
lõi;0.4789
tähendas;0.4677
On;0.4648
linna;0.4616
teatri;0.4611
Tema;0.4478
Nendes;0.4468
soons;0.4402
No;0.4295
Mis;0.4251
logo;0.3994
lõpetas;0.3596
case;0.3505
back;0.3489
üksused;0.3474
Nõukogu;0.3441
moto;0.3228
Eestis;0.3173
suits;0.2316
Me;0.1412
Nad;0.1402
roll;0.1221
trial;0.118
videos;0.0748
New;0.0485
Seal;0.043
Mine;-0.0181
