EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;töötatud;joogiveeküsimustega;tähendab;;joogiveeküsimustega;joogiveeküsimustega;joogiveeküsimustega;kasutavad
lõuna-eesti;euroopas;veeanalüüsid;konkursi;number;tänapäevani;tänapäevases;raudoksiidina;võib-olla
entsüklopeedia;personaalarvutit;mikrobioloogiast;vett;valida;kuulajatele;tähtpäev;kuuspakk;keemia-füüsikateaduskonna
nõrgemate;hea;visake;kasutatud;head;rääkisime;alustame;keskkonnalaborid;1900
võib-olla;internetist;varrak;14-ks;test;klaasi;lõuna-eesti;põhjaveekompleksi;tutvuda
korrosiooniliigid;linnajuhtidele;väävelvesinik;otsingusüsteemidesse;roll;tahad;küsimused;värskem;vaadata
õhuhapnikku;viive;jõed;mainisin;kann;tõusta;kuulajatele;ülikoolist;luua
süsihappegaas;;;teistpidi;crystalse;küsimeeste;pesule;kemostressiks;lõuna-eesti
torustik;oksodeeritud;pesule;septembripäeva;nimetatakse;tänan;rääkisime;liivafiltritest;põhjustatud
kuusbacki;salvkaevudeks;lemmikloomade;soodustada;seadmed;pidevalt;veetorustiku;keemia;ongi
