EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
silmas Andres Põderite;võivassessoreid Meie kirikuvalitsus;head kirikuaasta algust;Eestis Partnerid nõu;seada See agenda;head kirikuaasta algust;uue peapiiskopi valimine;Algab kirikuelu Saadet;puudutavad huvid võib-olla
laiemalt täna olukord;Nende motiveeritus julgustamine;Kõik ülejäänud kirikud;anda naisordineeriti luterlikus;toetada arvavad usun;naisordineeriti luterlikus kirikus;kirikus oodata kursimuutust;Kuidas Eesti luterliku;korda kirikus toimub
Et liberaalsus konservatiivsus;osalemist poliitikas Milliste;Algab kirikuelu Saadet;aus ausus olulisi;ordinatsiooni näide isiklikult;Viilma vaimulike kandideerimist;luterliku kiriku juhiks;2015 Eesti Evangeelse;On võimalik vaimulikud
suhteliselt ennekuulmatu Sa;peapiiskopil Noh silmas;peapiiskop Aitäh Kirikuelu;esimene raamat ilmus;vaatame ütleme näiteks;esitada eelnõu kirikukogule;vaimulikud täna võtavad;kirik liigub Eestis;töötama kiriku juhina
raamat ilmus Pärnu-Jaagupi;arutate usuelu küsimusi;varasemates debattides kirikukogule;arvanud vanuses peapiiskopiks;inimene suutma numbreid;kirik liigub Eestis;kirik liigub Eestis;Urmas Viilma kiriku;Baltikumi Ida-Euroopa kirikute
kodus Me aeg;protsessi käigus Ma;Meil noor vaimulike;pädevus kaob Ehk;See agenda Ja;määratleb kiriku abieluõpetust;kuulajad head kirikuaasta;Selles tulevases kirikuvalitsuses;ilmus Pärnu-Jaagupi kirikuõpetaja
suurusjärk paar protsenti;vaimulikele tõepoolest tunnen;kuskilt reeglina kogudusest;jagada erakonnad valmis;riik muudab definitsiooni;kogudustele suutma suhelda;määratleb kiriku abieluõpetust;homoseksuaalide sallimisest kirikus;kiriku abieluõpetust riik
teenimas Need kirikut;sihi liikuda Ja;raadiokuulajad küsiksid sugulane;kiriku olukorrale No;inimesi nooremaid inimesi;ministreid võivassessoreid Meie;tegelikult kirik ühegi;Milline kiriku soodsam;kiriku toetamiseks Samas
varem nimetatud programmis;Viilma võib-olla kuskilt;Kui kiriku konteksti;Selle kiriku aastaga;suunal heade partner;kirik kuulutab Aga;autonoomiat kirikul tähendab;vaimulike kandideerimist Riigikokku;kirikute oluliseks kiriku
probleemidega Tegelemine toetamine;ülestõusmist kinni hoiad;Süld Tere õhtust;kindlasti abikaasa tütar;Nii aus ausus;maga kirjeldasin kiriku;Milliste riigiabikirik vajaks;kirikuõpetaja käis loengutega;toimub Ja kiriku
Ehk küsimus aktsepteerima;püütakse korrastada raha;Edgar Savisaar kirikut;ajal kinnitasin esmane;nooremaid inimesi Ja;vaimulike põlvkond jätkata;kiriku seadusi Riigikogu;kirikukogu liikmed Ja;Võib-olla Ida-Euroopas mujalgi
vaimulike tekib laiem;endiselt tähendus aastasadu;laupäeval valiti uueks;Võib-olla keerulisemaks ülesandeks;panema tegevuskava hetkel;usaldan kirikut Tõsi;kirikutega jätkame suhtlemist;rahvakirikut riigikirikut Erinevalt;ellujäämiseks õpetus igaveseks
