EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Carlos Santana tänase;ongi võib-olla suurem;käigus Tallinnas Katariina;tegutsenud Ja asi;andsid Ausalt öeldes;Santana tänase igihaljale;Tallinnast tundub Haapsalu;aeg-ajalt üritab rääkida
helistage palun Sa;Olivia Sinust provintsi;kurbus tihti linna;provintsi inimene tantsu;auto buss selge;Ka tänases saates;Haapsalus jalutan neljandat;muusikat kuulasin 10
otsuse küsimus otsus;moekunstnik hetkel Ja;autos kinni Ilmselt;muusika näiteks Santana;asja arvan normaalne;täna Margit Kilumets;elada Haapsalus sotsiaaloli;35 aastat elanud
Eesti vabariigi aastapäev;Et näiteks värviaugud;Tallinnale kaugele tundub;aastapäev tähistada tragöödiat;objekte selga panna;toimub Vot kunstnik;sündinud-kasvanud Tallinnas vanalinnas;ongi võib-olla suurem
julguse leidmine Julgus;vaim vajab tõsiselt;Santana lugu mootor;kritiseeritud kostüümide paraadi;ilmselt arvasin valesti;Ta sõidab Kas;Carlos Santana tänase;käis vabariigi aastapäeval
ümbritsevast kujundamisest eraldiseisev;perekonnale elamiseks Kas;õhtul hilja suusatamas;Haapsalu püsielanik Nüüd;seoses kaasneb näiteks;lõpuks mikrofoni paar;linnast maale elama;otsus tavaliselt võimalik
aknast paistab väikeauto;eneseõigustusena Kui lihtsalt;nõuab tegelikult taastusperiood;hommikul kohvi Santana;kodu Et ütlema;Tere Me arutasime;valimistepäeva hommik jutusaate;pissihäda tahaks ruttu-ruttu
emast tegelikult meeldib;Ja maja taastatav;kaubaauto aeg sõidab;suunas erinevalt tegutseda;lugudest kõlab Cohesion;väsinud tüdinenud Tallinnas;Et mõttes vanalinn;arvasid Ja ilmselt
Joe mitt pilte;tegemine raske ütleme;Eesti inimesed tegelikult;Katariina käigus väiksed;andma rabelema suunas;provintsi moekunstnik kõlab;stuudios täna Margit;nii-öelda tänapäeva ühiskonna
varem hiljem ütleme;no tegelikult arvan;äkki äkki kunstikoolis;Lõpetad kooli eriala;ellu viia unistus;Liivia ühineb soovin;Kas haapsalu lõppkokkuvõttes;võib-olla päriselt eriala
saared Kui ammu;koduõu oligi virudel;sündinud-kasvanud Tallinnas vanalinnas;Tallinnale kaugele tundub;puhkust andsid Ausalt;veab ütleb võib-olla;Margit Kilumets Liivia;joonistab aeg-ajalt üritab
oska öelda kujutav;Margit Kilumets Liivia;öeldes mõtlete kodudes;Cohesion kootav projekt;autost selg kange;nimelt õhtul hilja;moekunstnik Liivia Reskin;öelda moe aeg-ajalt
vaim pingutama vaim;Et ütlema kodutunne;Liivega näiteks täna;kanget rohelist musta;kuulus no näiteks;telekarusselli Kohe istun;Jähkimistest lihtsalt Liivia;inimene muutub inimese
