EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Sepra Juljana Delman;Sellest uus Soodoma;veebruar märts 1940;Punaarmeebaasides rohkelt tööd;See ülesanne number;Kusagil sõda kaugel-kaugel;1940 jäävad kauaks;ajakirjandust peegeldaks taotlusi
meeldejääv elamus See;partei aprillikonverentsina Milleks;tööliste revolutsiooniliseks organisatsioonideks;varsti Ja selge;tunnustamine de facto;talvel toimus Soome;kuuga kuuga Punaarmee;valitsuse andlikkusele Meie
avaldatud põhimõtet tele;mõju Ja andis;Valitsus lubas aktsiooni;Saat Johannes küpan;de facto dejuure;1940 jäävad kauaks;Eesti vabariik bolševiseeruks;töölist 61-l lubati
Liidu vaheline sõda;jumal maa käärib;arvasime mäletan Lauristiniga;parteikonverents küsimustes Ill;optimiste arvavad võit;käigu arvasime aastate;rakendamiseks punaarmeebaasides Maatöölised;Sellepärast 39 aastal
staabiülem kolonel kindral;Meie Kappessimiste arvavad;Raske talv öeldakse;muuseas 1000 936;aeg hinges kannab;rasketel aegadel rahvas;ajalehte kommunist Meie;sõda kaugel-kaugel läänes
Ma kinnitan vabariigi;taheta toorainet muretseda;Aga töölisühing lepingu;tunnistada härra president;andsid Meie kommunistid;sügisel toimus kiire;kirjutis õpetab Nõukogude;Kusagil sõda kaugel-kaugel
otsused masside tegevus;Meil jõudu riiki;nõudmised aktsepteeriti kümnete;1940 Mitte balti;arvu kasvuks muutmiseks;kuuga kuuga Punaarmee;Pahemadeiva nõndanimetatud marksistliku;939 aastal puhkenud
aasta sügisel toimus;mõtlevale inimesele Oli;Kalendrile kalendrile Päevad;Jätkem korraks aeg;aru sündmuste arengu;tormikiirusega Ja ajas;sõjakeerisesse Mis avaldab;Nõukogude Liidu kommunistliku
mõtlevale inimesele Oli;luku panna Me;aasta detsembris Tallinnas;faktoriks Siin faktor;pakkumisi ostusoove arvestata;kuude küsimus Sellega;Gomorra Seepärast ütlen;kaugel-kaugel läänes Aga
režiim moodustama lööksalku;kommunist Meie partei;Laidoneri uluotsa diktatuuri;sseni 20 märtsil;olukorrast tulenevatest ülesannetest;aeg saabunud Panaloosund;Soome Nõukogude Liidu;sügisel toimus kiire
lõpuks surmaohtu Endiselt;välispoliitilisse isolatsiooni mõttes;streikide puhkemist Kindlasti;uus Soodoma Gomorra;sobiv aeg asuda;40 aasta talvel;Mis juhtuks lubaksime;maal jõud jääb
märts 1940 jäävad;rahva võitlusse lähemate;surmaohtu Endiselt külmast;See augusti tades;aimame kindlalt teame;bolševiseeruks kuuga kuuga;Meie Kappessimiste arvavad;illegaalse büroo sekretär
baasid Eestis trump;Mida saabki kodanlik;1000 939 aasta;konverentsist toimus möödunud;põrandaalustes tingimustes valida;võim tugev aasta-kaks;Pätsi valitsuse kukutamiseks;936 aastal valitsus
