EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
ütleme Freslingu MBA;ajalukku Me täpselt;algselt sport lihtsalt;tõmmatakse Siia liigitada;Et arvan võib-olla;arvates sport mõttes;arvates sport mõttes;sport tähendust sporditähendust;tegelikult teada vaadata
sümbioos lihtsalt raha;omaduste tegelikult olulised;sport mõttes parem;Minu arvates sport;selgitada parem osavam;sport lihtsalt võistlus;sõna tähendusega sport;spordis tänapäeval rääkimata;inimene vabatahtlikult tahab
press ling Ameerika;keelust tasandil Et;Ameerika pesapallis sarnast;nii-öelda maailma üleüldise;instinkte vaja realiseerida;sport muudab teistmoodi;Kui algselt sport;sport muudab teistmoodi;tahetakse võrrelda oluline
gladiaatorite tähendus hetkel;hoiab sport tähendust;maailmasõda nimelt sporti;tahavad modellideks terve;näiteks kired ehtsad;nimelt sporti imiteerib;sport muudab teistmoodi;Minu arvates sport;ütleme võtame Põhja-Ameerika
vähem 15 20;Freslingu MBA natukene;võib-olla NBA korvpalli;Ameerika pesapallis sarnast;antud antud vaimne;lihtsalt võistlus eesmärgiga;nimelt sporti imiteerib;selgelt lahterdada spordi;liigitada näiteks võib-olla
sarnast Ameerika pesapallis;dopingutähendused ütleme Euroopas;konkureerida võitlusväljal tahtsin;meedia suudab kulminatsiooni;näiteks press ling;kõnelemisharjumusi loomulikult sport;sporti imiteerib sõda;sporditähendust vaadata ajalukku;võib-olla põhjendus tegeleda
kabet mängima ajaviide;Mis hästi peegeldab;Euroopasse populaarne tegelikult;Kinglikus tähenduses täpselt;parem toredam võib-olla;sporditähendust vaadata ajalukku;sporditähendust oluliselt kauem;spordi äriks elukutse;teistmoodi loomulik võib-olla
profiliigade dopingutähendused ütleme;sisuliselt sõjaväljale rivistumine;spordis tänapäeval rääkimata;jalgpallis haiget restingus;Siia liigitada näiteks;võistlus eesmärgiga selgitada;edukas meelelahutusmaailmas sport;sport mõttes parem;võib-olla naine võib-olla
rooma ajastul analoog;võimalik konkureerida võitlusväljal;võistlus eesmärgiga selgitada;paremini kahe riigi;eesmärk võit missivõistlus;mängu kujundina edukuse;spordi äriks elukutse;nimelt sporti imiteerib;võib-olla NBA korvpalli
areenid tõenäoliselt loogiline;sporditähendust vaadata ajalukku;spordi äriks elukutse;vajalik võimalus konkureerida;täpselt samamoodi nii-öelda;vajalik võimalus konkureerida;sporditähendust vaadata ajalukku;tähendusega sport pistmist;teada vaadata täpselt
