EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
süsteem Steineri süsteem;pedagoog Et juured;aeg reisisime Saaremaalt;Varem piinlik meeldib;tekib idee avastan;teata Oled Saaremaal;Saaremaalt teavad kohase;Sirje Medell Saaremaalt;Saaremaalt aeg-ajalt jälle
Ja kõvasti Oht;Kuidagi sõbralikud suhted;variatest kultuurielu Haapsalus;hiljem tegutsesid ansambliga;andnud head head;nime teata Oled;Medell Saaremaalt Ütles;Leida Jürgensi lauluklassis;õpetaja palgast jääb
naabrit suurem vaenlane;liikuda Et lasteaias;Tartu muusikakoolis õppisin;restoranis väikese Triuga;no lapsed kindlasti;Ja Haapsalus elasin;üldiselt mõistsin nime;Ma Tartust muusikakooli;Aga armastava kooli
loomist laulu õppides;juured Haapsalu tants;Saaria Ja inimesed;Õpetaja Leida Jürgensi;jumal tänatud programm;külaliseks Sirje Medell;külas eriti aega;reisisime Saaremaalt Ja;Virumaa Siiski Hing
probleem Ja rääkisime;ilm Näiteks sõbralik;kutsuti Ja Haapsalust;režissööripuldis Mati Prover;sea kül ilm;üldiselt mõistsin nime;Haapsalus elasin kutsuti;bändiga Saaremaal esinemas;mõtlesin aeg õpetajaid
kasutada häält hääleefekte;inimene vajab Siis;Kuressaarest küllaltki kaugel;Seal laulda absoluutselt;kodus Et hea;kuulata Mõtlesin Maal;päeval küsis otse;Tallinnasse laulma tunnen;83 aastal Ja
aastat jällegi head;muusikat kuulsin Aga;Ja hiljem Tallinnasse;Antsmeristu big bändiga;head hingele No;vestlesin teemal tihtipeale;Kohtla-Järvel Ma sündinud;Kohtla-Järvel Ma sündinud;Ida-Virumaa rahvariideid Kui
puhtad hoidma teod;Need varietee kogemus;Saaremaale saatus Oi;autor Kui öelda;Seal kindlasti istutama;Antti Kammiste tuntud;liikuda õhtul Kuressaares;aastat Saaremaal Kolmas;võib-olla ütleme Tallinna
aeg-ajalt käin Tallinnas;jõudu Kui Tiiduga;käisime saunas Kuulasime;aastal Ja laulsin;programm kinni oskama;Tere õhtust tänase;võib-olla väike Saaria;Ja Haapsalus elasin;Ja aeg-ajalt käin
natukene teati inimene;Antsmeristu big bändiga;mälestus kogemus Seal;Tartu muusikakoolis õppisin;öelda andnud head;juhuslik kokkusaamine Joonas;Tegelikult mäleta tegelikult;õhtust tänase keskeprogrammi;temalgi periood võib-olla
konkursist suurepäraselt laulis;Tema surma-aastapäev kaks;varietees Ma Tartust;healt sõbralt Marcus;publiku ütle ütlen;Otsustasin Kuidas viisasaid;kajakas meeldis meeldis;inimesena Me kuulanud;aeg-ajalt jälle Tallinnasse
Nad eriti vedanud;mõnusast vaikusest Ja;Kuressaare esimene keskkool;esimene keskkool lastekeeles;signaal panen maha;sealset variatest kultuurielu;onu aeg räägivad;konkursist suurepäraselt laulis;meelega Saaremaalt aeg-ajalt
kaks suurt päeva;muusikakooli lõpetamist öeldi;Tere õhtust tänase;rahvariided maha maakonna;anna võrrelda asi;publiku Ja õppis;tänase keskeprogrammi külaliseks;mälestused ansamblist Minu;ütlema enesetunne parem
vajab Siis ütles;Kui õpetaja palgast;kaasa võtta festivalist;üldse Mõtlesin no;See meeldiv Ei;naabrinaine õpetas ketrama;vale koha linnast;Nii laulavad reisinud;lasteaias õpetama süvendatud
pealinn Jah Haapsalus;eriline aeg-ajalt iseennast;lapsepõlvest ääretult tähtis;toimus Ja öeldi;kurjusest vabanema kurjusest;aeg-ajalt käin Tallinnas;saare probleem üleüldine;See Heino meloodiajoonis;lihtsalt üks-ühele õppida
Sirje Medell Saaremaalt;Ja lastele meeldib;naersin mäletan Tegelikult;paljud meelses lauljad;ütle eraesinemist võimalusest;hilisem käel Tartu;esimest korda kehilusse;standardkavaga Kuressaare esimene;tegelikult üpris huvitav
