EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Roland Scheffer ütles;toetabki maaelu arengut;Kennedy kosmosekeskuses Venemaa;tähtajaga Euroopa keskpank;alandab intresse vahendab;tähtajaga Euroopa keskpank;kokkuvõtte neljapäevast 21;paar-kolm nädalat Konsalmelt
ruunikivi näol 1000;Kokku Leader programmist;kosmosekeskuses Venemaa presidendivalimised;Rudolf essi säilmed;rahastatav liider programm;toimuva eurotsooni riigipeade;uudistetoimetus kokkuvõtte neljapäevast;1946 aastal Nürnbergi
Leader projekte tegelikult;EFSF-ist Kreeka laenu;Atlantis maandus Kennedy;Floridas Selle lennuga;standard vangla ainus;Brüsselis toimuva eurotsooni;Välisuudised võtab Janek;maamajanduse infokeskuse maaelu-
õppelaager eesti etnoPiret;arutada Kreeka abistamist;Putin vihjanud kandideerivad;otsimiskraavid selgitada laevu;näha silte objekt;pikendab kriisiriikide laenutähtaegu;21 -st juulist;neljapäevast 21 -st
mälestusmärk ruunikivi näol;ennetavat laenu abirahandusminister;kosmosesüstik Atlantis maandus;keskkonnaprogrammi esindaja Steiner;vormida näidata võimalik;alate euroala riikide;liidrid istuvad Brüsselis;-ks aprilliks eesti
Munsiidali aselinnapea Roland;maksevõimetusega Kas EFSF-ist;Putin vihjanud valimistel;Siin eesti etnolaagris;laenutähtaegu alandab intresse;eurotsooni riigipeade kohtumise;ÜRO kaks lõuna;riigid laenu võib-olla
Lindal eesti etno;Finantsinstituut euroala tippkohtumisel;Kennedy kosmosekeskuses Floridas;Brüsselis toimuva eurotsooni;parim liider programmi;eurotsooni liidrid pakuvad;Tartu Välisuudised võtab;miljardit eurot Eesti
jõudis Triin todesk;kohtumise töödokumente Rahandusminister;maandus Kennedy kosmosekeskuses;Täna tunnustati teisigi;muinaslaev planeedi read;Euroopa keskpank tõenäoliselt;eurotsooni liidrid pakuvad;nii-öelda 10 aasta
Hitleri asetäitja Rudolf;Kas EFSF-ist Kreeka;edendada Venemaa presidendivalimised;lõpuni Nüüd aparaadi;reaalselt Sellest tasu;euroala tippkohtumisel ettepaneku;Kai Vare Euroopa;arheoloogidel paar-kolm nädalat
aselinnapea Roland Scheffer;Programmipealik Tarmo Noormaa;Atlantises muuseumieksponaat Kennedy;neljale miljonile teatas;liider projekt algatus;ilmneb eurotsooni liidrid;-st 31 juulini;olulises koguses 10
kirjutas Süddeutsche Zeitung;Rahandusminister Jürgen Ligi;kosmosesüstikute programm Atlantise;programm Atlantise neljaliikmeline;näidata võimalik võimalik;Finantsinstituut euroala tippkohtumisel;ilmneb eurotsooni liidrid;mõisas laagripaika jõudis
topeltrõõm Küsimus küsida;Ligi kommentaar EFSFi;Venemaa presidendivalimised toimuvad;teele Festivali peakorraldaja;näiteks tore projekt;dokumentidest ilmneb eurotsooni;riikide liidrid istuvad;vormida näidata võimalik
Atlantises muuseumieksponaat Kennedy;abirahandusminister Jürgen Ligi;USA kosmosesüstik Atlantis;Šotimaale Teda hoiti;etnoPiret rist annab;Kreeka võlakirjade tähtajaga;Reuters Brüsselis toimuva;suur huvi Laagri
rõõm topeltrõõm Küsimus;Steiner hoiatas kliimamuutused;täna Kennedy kosmosekeskuses;Päris uusi tulijaid;tore projekt siinsamas;euroala riikide liidrid;kuus uudistetoimetus kokkuvõtte;nii-öelda lahti mängitud
Scheffer ütles uudisteagentuurile;Tippkohtumise TÖÖ dokumentidest;maandus täna Kennedy;Tänasel pressikontserdil astunud;vaatate EFSF ESM-i;pikema tähtajaga Euroopa;toimuva eurotsooni riigipeade;võib-olla leiab toetust
USA kosmoseagentuuri NASA;aselinnapea Roland Scheffer;Vladimir Putin vihjanud;õppelaager eesti etnoPiret;Leader programmi toel;loodava Euroopa finantsstabiilsuse;Euroopa Liit pikendab;tahaks inimene võib-olla
president Dmitri Medvedev;muuseumieksponaat Kennedy kosmosekeskuses;Atlantis maandus täna;parim liidriprogrammi toetust;oodatakse tähtsat otsust;kriisiriikide laenutähtaegu alandab;31 juulini Viljandimaal;esineb 28 Eesti
