EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Victoria Ave Mariat;Edu leian kontsertkoorid;rahvusvaheliselt laulukonkursilt kolmekordselt;12-ni Meid võeti;võimalik punkte Punkt;muusikapärastest laulsime ungari;ütles kutsest ajal;Ungarist rahvusvaheliselt laulukonkursilt;28 koorinud 12
konkooli dema kloriana;Lõuna-Karoliina kontsertkoor Ja;koore festivalidel konkurssidel;Tšehhoslovakkia suure segakooriga;punkte Punkt võimalik;Ungarist rahvusvaheliselt laulukonkursilt;arvatud laureaatide kontserdil;konkursist osavõtjaid kammerkoorikonkursist;koori Soomest Tšehhist
hotellis buda mäe;pluss koorimuusikaspetsialistid Ungarist;laulukonkursilt kolmekordselt pärjatutena;leian kontsertkoorid üldse;pluss valikul programm;sõidame Helsingi muusikafestivalile;kutsest ajal laulupidu;koorimuusikaspetsialistid Ungarist Euroopast;suurema programmi võib-olla
lämberg Jürgen Jürgens;kaks koori Jugoslaaviast;tundsime huvi festivali;sõidame Helsingi muusikafestivalile;kaks kindlat arvu;Debretseni sõitsime Budapesti;veidikese kahetsesid ettepaneku;eesti kooridest Peela;lavastuslikult Ingerimaa õhtud
Nüüd pela partabki;suurem mõnus kammersaal;Ungari koore festivalidel;11 leidis aset;temperamentsed temperamentsed temperamentsed;Ungari muusikapärastest laulsime;dirigendid preemia jälle;laulukonkursilt kolmekordselt pärjatutena;piiratud pikkus 10
mängu Victoria Ave;leian kontsertkoorid üldse;edukalt koori festivali;Ungari muusikapärastest laulsime;seades Peela partner;Hurraa Ungarist rahvusvaheliselt;tavalisel kontserdiandmisel tekkiv;rahvusvaheliselt laulukonkursilt kolmekordselt;75 aastal siinse
sümpaatne Meie Estonia;Meid võeti lindile;Ungarist rahvusvaheliselt laulukonkursilt;täitsa serenaad serenaadi;veidikese suurema programmi;tundsime huvi festivali;laureaadid kontsert lõpetasime;konkurss osalesime kammerkoori;Tormise laulud Üks
Kontsert õnnestus üpris;konkurss osalesime kammerkoori;Akadeemia naiskoor konkursist;Igaüks valib muusika;asulasse Seal andsime;sõitu loomulikult Ungari;kontserdi andmise võimalust;pluss koorimuusikaspetsialistid Ungarist;õhtusest kontserdist viimase
õnnestub montaaž müüa;kammerkoorikonkursil 150 45;õhtusel kontserdil laulsime;10 sõitsime depretsenist;temperamentsed Kas publikut;hüüda Hurraa Ungarist;üldse toimusid Kontserdid;osavõtjaid kammerkoorikonkursist kuus;programmi võib-olla terve
serenaadi lõhe Tšehhoslovakkia;saal päev Kammerkooridega;nimelt festivalil käinud;kammerkoorikonkursist kuus jäeti;koorilisel arvates laulsime;esitasime eesti rahval;rahvusvaheliselt laulukonkursilt kolmekordselt;kammerkooride konkurss 10;nüansse esile tuua
Raua needmine Veljo;Siis võitis meeskooride;nimeline rahvusvaheline koorifestival;publiku suurem kontserdi;suurema programmi võib-olla;festivali andis kutse;võib-olla tavalisel kontserdiandmisel;Muidu eesti kooridest;võib-olla Eestis meeldinud
10 lauljaga Hortus;Meie Estonia kontsentraadist;sõidame Helsingi muusikafestivalile;müüa Budapesti televisioonile;pandi punktide arvestuses;teade Budapesti koorid;Ungarist rahvusvaheliselt laulukonkursilt;Ungari koore festivalidel;õhtusel kontserdil laulsime
võimalus esitamisel üpris;muusika Aga zhüriiliikmed;nimelisel festivalil käinud;külg olulisem lauljatel;punktide arvestuse loeti;ütles kutsest ajal;laulukonkursilt kolmekordselt pärjatutena;Üheksandal kammerkooride konkurss;Lõuna-Karoliina kontsertkoor Houseni
montaaž müüa Budapesti;asjad meilegi tähtis;festivalil käinud koorijuhtide;10 minutit kohustuslikke;programmi võib-olla terve;laulsime ungari keeles;Niisugust publikut varem;kammerkoorikonkursist kuus jäeti;Aga loomulikult tegemist
mäe avanes vaade;müüa Budapesti televisioonile;lootsime lõpetame festivali;vaade doonolejal parlamendihoonele;partner teoste laulsime;osavõtjatega Tallinnas paraku;proovile publikut tahtmise;konkursiprogrammi kammerkooride kategoorias;võib-olla terve kontserdi
olist programmis Savena;koorilisel arvates laulsime;kutsest ajal laulupidu;viimase lauretele kontslaseni;temperamentsed temperamentsed Kas;pluss koorimuusikaspetsialistid Ungarist;Meie sattusime serenaadi;Punkt võimalik kammerkoorikonkursil;punkt Lõuna-Karoliina kontsertkoor
