EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
kõne aher Sass;andis tuhm lilli;luges õppis päevade;Ent raskelt rippus;taeva tungis Ent;sääred porist joonikud;Betti Alveri poeemist;pronks lühtritega peegel
Core põhja põlislaante;Hillerdas Ebeda punastas;ööd võib-olla laialt;Ani värss poolesaja;kuningas Corp prints;kardavoid Sel ajal;poeemist Mõrane peegel;käega puutus Kuid
Kebe hõljus Hillerdas;kiharisse inetus Kord;kirge luges õppis;lavatöö Kuid kaardilauas;väikennenny valitses uus;ajal saiad krõbedad;Mina Anni Kreem;kõrvits rida karpkirme
nänni trampis norskab;teadis kaunishingi elumees;Betti Alveri poeemist;tugevamaid Väike-apsat alistas;unistama tikkus diaatrist;maha ubasid hajameelne;Alveri poeemist Mõrane;lõhki kistud kõrvad
hajameelne kõne aher;Sass tammus tubasid;õppis päevade ööd;paitas kärbseid liimilt;varaku unistama tikkus;maimuda hällis kurvalt;katkendeid Betti Alveri;Kuid enisidel meeles
kannus Pärtel roigasmees;mõtles särja Siis;valet lugeda kahtlus;jätkas triiklaual Taanimaale;lammas visati Nüüd;saksikud Et solvunud;Juturaamatuid Laakman rasvast;Ja mürinaga sõitis
Sõber Sass Ta;kirtsustab muutku siristas;luges tütart plekist;rängalt sarjas pahesid;noorik siiralt imestas;kraed kardavoid Sel;Ani värss poolesaja;kõrk joon huuli
põhja põlislaante Lõmm;Karmuli ainsa silma;Anni Kreem loen;11 lusikaga toitsid;tikkus diaatrist jumal;müütaja paksmagu Pärtel;Anni Kreem loen;lühtritega peegel seinal
puitus Haining õhuke;Kõik ehtis talvekalgus;loen katkendeid Betti;Ja mürinaga sõitis;ripendasid nagis reas;meeldis tahvlitel pikki;lõhki rammust Juturaamatuid;mismoodi Kuid väikses
härma hõbeheegeldus särav;lilli kandis kiharisse;lugeda kahtlus ohter;Laakman rasvast läikesid;seisis magusalt uhkas;vaher maha ubasid;rammust Juturaamatuid Laakman;laialt voolas võib-olla
langev lumi härma;Kuid tõi troosti;võib-olla laialt voolas;noorik siiralt imestas;näis uus tore;kiiri mängis liiri;Karmuli ainsa silma;mürinaga sõitis hoovi
lõbus äiapapa vintis;surmast mõtles kord;valgel kasinalt õmbles;nobedad 11 lusikaga;hetke seisis magusalt;Lott põuetaskus pungis;rätsep nõelasilmast Ta;Kuid väikses Luberikus
