keyphrase;score
neljakuju;0.4496
kuju;0.4159
juhtuma;0.3844
korraldama;0.3788
inimene;0.3777
kirjutama;0.3742
rida;0.3662
tekitama;0.3615
töötama;0.3593
vormiproov;0.3522
terviseprobleem;0.3517
plaan;0.3511
nähtus;0.3497
jooksma;0.3494
ootama;0.3478
ajurakk;0.3477
figureerima;0.347
karvakera;0.3459
olemine;0.3421
karl;0.3415
ehitamine;0.3378
kaaluma;0.3356
bobuaar;0.3341
laine;0.3338
looma;0.3331
koht;0.3328
laulma;0.3314
vettpidav;0.3312
küsimus;0.3297
rõvedus;0.3279
trükis;0.3257
esimene;0.3235
ruumiline;0.3227
üürnik;0.3225
väljamõeld;0.3195
kirjanik;0.317
arvutileht;0.317
õige;0.3165
protsess;0.3163
kasvama;0.315
põhjus;0.3139
ajaleht;0.3115
istuma;0.3105
võimalik;0.31
vihik;0.3078
grupp;0.3066
aktiveerima;0.3057
põhimõtteliselt;0.3032
põhja-ameerika;0.3031
kompositsioon;0.3008
liikumine;0.3008
;0.2998
näitama;0.2996
süsteem;0.2992
paar-kolm;0.2991
kuulamine;0.2991
laip;0.2984
rütmistruktuur;0.2975
torkama;0.2961
puu;0.296
verine;0.2936
muusikaõpetus;0.2936
pruukima;0.2924
õhuauk;0.2916
saaremaa;0.2914
eluruum;0.2908
raudselt;0.2906
tähtis;0.2905
kukkuma;0.29
ludwig;0.2891
pursk;0.2886
meedia;0.2882
pealkiri;0.2879
saadet;0.2878
suhtlema;0.2869
loom;0.2867
süda;0.2861
päevikuperiood;0.286
tänavapilt;0.2852
tegelane;0.2851
lillemees;0.285
naljategemine;0.2846
suunas;0.2846
blokk;0.2836
film;0.2835
teadma;0.2822
froydel;0.2813
paber;0.2809
järelkaja;0.28
orkester;0.2789
sarnane;0.2789
ratas;0.2785
erudeeritud;0.2785
ice;0.2781
reflekteerima;0.2761
huviline;0.2757
kuu;0.2748
türi;0.2747
kask;0.2747
kood;0.2738
täidisõieline;0.2731
pikkus;0.2728
voodi;0.2726
diskursus;0.2717
savisaar;0.2684
kunst;0.2681
ekskursioon;0.2679
andmed;0.2674
jõud;0.2667
kiiremini;0.2645
noor;0.2636
kohvik;0.263
ajaliselt;0.2619
reklaamlehe;0.2613
laupäev;0.2613
maailmasõda;0.2606
elektronpost;0.2604
kuningas;0.2597
sfäär;0.2596
vorst;0.2589
määratlus;0.2566
maagilisem;0.2559
park;0.2555
kõpal;0.2555
üllatuskülaline;0.255
realist;0.254
kaheksakand;0.2531
peenranumber;0.2528
õpetlas;0.251
politsei;0.2492
baarne;0.249
dramaatiline;0.2488
nishiprojekt;0.2488
sinijärv;0.2468
viiendik;0.2461
inspiratsioon;0.2459
õnneosa;0.2456
intervjuu;0.2449
piiblikeeld;0.2446
signaal;0.2446
avaram;0.244
algsuurus;0.2436
takkajärgi;0.2433
kultuurikiht;0.2413
tänavune;0.2408
uurai;0.2407
röntgen;0.2392
telefon;0.2389
muinasjutt;0.2388
öösel;0.2379
kõhuvalu;0.2376
poolsurnud;0.2376
tänuma;0.2367
janek;0.2355
litr;0.2343
vikerraadio;0.2336
pahdiin;0.2334
freiberg;0.2334
lahendamata;0.2325
spordivastane;0.2318
suits;0.2314
keila;0.2314
kasvuhoone;0.2308
seonduv;0.2305
salaorganisatsioon;0.2293
kommentaar;0.2289
kuldne;0.2289
traktor;0.2287
džässiluulekogu;0.2276
monograafia;0.2274
eeter;0.2253
kristlane;0.2246
tugitoolisportlane;0.2223
bertinoro;0.2222
teraapia;0.2213
randolph;0.2211
lapsejutt;0.2207
põlistallinlane;0.2167
polifooniline;0.2158
orelipoiss;0.2149
löökriist;0.2142
vilksatama;0.2136
kataloog;0.2129
humanitaardiskurs;0.212
marsruuttaksos;0.2031
eurooppel;0.203
veterane;0.1988
64;0.1984
maria-ann;0.1967
systerass;0.1914
ansip;0.1893
jesuiit;0.1679
maasikas;0.1659
kose-uuemõis;0.1649
2009;0.1648
13;0.1637
1200;0.1576
sihanalysis;0.1461
tulbiinspektsioon;0.1428
okupatsioonitsensuur;0.0968
