EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
brigitte stayn;sport annab;kandidaate tänavu;tahavad jalgpallistaadioni;igav asi;aasta põllumehekandidaati;aasta põllumehekandidaati;aasta põllumeheks;võib-olla kuulata
tervisesportlane mõttes;kasvukuju erinev;põllumehe konkurss;põllumees 2001;arutame argumente;tegevpõllumehele maamajanduse;kandidaate tänavu;põllumehe konkurss;täiendada võib-olla
tähtsus figuur;talveks hapendad;konkursi kuulutasime;anda aias;argumente leiame;konkursi kuulutasime;valitakse aasta;põllumeheks tutvustame;omavalitsused põhiliselt
sport tasemetel;mahetootmise esimesed;põllumees 2001;järjest hakataksegi;näiteks toon;võistelda külavõistkonnale;põllumajandusosaühingu juht;põllumehe kakstuhatkolm;võib-olla varem
põhiliselt nägu;põllumees õige;eduka konkursi;värske herne;muutub asi;põlva põllumajandusosaühingu;põllumees kuulutatakse;ettevõtjad põllumees;elamise-olemise liikumise
500 küsimus;kasvatab lossikööki;sulev valner;peenral nurgale;nooremad ilusat;põllumehe kakstuhatkolm;võib-olla kandidaat;maalehe pooltunni;aastal võib-olla
konkursi võimalik;hakataksegi propageerime;nägu kannaga;aia täpselt;näiteks no;köögiviljakasvatajad tuletame;koordinaator maalehe;kandidaatideks teraviljakasvatajad;korraldajad võib-olla
sportlikud eluviisid;laiendada maaeluvaldkondi;taimekasvatuse aianduse;mees peterburi;kaotada asendada;eduka konkursi;valitakse taas;aastat alustasime;aastatel võib-olla
väikelinnas hävitati;kandidaatideks teraviljakasvatajad;maalehe lugeja;lill paremini;näiteks tavalisem;aeg esitada;teada valitakse;lugeja aasta;20 juunini
olümpiamängudel esineda;riik õige;tänase kokkupanijad;tendents euroopas;ressursi jaotamisel;kandidaadid esitatud;konkursiga aegselt;põllumehe kuju;taimekaitsevahenditega ohtlikuks
söödavad õied;võrreldes aastatega;alustasime põllumajandusse;aastal kogemata;ainus tendents;osanud rohida;alustasime põllumajandusse;koordinaator maalehe;tekkida südame-veresoonkonna
tippsport muutub;tervise rõhutamine;hommikust sulev;60 -te;negatiivselt inimesi;kohtumiseni maad;hakataksegi propageerime;piimakarjakasvatajad esitatud;aeg üldse
begooniat saialilled;tervisespordist räägime;juunini jaanipäevani;järg ajanud;esitada kaua;korraldajad võib-olla;aasta maalehes;1000 osavõtja;tohutult rikastunud
võistlussport tippsport;tähtsus figuur;istutada kastsin;siduda tervisespordiga;arva kasvatame;põllule traditsioonid;põllumehe eiki;põlva põllumajandusosaühingu;inimesed võib-olla
tänase kokkupanijad;söödavad viljad;võistlevad lilledega;kaotada asendada;seemned klus;alustasime põllumajandusse;võistelda külavõistkonnale;500 küsimus;võib-olla käi
tähelepanu pöörama;puutub pargile;tahes lillepeenar;ilmub mai;tiitel antakse;kakstuhatkolm valimisega;köögiviljakasvatajad tuletame;maha ettevõtja;vastama tüüpi
mees peterburi;erinevatest maakondadest;päike soojenda;salatite kasvukuju;seata eesmärgiks;pakkuma kuulajatele;laiendada maaeluvaldkondi;valla võistkonnale;võib-olla kandidaat
käivad skandinaaviamaades;armastavate inimestena;ümmarguste lehtedega;sadrulised salatite;tasuta seemned;herned lillade;aianduse mahetootmise;konkursi kuulutasime;köögiviljad muutunud
võtab põistlejaid;juht teraviljatalunik;konkurssi piisavalt;konkurssi talvel;kandidaat ootame;mart siimann;aeg esitada;alustasime põllumajandusse;käed külje
projekt eesti;kandidaatidest teada;1000 osavõtja;no ütleks;kindel arvatavasti;inimesel võimalus;kohalik võistlussport;kaelamurdev 200;püramiid-seid erineva
aastal võib-olla;säravate õitega;nimelt köögivilju;köögiviljakasvatajad tuletame;rajada haigla;hakataksegi propageerime;jooksmine tahetakse;kandidaadid esitatud;osa näiteks
protsenti inimestest;tervisega seotud;pakkuma kuulajatele;nägema näiteks;seost elu;kuulutati aasta;põhiliselt piimakarjakasvatajad;20 juunini;harjutatakse paar-kolm
kuritahtlikult liialdatud;anna-maria korrel;külavõistkonnale valla;eriti promo;nimi dekoratiivne;tänavu paar;osavõtja hiljem;põllule traditsioonid;maa jäänud
tea tänaval;aastate aasta;tahetakse ujuda;tegeleb ettevõtlusega;keerulisemaks jaotaksin;arvan tasu;kolmandat aastat;juhi mart;inimene tegeleb
maainimeste aasta;võtta taimekasvatuse;põllumajandusosaühingu juht;üritusi järjest;nõus andma;sulev valner;müügil seemned;ajakirjanik juhtub;kõrgeid püramiid-seid
väsinud tihti;kressi suure;võrreldes aastatega;esile ilus;võimalik esitada;siiamaani lugejatele;maakonda loomulikult;valitakse taas;küsimus märgata
