Keyword;Score
keele;0.008580766424427644
tegelikult;0.00768374252316436
keel;0.00595290189444911
oluline;0.005426751552313191
näiteks;0.005050517195348245
eesti;0.004832772560723698
keelt;0.004196813929618637
aru;0.004137479377866628
ühisosa;0.004082649327430211
meedia;0.004033432431693849
ajal;0.00392892282012064
mõttes;0.003897508329304488
nimelt;0.0037651559038401686
räägime;0.00297448714384159
öelda;0.002955625027748141
sõna;0.0029085933729514134
meedias;0.00286249719247894
keeles;0.002791600820295792
tuum;0.0027003406250334875
tähendab;0.0026474014609690257
võimalik;0.0025277378218795223
õppekava;0.002452380236260515
ongi;0.0024266069706702963
üldse;0.002420342259540816
nii-öelda;0.002260743919789796
arengukava;0.0022349609617480968
aasta;0.0022008289608638973
riigi;0.002153029113568098
kirjas;0.0021409313359734123
arvan;0.0021328856952058817
asi;0.002131815958555044
tõsine;0.0021208664084239478
lingvistika;0.0020975287224054224
hästi;0.0020717976751064623
sõnavara;0.002020017712873444
olukord;0.0020014609941574903
teadusuudised;0.0019619684445611645
rääkida;0.001939002403848869
teatud;0.0019225321355980513
mõista;0.0018977278974154877
erinevad;0.001872186167911767
inglise;0.0018633914839423288
senisest;0.0017509754647386114
haridus;0.0017432588288051598
muutub;0.0017108747960018773
2010;0.0016985231577489152
jälle;0.0016953513067419572
vestluse;0.0016809902283580445
õigus;0.0016730437586016697
grammatika;0.0016442195057201226
avalikult;0.0016206196476440285
kommunikatsiooni;0.0016198646439616945
ütleb;0.0016198322067376319
kaugenenud;0.0016163707837354585
raamat;0.0016043375986832824
õige;0.001597972610133797
vaja;0.0015966699488374092
natuke;0.0015935968687495518
krista;0.0015896413202870722
hetkel;0.0015882362332326318
selge;0.001586164351522434
keeletoimkonna;0.0015810888014316465
tähtis;0.0015764475289004776
kool;0.0015509327131135293
esitada;0.001548956699333878
riik;0.0015480624378520218
no;0.0015471137647135559
sõnadega;0.0015413397171951775
inimene;0.0015350959892818468
koolis;0.0015338900672032074
äärmiselt;0.001516295458435706
teadlased;0.001512860977594343
tekkinud;0.0014931053364222078
inimesed;0.0014904804844317106
emakeele;0.0014883370304275252
lingvistid;0.001486698717185485
keelenorm;0.0014369652689511128
oluliselt;0.0014182221758671223
alused;0.0013925111689883558
noored;0.001386877928619519
harima;0.0013847984515635988
kindlasti;0.0013559693303472466
keskkond;0.0013464495986405794
eestis;0.0013463357665462737
tekib;0.001329878596822039
teadmised;0.001316348458090209
kaubanduskett;0.0012927089231805217
vajalik;0.0012861348704902745
tendents;0.0012852760494153118
noori;0.0012767929119101133
lihtsalt;0.001272976563362565
uudist;0.0012725317396015169
asjadest;0.0012626474664243236
privet;0.0012621406470917163
naeruvääristatud;0.0012616979198091665
äärmisel;0.001254601235722477
teemal;0.0012492464903326034
saatejuhi;0.0012395061319034682
krooni;0.0012390516589413478
väljend;0.0012378308570229505
valitsuse;0.0012276930731473694
riiklikud;0.0012271847211284281
toetanud;0.001220414533027078
mõtisklus;0.0012127221883685422
kava;0.001210695012123408
muutumises;0.0012068056604331576
kodulehekülg;0.0012034176204320552
säilitada;0.0012006088269447747
tahaksin;0.0011918942472249874
aine;0.001190865546750646
keskkonnad;0.0011868147864307422
professor;0.001186456118075997
haridusministeerium;0.0011862186101576607
õiguskeele;0.0011845966738986283
alus;0.0011805871085110787
õigus-;0.001179669388059549
uutest;0.001178883443861764
kaks;0.0011782353789393694
tunnus;0.0011755342490018968
ainekavadest;0.001173473600704097
populariseerimisega;0.0011727893193941854
emakeeleõpetaja;0.0011653461101285745
tegeleda;0.0011646635033236547
vale;0.0011617930411537583
ilmselt;0.0011613849495744212
keeletoimkond;0.0011569049441061809
keelesõnumi;0.0011565844002962684
uus;0.0011533691450346523
autor;0.0011529703347100454
teoreetikud;0.0011514255058425874
asjatundjad;0.0011499928432982154
mikrofon;0.0011471850808913876
esile;0.001144693878400509
selgitustega;0.001143724335401789
olukorras;0.0011422362472400405
tuuma;0.00112844413474818
tõepoolest;0.0011276625830816342
määrust;0.0011267155728645253
meeldib;0.0011266657642836264
seaduste;0.001126638832592712
öise;0.0011254647096400762
kaup;0.0011253408000510084
kolme;0.001125144324803061
paljudes;0.0011241193749002931
küsimus;0.001122338582502934
suunatud;0.0011199587011050686
teadmisi;0.0011197741330334296
rääkima;0.001117891394098195
leida;0.0011172278035204142
nädalal;0.0011163746907087823
jõudnud;0.0011162895205454738
tihtilugu;0.00111482508118822
kooli;0.0011125371286933225
tallinna;0.0011124942941884558
lugeda;0.0011118343810988395
haldus;0.0011114254022972965
aeg;0.0011092375208110712
andma;0.0011080516192498995
mõtlen;0.0011060731558906096
paljude;0.001104178942023248
võlaõigust;0.0011037206479271953
anda;0.001101658573362454
võtta;0.0010955362945015367
halvasti;0.0010910372963524857
ütleme;0.0010892105797213462
riigikogu;0.0010853344948653833
keskkonnast;0.0010838431204168162
kerge;0.0010818318500370678
tulemused;0.001080180706711888
enamik;0.001078777922571836
muutuste;0.0010761199560663896
näited;0.001073890043325218
hea;0.0010710468010595785
keelest;0.001070524239881677
inimestel;0.0010701169388771096
räägib;0.0010642676662203897
suur;0.0010634081152527198
rühma;0.0010619129732298217
hajumise;0.001057193337782721
üha;0.001056840510746335
