EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;teater;muusikaga;sõitsime;;mõisaproua;lapsepõlvest;lapsepõlvest;kuskilt
aadresson;aednik;algkooliõpetust;riisus;pass;külas;sündisin;Hiiumaale;valmis
solitoomidki;perekonna;vesi;viiulit;noorem;ema;ema;Järgmine;lõpetasin
väljentaal;Minu;välismaal;Tallinnasse;head;perekond;perekonnas;Kuuskemaa;räägime
Tallinnas;ostab;Wilhelm;kindralid;in;sündisin;vastsündinud;Aidameheks;võimalik
Kaasnimetasin;in;rätsepakadeemias;opoidi;uhked;lapsepõlvest;isa;Jõgis;Richard
kvartett;lüüs;;perekonnas;kell;külastajate;õpetaja;Kaarel;Ilumäe
hellitusi;555;põhiline;algkooliõpetust;tore;abiellusin;talu;õppisin;kirjeldamatult
ilumatiimatut;kell;viiuldaja;püksis;asi;tütar;rahvaga;Estoniast;Seitsmeaastane
korreti;andis;seemnemüügiga;Orkestris;mere;välismaal;välismaal;perekonnas;teada
