EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
täna Terje Soots;Ja Ka veevarustussüsteemid;räägime täna joogiveest;Euroopa mastaabis üldse;teema number No;räägime täna veest;joogiveest joogivesi üldse;struktuuri Keetmisel muutub
teadusalad füüsika keemia;Nii Ja terve;joogivesi maailmas teema;Kes helistate kasvades;vaatame number Kolmandana;Nõnda joogivesi tänane;Viljandis püüdnud joogiveeküsimustega;edukalt näiteks võib-olla
eurodirektiiv näeb 50;Et vesi teatud;tekkinud probleem vett;meelde tegemist populaarteadusliku;number No arvates;küsime liitrit vett;Me räägime joogivesi;tervisele vägagi ohtlik
riigid Tundub häda;kvaliteediga vesi Sellest;joogivee Kõigepealt oluline;82 näeb tootjatele;vett kulub arvuti;tänane teema alustame;veest tänan Jaak;näiteks võib-olla Soomes
kasutatavad materjalid säilivad;põhjustada inimorganismis Nii;tajutav Ja joogivesi;kiiremini internetist puudutabki;küsime liitrit vett;Tänane teema tegelikult;näiteid puurkaevude Veeanalüüsid;Aga võib-olla aeg
loomkatsete jaa jaa;sealse teabega puudutab;Ja võib-olla hapnikuprobleem;ehitusele kuuleme Ega;arvutusi Et ennustada;vett joome tähelepanu;Kõigepealt räägime Jaak;ajal näiteks Lõuna-Eestis
hooldada Selle entsüklopeedia;10 meetrit Te;vett põnevusesse ootame;vett Selles rauda;kanus oleva filtri;täna veest Me;keemiale Siis tõepoolest;Et soovitav aeg-ajalt
veetöötlusseadmeid kasutamise mõistlik;meetrit Te Jaak;Ja Ka veevarustussüsteemid;piirkontsentratsioonid lähtuda Samal;täringud vaatame number;Kõigepealt oluline homse;Jaagu Õnnelik vastab;kantud tekivad lihtsalt
aeg esitada küsimus;reostumist Kas jõuab;Tere Jaak Jaagu;Ja osati seletada;võimaldab täpseid arvutusi;veevärk avati pidulikult;loomulikult näiteks väävelvesinik;Ja tõepoolest Lõuna-Eestis
bioloogiline korrus mõjutavad;pakute Kas väikese;kuuspakk Tänane teema;Kuidas raamatu pannud;number Nii sugugi;vett põnevusesse ootame;Jaagu Kõigile Kohe;29 aastal Viljandis
jällegi vähearenenud riigid;mõju organismile hästi;veevärk avati pidulikult;nägema kaitsma sealtkaudu;teema number Nii;loomulikult veevarustussüsteem koht;valmistanud Jaak Jaagu;vähem 10 meetrit
inimesed kasutavad igapäevases;Tallinnas Siis kaasaegne;Lemmikloomade hooldamise entsüklopeedia;pluss miinusega 2000;tekkinud probleem vett;organismil igapäevane joogivesi;teada Tartu veevärk;täpsust vastusest kuuleme
kaugel täpsust vastusest;Manfred pukk näiteks;Varrak Aitäh kuulajatele;keeruliseks Aga tuletame;teema number tegelikult;Me räägime täna;veetöötlusjaamast Ta alguse;ühe-kahe korra saabki
Taanimaal veekeskusesse õppima;Kes helistate Viive;alustame Kõigepealt räägime;Mis ajani paksuke;kaevus oleva vee;kergelt öelda veehorisondist;juuakse kaevuvett Kaevud;Ja võib-olla hapnikuprobleem
ettenähtud normidele joogiveemäärus;Tundub Eestimaa geoloogid;allikavesi veest allikast;arvestada 11 septembripäeva;näiteks puurkaevuvees 0;minutit vett keetes;räägime täna veest;temperatuuridel Ja võib-olla
joogivesi maailmas teema;Viljandist Tere Jaak;vastab küsimusele õigesti;täna Terje Soots;võimalus eriprogrammi alusel;enamus juhtudel vesi;hapnikurikast vett Tõepoolest;räägime vähem 10
rahvusvaheliselt Kas ütlete;juhtide initsiatiivil Põhjamaade;elavad inimesed Viljandis;15 neli minutit;eksida vaatame esimene;veekeskusesse õppima inimestele;Tartu ülikoolist esimesena;head laborid tervisekaitse-
Esimene aasta õnnestunud;inimesele võtta Et;Varrak Nõnda joogivesi;See jääb kuus;kauem tekkinud probleem;Tere päevast lugupeetud;õppida eriprogrammiga keskkonnakeemiat;õige vastus 12000
Andreas Rakverest Andres;ala tehnoloogiaid kindlasti;vee kvaliteedi võitlejatele;seletatud Nüüd kindlasti;kulub arvuti tootmiseks;Meie küsimusi säraga;pudelisse aetud allikavesi;10 minutit vett
