EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Faehlmann Lühike;tunned valgusandjat;Robert Faehlmann;käigu valmistada;noor uus;loen muistendi;Koit Hämarik;ütles vanaisa
võlvi Siis;suudlus Ja;valgusandja esimesel;Siis vaatasid;aeg antud;aeg põhjamaa;muistendi Koit;Nelja nädala
Ma ametikohuste;Aga silm;valgusandjat vanaisakojas;sügavasti sõstrakarva;armastus noor;ajal Koit;pojuke valgusandjas;ühelgi päeval
muistendi Koit;Koit Hämarik;kevadel lilled;Faehlmann Lühike;uut käiku;ulatavad jutustas;hämarikule Laisk;aeg antud
põhjamaa elanike;valgusandja taevavõlvil;tunned valgusandjat;otsust Ainult;See ilus;kirja pannud;Ja hämarik;kord aastas
lõhnavad linnud;Hämarik kirja;talvel taevaserva;viib Kui;ilus aeg;põhjamaa looduse;rõõmu Laseme;alustama ütles
õitsevad lõhnavad;talvel taevaserva;valguse riba;kannatused Sellel;ametit mees;Hämarik kirja;Laseme igavesti;linnud inimesed
tõusvat päikest;käepigistuse suudlus;põhjamaa elanike;täitis palle;teenrit soost;põhjamaa elanike;valgusandja taevavõlvil;uus Ja
Nelja nädala;sünniks Ja;palavate kiirtega;põsk punetab;taeval kuulutab;äikese armsama;Koit jälle;kogunenud lastelastele
uuesti tõusvat;nädala südaöö;uuele elule;Laseme igavesti;antud Ja;Vanaisa riku;Hämarik kirja;inimesed täitsid
südaöö ajal;puudunud valgusandja;aeg põhjamaa;lõpetanud Kas;kuulutab uuesti;Sellel põhjamaa;esimesel õhtul;leidnud õnne
võtab puhkama;kollakas kuma;Ja kevadel;suudlus Ja;aeg saabunud;looduse pidu;Hämarik teineteisele;riku rõõmu
