EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
broadcast System;enamus telejaamu;internetikasutaja nädalas;näited teisigi;broadcast System;USA asub;Siit Eesti;CBS tuua;ülemiselt korruselt
enamus telejaamu;hädavajaliku reklaamitulu;vaatab internetikasutaja;Amazoni Loogiliselt;meelitab head;Eesti vaadates;vaadates USA;uudised DVD-plaadil;vanad uudised
suur katsepolügoon;lühidalt CBS;internet Mõne;Surfojuna ööpäevas;arvatud koduses;tehnoloogia kommentaari;Kuigi uudised;Tere eetris;õigem öelda
üleni sinine;tüüpiline internetisurfaja;internetis surfamine;Kristjan Port;kanda suhteliselt;värske uudis;vaadata uudised;paar telejaamale;parajasti aega
lühidalt CBS;omavad meelelahutuslikku;osa telekajastus;vanad uudised;head Pigem;uuenevast situatsioonis;vähemate riikide;USA suur;USA suur
telekat õigem;otsustas CBS;vähem telekat;pahatihti vähemate;eetris portaal;Kuna USA;Tänase kommentaari;telejaamale hädavajaliku;reklaamitulu Kogu
Port Tänase;broadcast System;lühidalt CBS;võidelda Jani;head halba;varasemaga võrreldes;uudised esmalt;vaadata uudised;meediatarbimise tavad
reklaamitulu Kogu;reklaamitulu Paraku;tüüpiline internetisurfaja;Eesti vaadates;uut uuemat;mõttelõng jõudsid;uuenevast situatsioonis;telekat Kõrvalepõikena;See mees
õpetlik jälgida;70 minutit;paar telejaamale;kommentaar Siit;internet tasku;koduses Eestiski;uudiseid valikul;vaatab internetikasutaja;internetisurfaja osta
tuvastatud küsimus;internet Mõne;CBS elab;räägib keelt;kommentaari esitab;Tänase kommentaari;uudis väike;tele raadiojaamu;300 krooni
vähemate riikide;Kuid koha;Surfojuna ööpäevas;raadiojaamu Kolumbia;arvu languse;vaadates USA;vanad uudised;telekat õigem;DVD-plaadil tüüpiline
osa telekajastus;osta Amazoni;väike kommentaar;vähem telekat;kasib S-i;toimuvat ohutu;varasemaga võrreldes;suuremaid tele;Kuigi ükski
internetikasutaja nädalas;surfamine röövib;tele raadiojaamu;tasu kompenseerib;muutuma osa;arvatud koduses;tehnoloogia kommentaari;vaadates USA;võidelda Jani
