EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
pälvis Raplamaa;kihvt hea;Margus Mikomägi;tänaseni müstika;intervjuusid andma;käänatakse Miko;Markkus Mikomägi;mõelnud ilmselt
kuskile prügikasti;tants 10;kirjutamisest 2006;Raplasse koju;nooremad noored;nime käänatakse;Kultuurkapitali preemia;väga-väga suured
rolli rollid;mõelnud Ja;Krjukov rääkides;Mina näiteks;ongi reaalsus;tegijaid Jarek;Ja majakavahiks;viimasel paaril-kolmel
-te alguse;tundub heldistamisena;-te alguse;Sellepärast pööraselt;See asi;ütleb Margus;näinud Hermaküla-Toominga;täna võimalik
suuremeelsust suuremeelsust;ütles rapla;Gomäe nimetavas;monoetendust hetkel;usu ;Noh jube;küsin Elmo;ütles Andres
Sa õppisid;jääb absoluutselt;Lähtun kirjutamisel;Et üldjuhul;vahetus uus;Voldemar Panso;Sa kirjutad;võib-olla kuskile
50 -test;nõusse asjast;Rääkimata kohtumistest;Sa õppisid;inimene süvendab;Tool Rapla;Just Rapla;ongi suhteliselt
klikid ongi;näitlejate lavastajatega;emotsionaalsemat tunnen;teistmoodi Jah;toimub sündmus;publikule ilmselt;Allik mees;ongi korras
tanud toimetajad;mängiga kõlab;sõita Venemaale;Ja sõnadega;koju Ja;Majaka vaikse;Viljandi lõpetanud;17 kaheksateistaastane
kirjutanud tühja;isiklikult suitsunurgas;Peep Maasik;intervjuusid intervjuusid;ausad hea;jamage tohi;Kas nõus;10 aastat
müüdid kaugemaks;guugeldada Ja;tänud Viljandi;arvata Ei;kindlasti seitsmenda;küsin Elmo;naistejutte linnateatrisse;paljud räägivad
