EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Calgary päevil;Eesti noortele;Ain-Alar Johanson;tegelesin triatloniga;distantsiga load;raadio kahes;spordikuulsustele Ain-Alar;täna võib-olla
hästi populaarsed;tõsiselt maratonijooksjaid;jaanuarikuu keskpaik;spordile Tulemused;asi head;stuudios puhuvad;Ain-Alar Johanson;üht-teist segaseks
Allar Levandi;USAs müüakse;Tallinnas jõuluturniir;maaeluministriga suhteliselt;alternatiiv raja;Ain-Alar Johanson;triatloniklubi Eestis;teisisõnu võistlus
tahab absoluutset;talente Tugevad;adrenaliini verre;erinevaid raportid;null madonna;suvi liituda;Juhanson Soovime;öelda tasemel
Pahade kahes;Ain-Alar sattusid;Hawaii Ironmani;sõjaväega pikendada;kaks arvan;Ain-Alar õnnestus;nii-öelda nii-öelda;rokk-kontserdid täpselt
koosneb kolmest;väga-väga suur;Sinusugustele meestele;aasta Täpselt;momente fiiling;Tere Tere;Kuidas tippseltskonda;Ma mõtlesin
jõulud aastavahetus;optimaalne arvan;kogunenud helised;lõpus paneb;tundi näiteks;kutse proffidele;Maratonijooksus ellujäämine;tegelikult Eestis
räägime tervisesportlastest;proovinud olümpiadistantse;tunnustatud triatlonitreeneri;Et tallandad;mehel hull;kaitsevägi Eesti;Raadio kahes;tegemist alad
selge eeskujud;pääseda Kui;Saatus lihtne;maailma Uus-Meremaal;tookord testi;aasta armeni;Ja noortedistantsil;seitse tundi
kasutused Ainaariks;pulga muudab;kunagine Anstrunki;2002 aastal;positiivset energiat;muudab suhtlemise;21 jaanuaril;Näiteks USAs
keskendume erinevatele;võtta Põhja-Euroopa;püüan imiteerida;sport võidab;eraldi head;naerame triatlonis;Jälgida meedia;spordikuulsustele Ain-Alar
jäänud tulemus;pingutust Keskendumiskindlasti;esimesest laagrisse;toimus Tallinnas;alternatiive Suusatamine;seltskond sõbralikuna;13 kilomeetrit;tähendab tugeva
