EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Street Journali;Tema töö;kuulete eurotsoonist;selgitada eurotsoon;argument Kui;vasta eurosüsteemis;Ülekuulamine Ülekuulamise;tegelikult üks-üheselt
konstateerima ekskommunistid;kiiret eeskuju;vahetuskursside Eestis;Esiteks aetakse;ideaal toreda;Tulevik muutub;Brüsselis 50000;asja näha
maatilised piirkonnad;niukseid kriisimeetmeid;õnnetus tööõnnetuse;võrdvõimeliseks partneriks;sisuline argument;kodanikel taskud;154 Ühisraha;majandustest toimub
räägitakse kinnisvaramullist;Neid mõjutabki;eksport kukub;riikides Ameerikas;Ülekuulatav number;pankrot mainisite;Rumpoi ellujäämiskriisis;teema üldse
lihtsalt tõetund;sotsiaalmajanduslik ökoloogiline;sügavprobleemid tropo;eurovastane Anti;vastane föderatsiooni;inflatsioon kontrolli;Skandinaavias eelarvedistsipliini;paarikümne aasta
probleemide probleem;Väljas ulub;riigipühadel kaheksa;pankade valuutavahetuspunktides;number 154;valitsus võtab;Eesti Päevaleht;tulebki sotsiaalset
tõelise arengueelise;puhi effekt;Kirjutasin vananevast;sarnane Islandilt;head meelt;eelarvepoliitika nädalaga;Euroopa marginaliseerub;Saksamaa sarnased
Skandinaavia riigid;jätkub Ülekuulamine;Kreeka kaks;Selles mõttes;USA dollar;iseseisvusele loomulikult;Eesti keskpank;finantsturud tähendab
mängureegleid võimaldavad;takistuste föderaliseerumine;riskid iseseisvusele;näiteks Me;abielu head;katastroof levitatakse;tõepoolest Väljavõte;võtma madalaid
Ma aru;heaolu ütleme;tulevikustsenaariumite planeerimise;Tema töö;andnud Ja;talv saabumas;paanika käivitus;uue plaani
Toimik avatud;pensionile Prantsusmaa;ujuval kursil;Nobeli preemia;Minul risk;ühisraha kaotab;Euroopa komisjon;jõu käib
Ja garantii;demograafiliselt Ja;Kriis tegelikult;tihti Et;taevas Ei;jõuda stagneerunud;võrguajakirja wwwaa;mäletama hetkel
10-l aastal;Euroopa ajakirjanduses;protsess kirja;laenata laena;pakiksus uus;nalja tsentraliseerimine;vahetuskursside Eestis;natuke lääne
Ameerikaga Aasiaga;näidata Lääne-Euroopale;rong analüüsime;Hispaania Itaaliaga;ütlen ausalt;kasvu pakti;konstateerima ekskommunistid;hetkel julge
tõestatav asi;Poolamets antiamet;Urmas Vaino;ülekuulamine alustab;suund No;demonstratsioonide Paris;Ega eestlased;aasta-paari eurotsoon
