keyphrase;score
õping Karlsruhe;0.8788
hästi üsna-üsna;0.86
flööt sõbranna;0.8525
muusika oboe;0.8508
nädal klassikaraadio;0.847
mõte Tallinn;0.8464
pärit muusika;0.8455
flööt mängima;0.8445
flöödimängija äkki;0.8437
hobu inglissaar;0.8436
töötama prožektor;0.8425
oboe kõla;0.84
kontserdinärv TTV;0.8376
sportlaskarjäär hästi;0.8365
lava närv;0.8364
muusikaline mõte;0.8352
Karlsruhe muusikaülikool;0.8344
Indrek lõpp;0.8343
muusika rock;0.8321
Lõuna-Eesti tüdruk;0.8305
paralleelselt Audentes;0.8299
Karakra oboeõpetaja;0.8299
hingel oboen;0.8271
kuus metamorfoos;0.8269
tervisesport üldse;0.826
sport noorem;0.8252
perekonnasõber ütlema;0.8244
flööt tohutult;0.8238
hästi proovisaal;0.8234
ulik teema;0.8227
alamehelik ala;0.8214
võistlus orkester;0.8213
muusikamaastik varsti;0.821
muusika flöödimängija;0.8205
telemann barokiaeg;0.8203
muusika üldse;0.8199
vähem repertuaar;0.8192
iseseisev võluma;0.8189
kõndima elukaaslane;0.8186
vanasti lihtsalt;0.8164
närvis ausalt;0.816
aeg võistlus;0.8159
vanaema mõte;0.8156
rock täna;0.8139
muusikakeskkool jõudma;0.813
jõudma pärit;0.8124
inglissarv võimalik;0.8123
natukene pärit;0.8116
jääma vähem;0.811
olümpiamängud teadma;0.811
pood võluma;0.8091
väike õde;0.8074
osa Paan;0.8071
viiul flööt;0.8057
naissugu interpreet;0.8046
koht õudselt;0.8045
kirjutatud teos;0.8039
kõvasti vähem;0.8036
isikupärane orkester;0.8035
nimelt oboe;0.8017
võlu muusika;0.801
vaja võib-olla;0.8009
hingel sport;0.8005
erinev kõlakujutus;0.8002
esitus klassiruum;0.7991
Eesti muusikamaastik;0.7983
Kuika mehelik;0.7978
piisavalt lühike;0.7978
hästi trenn;0.7973
klassikatäht selleaastane;0.7972
suur õppimine;0.7969
võib-olla muusikakeskkool;0.7968
närv tihtipeale;0.7968
telekas Erki;0.7968
hingeli tõenäoliselt;0.7966
muusika ütlema;0.7959
pill muusikakool;0.7959
Lääne-Virumaa pill;0.7959
muusika pisik;0.7955
mehelik ala;0.7953
ebapopulaarne ilmselt;0.7949
mõte emotsionaalsem;0.7943
stuudio oboemängija;0.7938
Paan nii-öelda;0.7927
trend kõvasti;0.7925
proovisaal publik;0.7924
moor variant;0.7919
uus flöödimängija;0.7914
mõtlema hing;0.7912
limp ingelt;0.7906
kindlasti asi;0.7897
kõvasti kõvasti;0.7896
tähendama saade;0.7886
muuseas keskkool;0.7885
võimalus ütlema;0.7881
natuke õppima;0.7869
ütlema hingeline;0.7866
üsna-üsna raske;0.7856
trenn kergejõustik;0.7851
tütarlaps Ingel;0.7849
vähe hingeli;0.7842
täna stuudio;0.7838
ütlema Lõuna-Eesti;0.7837
arv oboe;0.7835
blokak suvi;0.7822
lemmikpill inglissarv;0.782
ütlema konkurss;0.782
kolm tütarlaps;0.7817
helin ühikas;0.7816
rääkima natuke;0.7814
Rakvere tegelikult;0.781
natuke Saksamaaaeg;0.7804
pood onju;0.7802
õpetaja vähe;0.7785
ema nimi;0.777
klass Saksamaa;0.7767
ilus kantilinne;0.7767
Eesti televisioon;0.7762
õnnestuma tunne;0.7761
soetama inglissarv;0.776
orkestriteos ilusamalt;0.7758
hea otse-eeter;0.7756
jõudnud yldse;0.7743
Eesti välismaa;0.774
drastiline ulik;0.7739
mängima ajalugu;0.7731
kantilinne soolod;0.7728
võimalus kontsert;0.7714
hästi vanus;0.7711
käima muusikakeskkool;0.7694
poel drastiline;0.769
saade tore;0.7688
võib-olla tulevik;0.7673
natukene aeg;0.7667
asi muusika;0.7667
lõpetama bakalaureus;0.7663
vastupidi publik;0.7663
eesmärk süda;0.7658
muutuv trend;0.764
Saksamaa õping;0.7636
kontakt jääma;0.7626
trostist uuring;0.762
suur stuudio;0.762
otse-eeter pood;0.76
tegelema tervisesport;0.7586
õde nimi;0.7584
Ingel küsima;0.7584
nädal tuntud;0.7579
10 prantsuse;0.7579
Erki nool;0.7569
armas emissioon;0.7567
kindlasti kasulik;0.7566
lugu ema;0.7566
tore perekonnasõber;0.7565
avan pilt;0.7563
magister aeg;0.7555
tahtma populaarsem;0.7533
põnev lugu;0.7533
selleaastane osaleja;0.7526
barokiaeg suurkuju;0.7525
näiteks klass;0.7519
tihtipeale töö;0.7507
ainuke pill;0.7506
ütlema harjutamine;0.7504
asi geen;0.7482
mängija stiil;0.7481
konkurents vanus;0.7465
Saksamaa 12;0.7463
kõvasti muutuma;0.7462
mure meeldima;0.7461
näiteks suurelt;0.744
võluma erinev;0.7439
stuudio soovima;0.7439
õpetama puhkpill;0.7436
praktiline eesti;0.7432
nii-öelda null;0.7429
õppimine periood;0.7428
algpõhi vähe;0.7428
välismaa hea;0.7391
eesmärk esimene;0.7378
noorem rääkima;0.7364
raske tabav;0.735
eraldi eesmärk;0.7283
emotsioon emotsioon;0.728
pala paluningel;0.7247
aasta mängima;0.7239
konservatiivsem aeg;0.7221
varsti uus;0.7203
lihtsalt konservatiivsem;0.7126
keel paremini;0.7096
enamasti haige;0.7092
variant hoogsalt;0.7002
hingeline arv;0.6935
haara mõte;0.688
moos õnneks;0.679
panema Indrek;0.657
järsku avan;0.6441
tõestama nii-öelda;0.6398
aasta bakalaureus;0.6249
nool kaasa;0.5357
