keyphrase;score
world championships;0.896
championships soome;0.8662
strateegia mõte;0.8515
Imre Ambos;0.8469
Ambos Annela;0.8467
Birgit Ulrich;0.8451
kaenal strateegia;0.8424
võistlus moodi;0.8388
veetakistus lauskmaa;0.8366
Birgit võistlema;0.8363
maailmameistrivõistlus üldse;0.8308
keel Eugen;0.8307
võistlemine nägema;0.8271
naisekandmine võistlus;0.8266
naljakas närvelikene;0.8238
Eugen Cannon;0.821
arvama võistlus;0.8188
jube poos;0.8176
võistkond protokoll;0.8176
suur võistlusnaisekandmine;0.8171
lõpusirge kuiv;0.8164
poos vesi;0.8149
nägema üritus;0.8139
karikatuur naisterahvas;0.8137
veetakistus lõpp;0.8127
kirik hästi;0.8116
sünnipäev paide;0.8088
käring world;0.8081
mõte alaspidi;0.807
suurejooneline võistlus;0.8069
natukene mõiste;0.8065
kõrge tase;0.8061
võistlus kergem;0.8056
salarelv mõtlema;0.8047
Uusorg Birgit;0.8044
kandmisstiil mõtlema;0.804
tõsine võistlus;0.8039
show asi;0.8027
takistus lõpp;0.8026
võistlusnaisekandmine maailmameistrivõistlus;0.8023
vanem kalka;0.8015
maailmameistrivõistlus ala;0.7993
käsi õlg;0.7976
Eesti võit;0.7956
värk kirik;0.7944
ülejäänu siukne;0.7941
üldse pilt;0.7938
määrama 253;0.7934
Ulrich tegemine;0.7922
laadapäev raames;0.791
võistlus tõsine;0.79
Annela Ojaste;0.7896
40 võib-olla;0.7881
lahel sälk;0.7879
inglisekeelne nimi;0.7875
hea põhjus;0.7874
inimene võistkond;0.7872
õnnestuma võitleja;0.7868
põhimõtteliselt rada;0.7859
tihti naljakas;0.7854
suu mõte;0.7853
naisekandmine tõsine;0.7849
kuma raadio;0.7848
lõpuprotokoll kiiresti;0.7841
asi trenn;0.7837
Margot nali;0.7836
koguma stardijoon;0.7834
pilt võistleja;0.7831
nali tihti;0.7828
male uss;0.7828
kerge tütarlaps;0.7826
põhjus inimene;0.782
soome keel;0.7813
mõtlema Imre;0.7813
Moloksunda selg;0.781
kaalupiirang naine;0.7804
mata naine;0.7803
riik raha;0.7792
panema lõpuprotokoll;0.7788
asi nägema;0.7785
esimene veetakistus;0.7772
käima rada;0.7762
song järv;0.7762
ala Soome;0.7749
täpselt soome;0.7745
kihvt värk;0.7745
üritus seltskond;0.7743
tundma vesi;0.7742
peenike väike;0.7733
roller male;0.772
Ulrich raadio;0.7712
test tüdruk;0.7708
panema roller;0.7704
mõiste tundma;0.7703
nägema keeruline;0.7702
keerulisem aspekt;0.7693
näiteks vanusepiirang;0.7693
tase ala;0.7688
piisavalt jube;0.7688
keel praktiliselt;0.7688
nutme kandmisstiil;0.7686
uss personaalarvuti;0.7665
sälk uhke;0.766
plaan salarelv;0.7656
varem kahekordne;0.7653
uhke kihvt;0.7653
distants määrama;0.7646
vahen kalo;0.7641
vöö tegelikult;0.7641
start seisja;0.7622
Eesti Väike-Maarja;0.7616
üksinda lihtsalt;0.7605
loomulikult raadio;0.7603
trenn show;0.7596
harrastama naisekandmine;0.7595
kisa eesti;0.7591
läbima 55;0.759
keel tõlkima;0.7585
toimuma laadapäev;0.7581
rada rada;0.7578
kandma näiteks;0.7574
tüdruk noorem;0.7563
tütarlaps 33;0.7556
nina natukene;0.7553
jääma seitse;0.7541
arust test;0.7539
tegelikult naisekandmine;0.7535
teadma Euga;0.753
mahakukkumine aeg;0.7515
laupäev kahekesi;0.7512
vaip käring;0.7505
paide korraldama;0.7498
melisatav 4000;0.7494
kalo 86;0.747
automaatselt 15;0.7467
näiteks aeg;0.7446
tõsine spordiala;0.7427
vald tähendama;0.7424
naisekandmisjooks jälgima;0.7422
stardijärjekord startima;0.7409
osa no;0.7407
õnneks Eesti;0.7401
no ütlema;0.7357
kaks õnn;0.7351
vaatama suveniirpudel;0.7332
kord Birgit;0.7326
Väike-Maarja rada;0.7325
alaspidi piisavalt;0.732
55 5;0.7305
natuke vanem;0.7302
ütlema hea;0.73
Eesti harrastama;0.7288
alaspidi mark;0.7284
vesi nägu;0.7282
Ojaste varem;0.7279
suurejooneline suur;0.7271
väiksem Moloksunda;0.727
Morgan pikk;0.7261
juuli Soome;0.7232
50 osa;0.7227
praktiliselt vöö;0.7222
tegelik lahel;0.722
vaatama jääma;0.7208
5 meeter;0.7185
loosima stardijärjekord;0.7183
aeg seisma;0.7173
mark hoidma;0.7157
tingimus tingimus;0.7156
abikaasa kandmine;0.7133
tõlkima abikaasa;0.713
eelnev õhtu;0.7116
auhind auhind;0.7072
õlg laskma;0.7071
vanem pilt;0.7053
kandma inglisekeelne;0.7025
tõestama kõrge;0.7021
lehvima olnd;0.7013
kergem kaal;0.6999
lisa Mihkel;0.6976
ääretult lahe;0.6969
tähendama melisatav;0.695
koorem kergem;0.6943
aasta esimene;0.6918
raske valus;0.6847
koperdama reaalne;0.6821
lahe õnneks;0.6801
lihtsalt kägistama;0.6797
eeldama kindlasti;0.6746
elama vald;0.6731
nimi vaip;0.6727
võtma aasta;0.6679
kindlasti erinev;0.6676
taas tõestama;0.6648
raames lipp;0.6645
parem nutme;0.6619
isiklik rekord;0.6585
4000 4000;0.6389
kaks kuiv;0.6318
toimuma suurejooneline;0.6213
aasta tiitel;0.6192
