keyphrase;score
maaparandaja Tiltron Tartust;0.6373
kopad ringlevad maasse;0.5386
maa nägu pööratud;0.5165
raudvarraste veidigi vale;0.4791
Ja maaparandaja mehe;0.4769
masinal Juubelimasinas juhuslikult;0.4693
Tartust Võru maanteelt;0.4624
pehme maa Kui;0.4556
maasse kraaviad Sinna;0.4496
luha maadena individuaalkäsutuses;0.4446
ehitajatele trassi maha;0.4428
Selline pilt Ja;0.4425
turbamullas sajahobujõulisele linttraktorile;0.4409
Missugune Noh põhjapoolses;0.4399
labidamees lahvretilt saepuru;0.437
ajal asi koguse;0.436
vähem Maa ühesugune;0.4345
drastiliselt näha Osa;0.4339
saepuru Saepuru lihtsalt;0.4251
ekspluateerib poldri siseselt;0.4234
Ega jalamees kaugele;0.4225
lihtne Ekskavaator roomab;0.4219
kevadel lindudel Edaspidi;0.4203
vaimusilma aardla polder;0.4194
põhi raskesti kättesaadav;0.4193
põhjabrigaad liigub Töö;0.4187
Eesti põllumajanduse Akadeemiasse;0.4169
lähemal näete Lappasid;0.4151
poldril alguse Ja;0.4135
liigub Lähemalt uurides;0.4126
pumbatud tonni valatud;0.4102
Mis ronisime Me;0.408
kilomeeter saepuru takistab;0.4063
veehoidla 150 hektarit;0.3992
saepuru takistab masina;0.3925
kilomeetrit pikk ilusti;0.3904
pillirooniidet kõrkijad Ega;0.386
võsa juurikaid mättaid;0.3829
seitse aastat Uno;0.3762
objekt suur Päikest;0.3755
Nii raske pähkel;0.3699
Pool versta Jõuaks;0.3684
jõekäänud kinni kasvanud;0.368
turule lähemal näete;0.3676
lõuna vaadates drastiliselt;0.3672
mehe märkima koorem;0.3658
põllumaad Ülenurme ekspluateerib;0.3657
uuem kunst Maaparandustöö;0.3656
meilgi helitehnik viskab;0.3625
Basseinist liig vaba;0.3618
Akadeemiasse taskus värske;0.3597
basseini vulksuks Basseinist;0.3582
Räägid peasse juubelimasinaid;0.3566
põldur piirnevad ala;0.3561
meestest asub horisonti;0.3547
vahetuses 1500 kuupmeetreid;0.3484
lennuki mootor Undoku;0.3466
üksikud väikesed tükikesed;0.3451
töö käib Et;0.345
korda Automaatikat hoolitses;0.3438
mees jõuab vahetuses;0.3427
asuda Kohe koolipingist;0.3421
rohumaad Seal sööd;0.3409
julgemini tuttava ehitusega;0.3405
taimestikku tunduvalt vähem;0.3402
saepuru lõigata Pump;0.3354
aastaga ülejäänud polder;0.335
tööstil puudus objekt;0.3342
liidulise pinki korralikud;0.3339
saepuru tähele panna;0.3335
Kiviva Aegel noortele;0.3334
saavutus Saepurus sisalduv;0.3316
paika pannud liidulise;0.3314
lihtsalt kattematerjal eriline;0.3313
laabu teinekord täis;0.3307
kasvanud kõrge pillirooniidet;0.3298
masin erile Erilist;0.3289
vale Ülenurme õppe-katse;0.3282
Ekskavaator roomab aeglasel;0.326
juubelimasinaid 20000 masinal;0.3248
sile trasseeria treini;0.3247
täpselt otsakuti Kraps;0.3236
poisina esivälja pumbatud;0.3234
kaks kaks meetrit;0.3216
Ja püüame vaadata;0.3213
mees jälgima plastikkilelint;0.3198
jääb linnarahvale 600;0.3192
Keegi kühveldab traktori;0.3183
kastis kopade jääb;0.318
lahti Piirid drastilised;0.3178
kutsuti katkongendriks rääkima;0.3175
raskesti läbita Vanad;0.3163
Mis tuska Vahel;0.3155
torusid kraavi voolama;0.3145
uue veehoidla 150;0.3134
tähtsam torud täpselt;0.3111
plastikkilelint ilusti kraavi;0.31
poolsaarele jahtklubi läänega;0.3094
Kraps haarab labidamees;0.3086
sügavam keskmine sügavus;0.3071
põldu tulevikus siht;0.3068
tahtmistes vahemasin müriseb;0.306
kogemusi 10 aasta;0.3056
päeva Liina Kersna;0.3053
lambal normaalne ühesõnaga;0.3038
viimase kolme-nelja aastaga;0.3028
treeni ehitus paisjärve;0.3026
isevoolu ülejaid imetlema;0.2996
Undoku tund 2500;0.2963
Uue maja saavutus;0.2956
südamik täis Kiviva;0.2886
julgelt Kuskilt vajasin;0.2883
100 kilomeetril rahasid;0.2872
poldril kompleksiga põldur;0.2848
kättesaadavad lahti Te;0.283
vahelised avad sulgeda;0.2819
Paulile killustik teleäkis;0.2798
aasta Nii raske;0.279
takistab masina Wayne'i;0.2782
mõõdud suured Et;0.2777
vaba äravool Emajõgi;0.2757
keltsa legi Kuule;0.2757
hea kivideta pehme;0.2751
delete Coremalu pumbajaama;0.2744
ele praktilise poisina;0.2742
asjale läheneda 15;0.2741
Nii jätaksime lase;0.2737
kuuma ilmaga jaheksime;0.2682
tükis Tema tõelisel;0.2676
põhiliselt võsa üksikud;0.2662
noortele Ja lennuki;0.2648
hullu ajama Bonri;0.263
Jaan kuule tuul;0.2575
nägu pööratud heas;0.2563
piirnevad ala 300;0.2525
hoolitses vesi juurdevoolukanalist;0.2486
uurides näeb silm;0.2484
