keyphrase;score
stalinud;0.5245
stalinile;0.4996
stalini;0.4993
kangelane;0.4897
kangelaseks;0.489
stalin;0.4834
näsnikova;0.4822
vladivostoki;0.4732
volodžaevski;0.472
näitlejanna;0.4707
kangelase;0.4678
miasnikovaga;0.4637
kangelasel;0.4628
venemaakodulehele;0.4606
venelased;0.452
nikova;0.4478
naist;0.4421
kuulsust;0.431
filmisaaja;0.4271
tsaari;0.4254
näitlejal;0.4179
töökangelastest;0.4144
furmanofjaadžapaev;0.4141
filmivariandis;0.414
venedžapaev;0.4131
naisrežissööri;0.4101
filmitegijaid;0.4101
filmitegijatele;0.4046
kuulsus;0.4039
näitlejaid;0.401
filmist;0.3951
kangelaste;0.3948
nadyerdakosherbeurova;0.3919
propagandafilm;0.3893
filmide;0.3857
filmiroll;0.3832
kangelased;0.382
kangelanna;0.3799
maria;0.3797
filmile;0.3755
mäsnikoval;0.3726
mošnikov;0.3718
mäesnikova;0.3684
persooniga;0.3649
masnikova;0.3632
filmi;0.363
naisest;0.3613
chapajeviks;0.3611
nitskajast;0.3605
naisterahvas;0.3599
naisterahvaga;0.3597
persoonist;0.3594
vassiljevitsh;0.3586
propagandistlikuks;0.358
film;0.3561
kuulsuse;0.3561
esmakordselt;0.3539
filmides;0.3527
filmis;0.3513
katariina;0.3505
ungarit;0.3503
lemmikfilmiga;0.3482
filmiga;0.3458
naistest;0.3422
burmanov;0.3403
inimest;0.3391
lugu;0.3387
filmil;0.338
naiskangelanna;0.3371
näsnikaal;0.3363
kujutatud;0.336
1941;0.335
draamateater;0.3336
minuaegsetes;0.3334
filmid;0.3297
šostakovitši;0.3295
mainitakse;0.3294
sariidseni;0.3284
lavastaja;0.3256
režissöör;0.3255
tuntuks;0.3252
kuulipilduja;0.3244
sündmusest;0.323
režissööriks;0.323
räägib;0.3178
tuntud;0.3175
luladžarski;0.3173
naine;0.3168
1944;0.3167
filme;0.3167
kehastas;0.3154
režissöörid;0.315
relvasanitar;0.3138
tuntuse;0.3136
esimene;0.3117
autor;0.3106
kodusõjakangelastest;0.3105
režissööridele;0.3097
furmanova;0.3093
kalina;0.3091
annika;0.3077
kirjutasid;0.3076
nime;0.3069
sündis;0.3055
ranyaskaja;0.3051
kahtlane;0.3051
varvaaramiasnikoval;0.3026
1942;0.3023
naisega;0.3008
sariidsen;0.3002
sündmusi;0.2998
tohiks;0.2996
nimi;0.2993
reeglina;0.2993
anna;0.2992
heliloojaga;0.2988
toimus;0.2979
lõbusast;0.2976
komnoored;0.2973
mäletame;0.2954
läti;0.2953
eluloo;0.2952
1928;0.2938
tuttavate;0.293
blinov;0.2926
pealkirja;0.2925
algversioon;0.2923
vaialda;0.2921
kirjeldasime;0.292
vaatajaid;0.2916
peakangelanna;0.2916
kuulipildujad;0.2915
ungari;0.2909
furmalavast;0.2902
inimestest;0.2893
punaarmeelane;0.2888
keskpaigani;0.2884
autoriks;0.2882
ranyoskajale;0.2877
janina;0.2876
käsoleja;0.2876
salapäraseks;0.2872
tapab;0.2863
kaob;0.2859
saatus;0.2852
esialgset;0.2843
elanud;0.2832
kulminatsioonis;0.2828
panema;0.2823
pilt;0.2817
püstoliga;0.2811
faina;0.2807
vaenlaste;0.2785
zoja;0.2777
vene;0.2772
teatris;0.2764
kuraditaktiline;0.276
bajev;0.2758
1934;0.2754
nisugune;0.2754
inspireerinud;0.2746
loodud;0.274
täna;0.2739
vaena;0.273
realiseerub;0.2718
näidata;0.2697
antonio;0.2691
illustreerib;0.2683
mängis;0.2681
1918;0.2679
sõdinud;0.267
pretendeerida;0.2664
oliive;0.2657
kirjandusklassika;0.2657
kinoekraanil;0.2608
ilusat;0.2608
helilooja;0.2583
jaapanlaste;0.2571
juhtis;0.2554
ajalukku;0.2548
parteilist;0.2539
surnud;0.2527
asutamisaastat;0.2516
publik;0.2514
erakordselt;0.2514
prototüübiks;0.2504
kunstis;0.2495
surmadaatum;0.2486
tänapäeva;0.2469
kosmodemjanskaja;0.2463
viimaseks;0.2402
peterburis;0.2388
itaalia;0.2372
saksamaale;0.2346
festivalidel;0.2345
õhtutundidel;0.2339
arvamused;0.2293
ainus;0.2198
moskva;0.2167
provokatsiooniga;0.2057
