keyphrase;score
skulptorite;0.5581
skulptorid;0.5381
eestis;0.5364
skulptuuri;0.5341
eestist;0.5277
poolskulptuuriga;0.5127
eesti;0.5123
näituse;0.4931
meremuuseumi;0.4884
kunsti;0.4835
festivalist;0.4753
kaevur;0.4702
käsitööliiki;0.4589
muinastööd;0.4563
festivalidel;0.454
festival;0.4468
betoonitootja;0.4427
festivali;0.4411
janukovitši;0.4369
taanist;0.4358
festivalidest;0.4351
alatskivi;0.4349
ihanoroviga;0.4338
kõnnitee;0.4276
sõnasabast;0.4251
kiita;0.4236
turule;0.4222
kangro;0.4189
kamardena;0.4137
lavastaja;0.4134
kastrale;0.4125
muinasajahuvilisi;0.4111
käsitöösuuna;0.4095
paavo;0.4036
sündmusi;0.4018
muinasaeg;0.4017
kandev;0.4014
alatskivil;0.4006
usplagnikovas;0.3991
tsirkuses;0.3965
keeletu;0.3964
äärekivisid;0.3934
arvan;0.3928
suisa;0.3913
janukovitš;0.3911
külvivolinikud;0.391
cavarast;0.3907
kella;0.3902
rätsepa;0.389
kuudepikkused;0.3878
tüürose;0.3875
kergkruusast;0.3874
muinasajale;0.3864
tegelased;0.3859
kostüümid;0.3814
esitajad;0.3804
valgamaal;0.3798
žüriile;0.3788
riina;0.378
mariliis;0.3776
kärkna;0.3766
etenduse;0.3758
ikodori;0.3746
maastikul;0.3738
viikingipäevadele;0.3736
aleksander;0.3726
viikingipäevadel;0.3724
kuupmeetrit;0.3719
kohapeal;0.3718
betoonist;0.371
istungil;0.3708
savinõusid;0.3703
organiseerinud;0.37
viikingipäevades;0.3696
kasv;0.3695
kärtnas;0.3695
kruup;0.3685
sündmuste;0.3685
kruusi;0.3684
korraldajate;0.3683
viikingipäevad;0.3677
käsmu;0.3668
kärknas;0.3664
sündmused;0.3662
turg;0.3659
kuubat;0.3653
venemaalt;0.3645
suvesse;0.3641
erna;0.3625
lossipäevade;0.3624
soomussärki;0.3623
riiet;0.3608
kujur;0.3606
kujurid;0.3603
augustist;0.3602
sündmustest;0.3598
poolaastas;0.3596
osalejad;0.3596
publikule;0.3588
kuubalasi;0.3577
pärnaalleel;0.3575
eeloleval;0.3573
lossipäevad;0.3572
kuupmeetrite;0.3564
castro;0.3558
ümberringi;0.3547
nimel;0.3547
ajaloolisi;0.3544
turniir;0.3543
nendaja;0.3532
osavõtjate;0.3529
võistkonda;0.3527
lossipreili;0.3527
võistkond;0.3525
kuueni;0.3508
augustil;0.3504
pealtvaatajatele;0.3503
avaldada;0.3501
peremehetsesid;0.3487
ekskursioonid;0.3475
tammik;0.3469
käsmus;0.3469
nolcanite;0.3468
nolkeni;0.3451
ukrainas;0.3444
kuuba;0.3432
elanikel;0.3428
leedust;0.3427
kohata;0.3426
kohapealse;0.3424
iko;0.3415
ehitatakse;0.3414
päeval;0.3414
stuudios;0.341
huvilised;0.3408
linnas;0.3394
tänavuse;0.3384
tartumaal;0.3383
meheleminekut;0.338
kraadi;0.3379
viibivad;0.3378
päevakaja;0.3376
tootjad;0.337
arvate;0.3369
paruniproua;0.3365
pealtvaatajaid;0.3365
koha;0.3365
külas;0.3364
türgilt;0.3353
gooti;0.3353
truusi;0.3341
lubas;0.3338
kostrale;0.3334
kiikatega;0.3328
aastal;0.3323
atraktiivsem;0.3317
ruudus;0.3317
koguneb;0.3311
meistreid;0.3296
külastajatel;0.329
toora;0.3285
preilit;0.3281
tauno;0.328
tortumal;0.3255
alale;0.3249
näitlejad;0.3245
tantsib;0.3238
muinasaegseid;0.3231
demonstratsioon;0.3228
vaatlejate;0.3224
tootest;0.3195
kujunenud;0.3193
juusbetoonitehase;0.3184
õhtust;0.3113
12-st;0.3047
mehena;0.3042
ehitajatele;0.3041
vaimudeks;0.3018
kivipress;0.3008
teatel;0.3
realiseerimist;0.2977
nädala;0.297
loomaaeda;0.2967
mängufilmi;0.2946
tänavakivisid;0.2945
saksamaalt;0.2944
läänemeremaade;0.2942
materjali;0.294
uudistetoimetus;0.2931
istume;0.2928
söögisaalis;0.2924
tuhanded;0.2922
animalistliku;0.2921
avalikkuse;0.2915
betoneks;0.2881
traditsiooniliselt;0.2856
üheksa;0.281
avatud;0.2733
kultuuriministri;0.2411
minimalistliku;0.2319
