keyphrase;score
lapsepõlvest;0.5761
sündisin;0.5401
lapsena;0.507
sündinud;0.505
külas;0.4817
ema;0.4628
perekonnas;0.4521
algkooliõpetust;0.4293
perekonna;0.4206
vastsündinud;0.4153
anneli;0.4144
isa;0.4124
tutvustati;0.411
õpetaja;0.4083
majakeste;0.4076
perekond;0.4029
algkooli;0.3967
õpetas;0.3938
talu;0.3889
linnas;0.3856
mõisaproua;0.3849
mõisadele;0.3833
lapsee;0.3794
tutvusteni;0.3783
lilledest;0.3776
rahvaga;0.376
eestlasi;0.3757
ajalugu;0.3753
linna;0.3741
lastele;0.371
kirjutas;0.3701
viispaadmisist;0.3696
mõisas;0.3675
panime;0.3664
välismaalt;0.3658
tallinnas;0.3652
tallinnasse;0.365
mulatlased;0.3648
linnatänavaid;0.3632
leevendava;0.3601
väiksest;0.3566
lilleäris;0.3549
kodus;0.3511
väikene;0.348
suurtalendiga;0.3474
koju;0.3469
priisid;0.3469
lilledega;0.3463
rahvas;0.3459
koduma;0.3456
rahva;0.3456
lahedat;0.3453
ütlesime;0.3452
välismaal;0.345
ütles;0.3447
köstrikooli;0.3436
aastamist;0.3422
kuldsõrmus;0.3349
sattusin;0.3347
anna-liisat;0.3338
õppisin;0.3323
venekeelses;0.3322
teadis;0.3318
mäletan;0.3316
muuseas;0.33
sealsamas;0.327
klassis;0.3265
köstriproua;0.3263
tütre;0.3256
lüüakse;0.3254
õieses;0.3244
meelitasid;0.3236
oliks;0.3227
teadsid;0.3217
aastal;0.3207
aasta;0.3206
ühteteist;0.3197
panna;0.3186
maja;0.318
näitejuhina;0.3178
pakela;0.3174
kurisustete;0.3171
elementaarkooli;0.3169
sisele;0.3161
poiss;0.3155
sõitsime;0.3143
kaanide;0.3139
teritanud;0.3129
meelega;0.3125
leidsin;0.3124
mõisiku;0.3121
viiulipoognaga;0.3116
arvustajad;0.3116
viiulipoogna;0.3114
teadlikele;0.3113
lilleris;0.3113
kõrvalmajas;0.3111
kamandasid;0.3109
tõlkisime;0.3105
ütlasest;0.3104
pariisist;0.3089
olnudki;0.3082
aastas;0.308
rätsepmeister;0.308
vaesem;0.3073
mõisaprouaga;0.3069
aastastest;0.3066
omakasu;0.3058
kingituseks;0.3057
mee;0.3057
kuuskemaa;0.3051
mundremees;0.3044
õhtal;0.3041
juhatus;0.3041
teadnudki;0.302
armastas;0.3018
andres;0.3006
ilumäe;0.3004
lõid;0.3004
anna-liisa;0.2998
priinilis;0.2993
proua;0.2993
aidamehe;0.299
vastselt;0.298
julius;0.2978
liisas;0.2969
ütlen;0.2967
tatari;0.296
mäeküla;0.2957
leidub;0.2955
hiiumaale;0.2949
tahtimiga;0.2947
lutele;0.2946
nimi;0.2943
seemnemüügiga;0.2936
pruun;0.2916
käru;0.2915
õppis;0.291
taali;0.2906
jutustada;0.29
kiitust;0.2884
ehitasime;0.2883
pisikene;0.2883
isikut;0.2877
tulustasega;0.287
kaasnimetasin;0.2854
loorberipärja;0.285
juudi;0.2842
vürstid;0.2841
meigi;0.2838
nime;0.2831
toimusid;0.2828
lauldes;0.2823
õppides;0.2814
lugude;0.2813
alfred;0.2813
alguses;0.2809
kella;0.2789
kannelit;0.2788
mehega;0.2786
teada;0.2784
abiellusin;0.2781
rase;0.2778
hellitusi;0.2773
esimesi;0.2761
kurivennaga;0.2753
noor;0.2746
kirja;0.2745
tegelesite;0.2741
poissmehena;0.2729
knorkestrandi;0.2718
neljaklassiline;0.2708
grammatikat;0.2703
kuuekesi;0.2698
riietehoidu;0.2697
kutsusid;0.269
omanik;0.2686
1900;0.2684
rätsepakadeemias;0.2682
ööbidikaalil;0.2676
põhjas;0.2675
kuuskmann;0.2638
tänaval;0.2612
unustasin;0.2604
teadjad;0.2596
saksa;0.2587
salmikene;0.2574
ajal;0.2567
leiab;0.2563
altermanni;0.2539
alaverist;0.2535
katekismus;0.2509
piiblilugu;0.244
pimetatuks;0.2374
estoniast;0.2323
saaliga;0.2311
seitsmeaastane;0.227
külastajate;0.2265
häbi;0.219
nälja;0.218
