keyphrase;score
kirikuajaloolase;0.6064
piiskopikõrvalosa;0.5947
piiskopkonnas;0.5725
piiskopiks;0.5716
kloostrielanikud;0.564
piiskopkonna;0.5526
ametipositsiooni;0.5506
piiskopkond;0.5489
piiskopkonda;0.5473
piiskopkonnad;0.5361
kirikukogude;0.5317
kirikusüsteemis;0.5304
kirikukogudel;0.5262
peapiiskop;0.5229
piiskopi;0.5224
piiskopid;0.5172
kirikukeskustes;0.5141
juhtisid;0.5131
aadlivõsusid;0.5126
kirikuloo;0.5102
ametikohta;0.507
piiskop;0.5061
ühiselamud;0.5045
aadlivõsud;0.5044
institutsioon;0.5009
ametikohti;0.4999
kirikus;0.4994
institutsioonides;0.4974
toomkapiitli;0.4939
kirikuelukorraldust;0.4927
vaimulikud;0.4925
vaimulikel;0.4907
kirikukeskustega;0.4895
pühakuks;0.4894
vaimulikuna;0.4889
esindaja;0.4878
aadliperekondade;0.4874
kiriku;0.4852
ajaloolane;0.485
kloostrites;0.4847
juhtiv;0.4828
kloostrielu;0.4823
esindajatega;0.4807
akadeemia;0.4785
paavsti;0.4769
ajaloost;0.4663
ametnik;0.4653
magistrikraadiga;0.4614
vana-liivimaalt;0.4598
kirikutes;0.4584
sajandilt;0.4558
kirik;0.4549
institutsioonid;0.4539
sajandist;0.4531
ametisse;0.4519
sajandil;0.4518
ajalugu;0.4473
valitsemisele;0.4464
paavstile;0.4463
ametnikud;0.4441
sajandiks;0.4417
keskaja;0.4386
kogudused;0.438
toomkapiitlikeskus;0.4374
baas;0.4371
ühiskonnas;0.4354
paavstid;0.4333
vaimulikest;0.4323
sajandi;0.4297
ametipostilt;0.4282
ristija;0.4268
keskaegsed;0.4263
aastatel;0.4238
vanus;0.4225
sajanditel;0.4224
liturgiat;0.4222
ametite;0.4221
katoliku;0.4212
liige;0.4208
keskpaigast;0.4194
härradest;0.4171
ajast;0.4169
liikmeks;0.4156
liturgiaid;0.4135
bürokraatlikult;0.4126
hiliskeskajal;0.411
teenindamine;0.4104
juhtimises;0.4101
arengulugu;0.4093
keskajaplaanis;0.4093
kodanikupojad;0.4091
valitsemiseks;0.4081
karjääri;0.4079
liikmeid;0.4079
ühiskonnast;0.4073
bürokraatia;0.406
vaimulik;0.4033
korporatsioonides;0.4028
toomhärrade;0.4026
liturgia;0.4024
ametikohad;0.4022
pühadele;0.4019
ametit;0.4007
eestlased;0.3997
härrana;0.3989
liikmed;0.3986
haridustraditsioon;0.3961
vanused;0.3959
keskusi;0.3948
printsipiaalsuse;0.394
aastatuhande;0.3938
moskva;0.3918
jaroslav;0.3914
diplomaatilisi;0.391
ühiskonda;0.3908
vaimuliku;0.39
administratsioon;0.3891
kuninga;0.3853
toomkirikud;0.3849
kapitlites;0.3842
moskvaga;0.3833
tsentraliseerisid;0.382
püha;0.3815
õpetlase;0.3794
kaasaegsemalt;0.379
teenimine;0.3787
eestlasi;0.3778
eluloolisi;0.3764
olemasolevatest;0.376
ühiselu;0.3755
kooli;0.3753
juhtimine;0.3749
akadeemiline;0.3744
kohaliku;0.3738
veevachi;0.3726
reformatsiooniliikumine;0.3718
hilisemaid;0.3708
ajal;0.3706
õppejõust;0.3703
tippvõimu;0.3691
aastas;0.3691
võimule;0.3685
tavavaimulikud;0.3676
arenemislugu;0.3672
kogunesid;0.365
istuda;0.3646
pidutsemisele;0.3645
koolidesse;0.3643
siitkandist;0.3628
usaldada;0.3623
vana-liivimaa;0.3615
ühiselamutesse;0.3614
toomkooliharidusest;0.3602
kohalikud;0.3599
resideeris;0.3587
kooselu;0.3583
arvatud;0.3574
kohustuseks;0.3563
venemaale;0.3558
eraomanikud;0.3555
aastal;0.355
magistrid;0.3536
mõisnikuna;0.353
eestist;0.3528
kroonika;0.3517
tsivilisatsiooniga;0.3516
venemaa;0.3515
prokuröri;0.351
ilmalikule;0.3505
rootsiaegsed;0.3498
keskpunktid;0.3494
tunnustada;0.3443
tähtsamatesse;0.3435
resideerusid;0.3433
keskajal;0.3417
rooma;0.3416
ülikoolis;0.3402
kuulsamaid;0.3382
rääkida;0.3362
putini;0.3335
demokraatlik;0.3298
jõukamaid;0.3282
kapiitlitest;0.3262
lõpetajad;0.326
ülejäänud;0.3259
poliitiliselt;0.3258
arvamusliidrid;0.3254
suurematesse;0.3216
uhkemates;0.3186
küüditatud;0.3177
itaalias;0.3158
ordude;0.3155
noorsandid;0.3106
võtmeisikutel;0.3079
nimede;0.3078
filosoofiateaduskonna;0.2987
kutsekoda;0.2971
lõuna-prantsusmaal;0.294
toimetaja;0.2937
kutsekvalifikatsiooninõuetele;0.2921
