keyphrase;score
mullavalli;0.5096
maadena;0.4858
aardla;0.4639
tõitjaleebike;0.4613
ekskavaatoriga;0.4551
majandile;0.4542
maaparandaja;0.4487
pumbajaama;0.4472
mullane;0.446
põhjabrigaad;0.4384
liivapõhiidee;0.4372
ulatutelt;0.4354
ekskavaator;0.4304
raudvarraste;0.4267
horisonti;0.4261
ködena;0.426
maaparandustöö;0.426
kuupmeetreid;0.4252
masinal;0.4243
kantmeetrit;0.423
esivälja;0.4148
turbamullas;0.4145
helitehnik;0.4138
viskab;0.4125
veehoidlad;0.4083
hektarit;0.4077
juubelimasinas;0.4075
poolsaarele;0.4058
lõigata;0.4053
masina;0.4041
juurikaid;0.4023
põldu;0.4015
põhjani;0.4012
juubelimasinaid;0.3995
lappasid;0.3987
taimestikku;0.3981
pilt;0.398
kurepalu;0.3976
vahemasin;0.3969
pisihaaval;0.3965
kohake;0.3957
kuskilt;0.3947
juubeliaastale;0.394
kraaviad;0.3931
kohas;0.3929
maa;0.3924
liigvesi;0.3922
trasseeria;0.3914
tselluloos;0.3911
kauaks;0.3907
kattematerjal;0.3887
betooni;0.3883
nägi;0.3872
koolipingist;0.3871
pööratud;0.3868
kaugele;0.3868
ruttu;0.3856
maasse;0.3844
jaheksime;0.3844
pannud;0.3844
mättaid;0.3839
maanteelt;0.3827
pistetakse;0.3815
killustik;0.381
üleni;0.3783
kivideta;0.3779
teleäkis;0.3776
ennegi;0.3775
lähemal;0.3768
pumbatud;0.3756
põhjapoolne;0.3751
kilomeetril;0.3747
ülenurme;0.3737
kraavis;0.3734
kopade;0.3732
kühveldab;0.373
sajahobujõulisele;0.3725
põhjapoolses;0.3704
kilomeetrit;0.3703
maapõue;0.3696
panin;0.3695
tekkimise;0.3676
tuska;0.3662
trassi;0.3648
võru;0.3646
haritud;0.3645
asub;0.3644
põhja;0.3644
emajõgi;0.364
kilomeetrid;0.3622
põllumaad;0.3621
saareke;0.362
õppe-katse;0.3614
linttraktorile;0.3614
jätaks;0.3611
stuudio;0.3606
pikk;0.3605
vaadates;0.3591
võsa;0.3584
voola;0.3582
paati;0.3578
perspektiivis;0.3577
põhjaveed;0.3572
jälje;0.3571
müriseb;0.3559
veidigi;0.3557
ehitusega;0.3553
vulksuks;0.3546
tundunud;0.3542
põhi;0.3541
paika;0.354
tükikesed;0.3536
vaimusilma;0.3533
radiga;0.3532
aegel;0.3529
paari;0.3526
keltsa;0.3525
laseb;0.3525
selja;0.352
avamine;0.3514
peasse;0.3508
vette;0.3505
automaatikat;0.3503
kiviva;0.3494
paari-kolme;0.3493
ilmaga;0.349
pahandama;0.3489
siibri;0.3488
pikkuselt;0.3486
rohumaad;0.3482
ajal;0.348
aastat;0.3476
torude;0.3475
eesti;0.3467
koguse;0.3467
purjejahtide;0.3466
kastis;0.3464
ronisime;0.3462
vanad;0.3459
meetri;0.3456
aastal;0.3455
äravool;0.3453
rajame;0.3449
poolteist;0.3438
kõrgemal;0.3434
kimbutasid;0.343
pinnavee;0.3429
tuttava;0.3429
laastust;0.3428
üleolevat;0.3421
läheneda;0.342
tunduvalt;0.3418
mootor;0.3414
siluda;0.3413
läbita;0.3407
ülejaid;0.3405
langusega;0.3404
turbamaad;0.339
saepuru;0.3386
eemalt;0.3385
veehoidla;0.3376
lõunapoolses;0.3368
sulgub;0.3361
jämedas;0.3357
plastikkilelint;0.335
wayne'i;0.335
labidamees;0.3346
vaadata;0.3345
seen;0.3339
poldri;0.3337
jalamees;0.3326
tiltron;0.3314
ringlevad;0.3301
liigub;0.3295
voolama;0.3294
projekti;0.3291
raudteelaadilt;0.3282
juhistaaži;0.3271
heinasaagiga;0.3264
terastraat;0.3257
tuul;0.3245
paisjärve;0.3244
suured;0.3235
turule;0.3224
radikas;0.32
traktori;0.3199
allikaline;0.3179
linnarahvale;0.317
tööde;0.3149
pähkel;0.3128
meetrit;0.3127
läänega;0.3123
torusid;0.3085
kilomeeter;0.306
taskus;0.3032
sügavamalt;0.3019
juhuslikult;0.3012
saepurus;0.3008
tollal;0.2916
lennuki;0.2766
