keyphrase;score
eestlastel;0.7321
eestlastega;0.7291
eestlaste;0.7105
eestis;0.6989
eesti;0.6927
eestikeelset;0.5889
eestikeelsest;0.5866
eestikeelsele;0.584
keelepoliitikas;0.5576
keelepoliitikast;0.5574
eestikeelsed;0.5531
keelekava;0.551
keelepoliitika;0.5489
keelestrateegiaga;0.5386
keelenõukogu;0.5309
eestikeelseid;0.5278
võõrkeeli;0.5251
eestikeelsete;0.5219
keelekasutusega;0.5212
keelekavaga;0.5203
keelepoliitilisi;0.5168
keeleteemad;0.5037
muukeelsed;0.5007
keeleteemalisi;0.5006
keeleõpe;0.4975
keelefoorumil;0.4923
keelest;0.4895
keeli;0.4827
keeleinspektsioon;0.4779
keelte;0.4622
keeleruumis;0.4605
keel;0.4405
saksakeelsete;0.4124
keeleks;0.4122
arengukavas;0.4112
keele;0.4102
keelesaates;0.4093
arengukava;0.4087
arengukavaga;0.4086
arengukavades;0.4028
keeles;0.4027
arengukavadest;0.4013
arengukavade;0.3973
arengukavasid;0.3933
keelele;0.3927
rahvusteadust;0.3901
projekt;0.3895
saksakeelset;0.3892
kanda;0.3865
arengudokument;0.3854
arvan;0.3845
keelt;0.382
arengukavad;0.3819
sisendeid;0.3796
ülesandeks;0.3785
rahvuslikku;0.3765
sõnastamine;0.3756
inglisekeelsed;0.3744
inglisekeelsetes;0.3743
rahvusteadused;0.3739
õpetavate;0.3735
aastani;0.3725
rahvusvahelisi;0.3721
emakeelega;0.3712
nimel;0.3695
inglisekeelne;0.3687
saksa;0.3676
keelegavast;0.3668
aastal;0.3664
rahvusvahelisus;0.3659
traditsioonilist;0.3658
sakslastest;0.3655
sõnastatud;0.3649
arutatakse;0.3637
tagada;0.3591
rahvusvahelist;0.3583
õppekavu;0.3578
teemal;0.3574
aasta;0.3569
õppinud;0.3559
arendamisel;0.3559
käigus;0.3556
ühisel;0.3551
arendustegevuse;0.3547
täidetakse;0.3537
koolisüsteem;0.3533
kaasaegsest;0.3517
enamus;0.3515
minek;0.3505
haridus-;0.35
euroopa;0.349
eravamal;0.3487
ettepanekule;0.3486
räägitud;0.3485
rahvusülikool;0.3483
rakendatakse;0.3483
eriala;0.3473
arendada;0.3471
ingliskeelseid;0.347
õppe;0.3468
rahvuse;0.3468
teravamaal;0.3466
keelel;0.3466
kooli;0.3465
avaldama;0.3457
mandaadi;0.3455
staatusest;0.3453
õpet;0.3448
kõrgharidusmaastik;0.3428
kool;0.3419
riik;0.3418
koostatakse;0.3408
haridusele;0.3406
täna;0.3403
täida;0.3401
kehtiv;0.3397
kaine;0.3395
korraldatud;0.339
püstitatakse;0.3388
arutamisel;0.3383
valib;0.3379
kokkuvõtet;0.3373
täidetud;0.3372
õppeainete;0.3367
lingi;0.3359
ristika;0.3355
koostati;0.3353
muuseas;0.3344
tulevikus;0.3343
avalikuks;0.3308
belletristikasse;0.3307
teemadest;0.3305
õpetajatele;0.33
rahvusvaheliselt;0.33
kirjutanud;0.3299
saatejuht;0.3291
poliitikate;0.3285
poolaastal;0.3285
belletristikaks;0.3277
kõnes;0.3275
kolleegidega;0.3264
õpetaja;0.3264
uute;0.3256
kultuuri;0.3252
lõimuvad;0.3246
põhialustesse;0.324
asjaga;0.3235
haridusministeeriumi;0.3232
piisavalt;0.3232
muutusi;0.3207
kavandatakse;0.3207
vajalik;0.3207
parendamist;0.3204
kavandatu;0.3201
innovatsioonistrateegia;0.3199
bürokraatlikku;0.3196
strateegia;0.3189
otsustatakse;0.3183
oluline;0.3181
üldrahvaliku;0.3157
tänaseks;0.3154
valdkondades;0.3142
valimisi;0.3136
eesmärk;0.3125
valitakse;0.3119
tööst;0.3108
kat;0.3105
kuulmiseni;0.3104
ajalooprobleem;0.3095
kultuurikomisjoni;0.309
tegevus;0.3088
valimisprogrammid;0.3079
sotsiaalmeediakeelt;0.3079
reimand;0.3076
protsessi;0.3064
kriivan;0.3063
päevaks;0.305
mitteoskavad;0.3045
uurimisobjektiks;0.3034
kaotada;0.3022
riigikogus;0.3019
ametnike;0.3015
täitmata;0.3012
publikatsioon;0.3012
parandamiseks;0.2998
liidu;0.2953
administratsiooni;0.2927
nädala;0.2923
rändepoliitikas;0.2877
tartu;0.287
eesmärgid;0.2868
riigikeeleaastapäevaks;0.2838
teenuseid;0.2774
tohi;0.2764
allikatega;0.2758
missioonitundelist;0.2655
it-sektori;0.2595
tööpoliitikat;0.254
trükiajakirjanduses;0.2511
noorsootööstrateegia;0.2423
