keyphrase;score
mängisite;0.4846
mänginud;0.4622
mängitud;0.4617
mängu;0.4402
mängimise;0.4338
eesti;0.4118
mängima;0.4118
mängijal;0.4087
mängin;0.3984
polkavat;0.3963
mängida;0.3924
vigatgaladustel;0.3781
vanasti;0.3764
polka;0.3652
õppisin;0.3649
õppinud;0.3587
pillimäng;0.3578
karjapoisid;0.3559
mõneurolengul;0.3515
nägitakse;0.3499
põdrajaht;0.3451
otsisin;0.3415
käinud;0.3374
päritolu;0.3357
kaheriaga;0.3354
noori;0.3352
mäki;0.3311
kärstnas;0.3291
ühtemoodi;0.3286
aasta;0.3271
külades;0.327
löövad;0.3241
vanad;0.3232
külal;0.3232
tants;0.3204
rüütelkond;0.3201
kuulsite;0.3172
meelde;0.3158
aastat;0.3156
käisin;0.3147
nägi;0.3135
riidaja;0.313
kilu;0.3099
saalitäis;0.3054
lõõtspill;0.3051
eestlase;0.3023
õppimisega;0.3009
kuulsid;0.2992
tõrvas;0.2973
pärnu;0.2968
esinenud;0.2957
tantsis;0.2952
ühekorraga;0.295
paari;0.2928
vanu;0.2925
aastane;0.2915
kutsutakse;0.2897
käisid;0.2897
pidul;0.2895
oskavad;0.2893
kuulnud;0.2877
teistmoodi;0.2857
paar-kolm;0.2853
pulkade;0.2833
pikki;0.2821
tuletan;0.2813
esimene;0.2792
muretsesid;0.2791
tõrva;0.279
ükskord;0.2769
sulisid;0.2757
kõrts;0.2756
volka;0.2751
harilik;0.2737
bajaani;0.2729
ajal;0.272
algatas;0.2711
vana;0.2711
kõrtsi;0.2709
unustasin;0.2707
noortel;0.2704
käis;0.2699
simmanisi;0.2698
seitsme;0.269
näidata;0.2686
hiljem;0.2683
esinete;0.2675
laulusõnu;0.2664
huvitet;0.2657
paar;0.2652
lääne-eesti;0.2644
meelelahutused;0.2641
mere;0.2628
käivad;0.2624
paaris;0.2609
esimese;0.26
täitsa;0.2599
jääb;0.2599
maal;0.2588
maailmasõjaaegne;0.2586
meelelahutus;0.2577
kandis;0.2574
hiigla;0.2573
mõte;0.2567
üldse;0.2562
noorimat;0.2558
metsas;0.2554
esinemine;0.2551
laululaulul;0.2542
viitsi;0.2541
suri;0.2539
vahetatud;0.2538
akordioni;0.2536
sõnadega;0.2527
kätt;0.2527
teenisin;0.252
sõnu;0.2513
pikk;0.2508
pidudel;0.2505
viga;0.2492
teinekord;0.249
kuskilt;0.2488
vajun;0.2486
levinud;0.2486
müüsin;0.2481
tantsiti;0.2481
kaua;0.248
tiiu;0.2477
janka;0.2472
kolijusi;0.2465
kahjuks;0.2461
plika;0.2457
vahet;0.2455
sõnades;0.2453
rääkis;0.2452
maailmasõjajärgne;0.2452
oligi;0.2446
vallal;0.2445
lood;0.2443
vahetavad;0.2432
oska;0.2432
tuua;0.243
laulusõnadest;0.243
imelal;0.2427
tantsud;0.2396
laulu;0.2393
kaheksa;0.2388
talupoiss;0.2385
teagi;0.2374
sõnad;0.2369
moodu;0.2359
pääle;0.2352
vaata;0.234
inimesi;0.2337
poisikesena;0.2335
mari;0.2332
selgeks;0.2329
sõna;0.23
esile;0.2294
riietus;0.2287
kaugemal;0.2271
uue;0.2262
rida;0.223
keel;0.2219
õppimine;0.221
kaugemale;0.2203
laulud;0.22
paremaid;0.2191
neli;0.2186
ollu;0.2179
vanemad;0.2166
piljon;0.2149
grupis;0.2146
huvitatud;0.2144
unarusse;0.214
hirmsasti;0.214
singli;0.214
lina;0.2139
nuge;0.2132
elus;0.2124
osteti;0.2118
alguse;0.2096
akordionipalavik;0.2053
mehi;0.1994
puhkeõhtutel;0.1986
akordionid;0.1979
jäävadki;0.1979
lõuna-eesti;0.1954
isa;0.194
kõndis;0.1875
paarkümmend;0.1873
laupäeval;0.187
naistel;0.1867
vähe;0.1789
suvepäevadel;0.1787
tallinna;0.1785
aiandusseltsi;0.1743
hüppavad;0.1547
minioon;0.1414
hiina;0.116
