keyphrase;score
publikkusin;0.4996
kontserdiandmisel;0.499
rahvalaulukonkursil;0.4906
esitamisel;0.4866
kontsertkoorid;0.4856
esitasime;0.4796
laulukonkursilt;0.4729
ettekannet;0.4621
publiku;0.4612
kontserdil;0.4599
ütles;0.4552
kutsest;0.4537
koorijuhtide;0.4518
kontserdile;0.4518
publikuks;0.451
ettekanne;0.4464
kontserdist;0.4452
dirigeerinud;0.4407
publikut;0.4402
rääkinud;0.4375
ütlesid;0.4369
kutsutud;0.4319
esitas;0.4306
toimus;0.4303
koorikooriühingu;0.4299
konkursil;0.4291
kontsertkoor;0.4283
muusikafestivalile;0.4281
kooril;0.428
kuulasid;0.4263
kontserdi;0.4238
kutse;0.4235
kontserti;0.4234
toimusid;0.4212
publikul;0.4193
esitamisest;0.419
osavõtjatega;0.4183
koorimuusikaspetsialistid;0.4181
lauljaga;0.4177
arvates;0.4152
kontserdisaalis;0.4149
osalesime;0.4147
koorele;0.4136
kooride;0.4134
koorimuusikas;0.413
laulsite;0.4124
laureaadid;0.412
koorifestival;0.4106
koorile;0.4102
viimastel;0.4095
kutsunud;0.408
kokkuvõtmismomendil;0.4066
osales;0.4056
kogenud;0.4049
eksimiste;0.4047
kontserdid;0.4047
koorifestivalidel;0.4042
kooridest;0.4031
andsime;0.4028
kahetsesid;0.4027
sattusime;0.3992
laulsime;0.3986
muusikuse;0.3985
koore;0.3981
osavõtjaid;0.3971
veidiksemaksime;0.3961
heliloojad;0.3956
koori;0.3943
sättisime;0.3922
eelvõistluse;0.392
arvatud;0.3918
tahtsid;0.3894
nimel;0.3883
mõistes;0.3857
ungarlastel;0.3856
koorid;0.3853
muusikapärastest;0.3846
tundsime;0.3843
käinud;0.3842
dirigendile;0.3836
publike;0.3834
juhtumisi;0.3801
konkursiks;0.3792
erinevates;0.3791
esinenud;0.3786
konkursist;0.3777
laulupidu;0.3745
kuurid;0.3735
kontsert;0.3729
sattusin;0.3722
ütlevad;0.372
konkus;0.3717
lavastuslikult;0.3716
juhtus;0.3712
kooris;0.3712
ungarist;0.3706
võtsid;0.3705
meeldisid;0.3703
öelda;0.3702
rahvalauludel;0.3683
laureaatide;0.3679
žüriil;0.3676
koor;0.367
külalismaadest;0.3668
meelega;0.3664
meilegi;0.3652
serenaadide;0.3642
kuulas;0.3627
lauljate;0.3613
muusikast;0.3598
jõudnud;0.3593
juhatatud;0.3593
dirigente;0.3592
uudsuse;0.3585
serenaadi;0.358
konkursi;0.3578
esinemispaik;0.3567
žürii;0.3556
meelesoliivad;0.3554
selletaolist;0.3546
lootsime;0.3537
võimalust;0.3537
autoriteetne;0.3531
külalised;0.3524
aastal;0.3518
õnnestus;0.3514
folgikategoorias;0.3514
julgelt;0.3509
soovidega;0.3505
koosseisus;0.3499
arusaamine;0.3497
üldse;0.349
situatsioonis;0.3485
viimasel;0.3485
dirigendid;0.3485
laulmine;0.3485
konkursite;0.3484
ongi;0.3482
muusika;0.3478
aasta;0.3475
edu;0.3473
publica;0.3461
meistriks;0.3454
tuua;0.3434
fännigi;0.3434
pani;0.3426
asjale;0.3425
ingelema;0.3416
esimest;0.34
sõidetud;0.3368
ettekujutus;0.3357
põhjust;0.3354
võidust;0.3353
jõudsime;0.335
õpetlik;0.3343
tavaliselt;0.3342
kohtume;0.3339
kuulnud;0.3336
koorijuhid;0.3336
partabki;0.3329
õnnestumisele;0.3328
kuulmisega;0.3328
festivalidel;0.3327
avangardprogrammiga;0.3323
ungari;0.3322
intervjuud;0.3304
algasime;0.3304
kolmekordselt;0.3294
konservatooriumi;0.3289
üllatuseks;0.3286
võitnud;0.3284
kannataja;0.3273
konkurssidel;0.3273
kartsime;0.325
akadeemia;0.3242
taevaste;0.3233
aastatel;0.3231
kirja;0.3205
kammerkoorile;0.3201
klasele;0.3198
bulgaariast;0.319
varem;0.3183
intonatsiooniliselt;0.3145
lõpetasime;0.314
korraldatakse;0.3136
arvestuses;0.309
inimestega;0.3075
paratamatult;0.3056
ettepaneku;0.3036
eksperimentaalshow;0.303
elamus;0.2995
depretsenist;0.2974
oodatakse;0.296
esimees;0.2932
jälle;0.2911
preemia;0.2889
euroopast;0.2852
kultuuriprogramm;0.2777
valikul;0.2686
hollandi;0.2683
