keyphrase;score
laululavaesisel;0.6192
laululava;0.6102
kuuldes;0.5944
laulupidulauludega;0.5932
kuulmiseni;0.5909
pidulikult;0.5888
tallinlaste;0.5831
lauluväljakule;0.5821
tulekeeled;0.5789
lauluväljaku;0.5758
tallinlased;0.5739
kiigelennud;0.573
lauljate;0.5722
linnasejahu;0.5646
kuulsite;0.5635
lauluväljak;0.5623
kuuleta;0.5583
pühade;0.5569
kuulas;0.5543
pidutseda;0.5537
salusid;0.5533
kõlavad;0.5502
kuulda;0.5501
jaanisaunastusetavate;0.5498
täna;0.5491
kuulake;0.5472
meilgi;0.5423
homsesse;0.5417
muistsetel;0.5412
kuulsime;0.5389
kantuna;0.5382
pühad;0.5379
karjapasunad;0.5375
lauldud;0.5337
põline;0.5325
jaanipäevapidamist;0.5317
leninliku;0.5259
oksatest;0.5254
rahvatraditsioonidest;0.5249
nii-ütelda;0.5238
elanikele;0.5236
äärejaanitulele;0.523
õitseb;0.5226
saabunutele;0.5225
kutsutakse;0.5221
ülepäeviti;0.5219
rahvast;0.5215
talgud;0.5198
viisaastaku;0.5196
tõrvatünnid;0.5194
pühitseti;0.5189
linnas;0.5183
teritame;0.5179
koondorkestri;0.5176
toomemäel;0.5168
jaaniõhtule;0.5165
lastakse;0.5165
tõrvatünni;0.516
teemnevaid;0.515
tänane;0.5145
kirevaid;0.5138
jaanipidustustel;0.5137
kuule;0.5125
tuleval;0.5123
rääkinud;0.5123
lillepärjad;0.5115
räägitakse;0.5113
kommetest;0.5113
suvistele;0.5113
trepimägedest;0.5096
lasnamäelt;0.5092
päeval;0.5084
rahvakommete;0.5083
küla;0.5081
tänaseid;0.5068
elatusalale;0.506
nuhelda;0.506
tulem;0.5049
pidu;0.5048
jaaniõhtu;0.5048
jaanitujule;0.5041
jaanipidu;0.5034
linna;0.5033
väljakul;0.503
haljendavaid;0.5025
jaanitule;0.5021
toomkirik;0.5016
saaremaal;0.5005
sõnajalaõielood;0.5004
kontsert;0.4999
jõudis;0.4996
kavalamad;0.4993
tärni;0.4992
jõngesin;0.4991
hääled;0.4989
ütleme;0.4989
rajooni;0.4983
kägu;0.498
kaunimaid;0.4974
kaasa;0.4973
toimub;0.4972
jaanitulest;0.4972
püha;0.4969
jaaniõhtul;0.496
ühtsoodu;0.4953
esinevad;0.495
jaanipäevagi;0.4944
kauguses;0.4943
katsud;0.4942
vanetaat;0.494
tutvust;0.4937
taheti;0.4934
linnastele;0.4932
sojapiima;0.493
põlluserval;0.4929
lyotatakse;0.4927
kantud;0.4927
päev;0.4923
veerule;0.4919
tõrvikutega;0.4918
põlispuudepaistvate;0.4913
olijad;0.4913
kesvamärjukest;0.4912
pidupäev;0.4908
pärjad;0.4897
lähedasi;0.4896
jõudnud;0.4895
radadelt;0.4894
jõuaks;0.4892
aetakse;0.4891
rõkkas;0.4891
vanades;0.4889
sugugi;0.4887
jaanituju;0.4887
pakamas;0.4885
peoplatsile;0.4879
keelpilliorkester;0.4878
süttiski;0.4871
täie;0.4867
rohi;0.4859
hõngu;0.4856
muistsest;0.4852
ongi;0.4848
karja;0.4846
sagasu;0.4839
parajas;0.483
kõnelda;0.4827
teenitult;0.4822
tossavaid;0.482
neidu;0.4819
nädalit;0.4801
koit;0.4793
tolleaegne;0.4789
karjale;0.4781
paljudes;0.478
jaanituli;0.4774
kerkinud;0.4774
kemadi;0.4773
kohad;0.4773
viiel;0.4767
mikrofoni;0.476
templites;0.4757
saisi;0.4753
ankruga;0.4751
süüdatakse;0.4743
mõnu;0.4736
eile;0.4722
kanda;0.4718
arvati;0.4716
järgijad;0.4704
pidustused;0.4698
vainudel;0.4692
tähendab;0.4685
seisavad;0.4682
mõnegi;0.4678
kääbastel;0.4675
tõusevad;0.4669
metsast;0.4662
looduses;0.4661
vanapaari;0.466
elule;0.4654
rohelusse;0.4631
türi;0.4609
kuulsate;0.4596
keel;0.4596
sügisel;0.4595
näha;0.4577
lõhnavaid;0.4564
rõõmsale;0.455
nägin;0.4545
koju;0.4524
peamasti;0.4492
kuulajad;0.4448
kultuuriosakonna;0.4432
olemegi;0.4414
aadid;0.4355
sajandist;0.4316
tantsijate;0.4227
noorsoofestival;0.4171
eestis;0.4143
