keyphrase;score
euroliit;0.6086
euroopa;0.5654
ida-euroopa;0.514
eesti;0.4465
liitumisleping;0.421
kompromissettepanek;0.4034
komisjon;0.401
kokkutulek;0.399
luksemburg;0.3874
eelarvekava;0.3826
riigieelarve;0.3792
läbirääkimine;0.3764
demokraatlikum;0.3728
erakond;0.3722
volikogu;0.3696
valitsusjuht;0.3675
poliitik;0.3662
kokkulepe;0.3644
riigikogu;0.3627
välisminister;0.3604
riigipea;0.3541
üksmeel;0.3518
eelarve;0.3516
prantsusmaa;0.3499
kokkuvõte;0.3489
eesistujamaa;0.3471
poliitiline;0.3471
juht;0.3421
peaminister;0.3394
liit;0.3304
eesistuja;0.3291
liige;0.3273
peasekretär;0.3266
palgapoliitika;0.3227
välisriik;0.3223
rühmajuht;0.3215
kesk-eesti;0.3211
liikmesmaa;0.3207
sotsiaaldemokraat;0.3175
tööpoliitika;0.3156
kriis;0.3122
vabariik;0.3121
grupijuht;0.3096
diplomaat;0.3093
keskeltläbi;0.3092
vaidlus;0.3076
oodatud;0.3069
valitsus;0.3055
sotsiaaldemokraatlik;0.3045
uudistetoimetus;0.3035
ratifitseerimine;0.3029
toetatu;0.3003
juhataja;0.2966
ametiühing;0.2958
põhiseaduslepp;0.2899
planeerima;0.2861
juuni;0.2803
majanduspoliitika;0.2802
korraldamine;0.28
juuline;0.2784
šveitslane;0.2767
president;0.2755
tippkohtumine;0.2748
prantslane;0.2731
juunikuu;0.2719
organiseerija;0.2705
otsustamatute;0.2704
põhiseadus;0.2704
kolleeg;0.2669
miinimumpalk;0.2658
debatt;0.2638
veskiorg;0.263
ühtlustama;0.2625
aseesimees;0.2621
tänavus;0.2618
tänavu;0.2605
omavalitsus;0.259
ühtne;0.2545
2007;0.2525
nimel;0.2525
administraator;0.2497
aasta;0.2487
jaanipäev;0.2485
eestvedaja;0.2481
ühendaja;0.2477
referendum;0.2465
kihelkond;0.2464
uudis;0.2464
puudumine;0.2463
osakond;0.2463
tänavune;0.2448
valimine;0.2445
puuduma;0.2443
palgasaaja;0.2439
varem;0.2438
korraldama;0.2436
kahjuks;0.2428
ettenähtud;0.2416
eile;0.2415
õhtuhämarus;0.2413
raames;0.2412
uudistaja;0.241
muusikapäev;0.2407
tulupoliitika;0.2399
istutasime;0.2388
vahelduv;0.2384
ülesanne;0.2378
pakkuma;0.2375
varsti;0.237
jean-claud;0.2351
hilisöön;0.2351
kõnelus;0.2349
meeter;0.2348
otsustama;0.2347
plaan;0.2345
suursaadik;0.234
riik;0.2336
erakonnasüdameas;0.2325
madalapalgaline;0.2316
olukord;0.2302
ainukene;0.2291
kiriku-mõis;0.2276
eiki;0.2273
rääkima;0.2264
jutujärg;0.2255
tarbijaläbirääkimine;0.2253
päev;0.2251
aeg;0.2249
rahakasutus;0.2227
täna;0.2209
tanel;0.2204
seitsmes;0.2204
lõpuks;0.2202
piisavalt;0.2195
irja;0.2192
kaasaegne;0.2192
tulevik;0.2182
kutsuma;0.2182
kell;0.2178
ebaõnnestumine;0.2176
öösel;0.2169
istuta;0.2169
kaduma;0.2169
sündmus;0.2168
kinnitama;0.2168
töötasu;0.2154
tutu;0.2148
kammerorkester;0.2128
peterburi;0.2124
prioriteet;0.2123
koorikontsert;0.2122
lausa;0.2115
palk;0.2114
deklaratsioon;0.2112
viimane;0.21
konsulaarosakond;0.2073
illimar;0.206
lennupäev;0.2058
mõistlik;0.205
august;0.2044
sada;0.2041
vajuma;0.2036
kuulama;0.2034
palusime;0.2027
sõnum;0.2013
kontserdisaal;0.2012
festival;0.2002
pubi;0.1988
külaline;0.1984
kuus;0.1982
üheksakümnekroonine;0.1973
raadio;0.1941
jõudma;0.1921
otstarbekus;0.1918
nädal;0.1916
julius;0.1913
finantsperspektiiv;0.1885
õigeusk;0.188
60;0.1877
olulisem;0.1861
keeklubi;0.1848
moskva;0.1844
ilm;0.1826
ajagraafik;0.1818
lõuna;0.1777
positsioon;0.1776
tagasimakse;0.1768
tulemus;0.176
üllatuma;0.1738
vabadusvõitleja;0.1722
vaenlane;0.1682
kroon;0.1615
päikesekontsertsoomaal;0.1568
optimistlik;0.1546
koni;0.1538
lennujaam;0.1491
võitja;0.1489
helilooja;0.1479
haridusloosung;0.1473
kava;0.1303
