keyphrase;score
infoajastu;0.5468
informeerima;0.5399
andmekaitse;0.5383
sõnum;0.5073
skandaal;0.4953
edastama;0.4694
pahategija;0.4617
hoiatav;0.455
näiteks;0.4537
infopala;0.4445
väärima;0.4333
inimlik;0.4296
suhtlusvõrk;0.4267
isikuandmed;0.4252
põhjendam;0.4247
esitanu;0.4245
kirjavahetus;0.4232
omapoolne;0.4231
häkkimine;0.422
isu;0.4165
nõndanimetatu;0.4101
kommentaar;0.4089
informeeritud;0.4085
olemasolu;0.4036
vabakogunemine;0.3983
esitama;0.3949
ümbritseva;0.3914
rääkima;0.3906
põhjustama;0.3862
tähendama;0.3847
tavaohtlik;0.3832
sõna;0.383
tavakodanik;0.3823
nõusolek;0.3819
käsitlema;0.3791
ülevaade;0.3786
mõte;0.3783
puudutav;0.3782
iseloomustus;0.3777
bürokraatlik;0.3773
iseloomustata;0.3768
kirjeldama;0.3742
lugu;0.3718
võimaldama;0.3717
piisavalt;0.371
sotsiaalmeedia;0.3707
koostamine;0.3695
arvestamine;0.369
pakkumine;0.3672
vastama;0.3671
lekkimine;0.3667
muretsema;0.3657
teatamatu;0.3649
küsiv;0.3647
pealegi;0.3641
teenusepakkuja;0.3623
soosima;0.3619
tegu;0.3617
tegelema;0.3614
tuntud;0.3608
arvestama;0.3607
arusaadavalt;0.3601
asukoht;0.3585
ekspluateerimine;0.3557
mõju;0.3554
eeldat;0.3548
keelama;0.3547
üksikkasutaja;0.3539
internet;0.353
saadaval;0.3529
trahv;0.3519
tagajärg;0.3517
nõustuma;0.3517
sedavõrd;0.3494
pääsema;0.3473
võimalus;0.3466
kuluma;0.3444
vaidlema;0.3432
ip;0.3405
kogutav;0.3403
juhtuv;0.3398
vabadus;0.3397
kvaliteedihüpe;0.3394
tunnus;0.3393
aeg-ajalt;0.3389
vaja;0.3388
nõustumine;0.3378
kodanik;0.3375
personaalne;0.3369
elu;0.3347
intrigeeriv;0.334
tagama;0.3331
koguv;0.3327
hetk;0.3322
kehtima;0.3316
kogunema;0.3312
kristjan;0.3287
oht;0.3244
teenus;0.3234
kuuluv;0.3226
huvi;0.322
väärtustamine;0.3214
tuvastama;0.3212
inimene;0.3204
kogumine;0.3164
;0.3157
kasutav;0.3156
kohustus;0.3155
viga;0.3155
nõue;0.3118
kogusine;0.3103
unustama;0.3095
teadma;0.3095
klient;0.3091
tegevus;0.3088
kord;0.3088
mäluseadme;0.3083
aktiivsus;0.3073
koguma;0.3069
teke;0.3064
vanem;0.3062
haldaja;0.306
tehnoloo;0.3044
tooma;0.3042
karistus;0.3036
kuhjumine;0.3032
korraga;0.3027
varem;0.3018
asuma;0.3014
aeg;0.3013
tähelepanu;0.301
huviline;0.301
tegemine;0.301
lõputu;0.2983
maksimaalselt;0.2983
valima;0.2981
vaim;0.2976
küsima;0.2975
jutt;0.2974
nõustamine;0.2965
maailm;0.2961
õigus;0.2952
vaikimisi;0.2946
analüüs;0.2941
lõpp;0.2936
püüdma;0.2936
käiv;0.2933
muutuma;0.2901
esmalt;0.29
jätkama;0.2875
uurima;0.2875
aastane;0.2862
säilitama;0.2861
jätma;0.2853
protsent;0.2848
vahe;0.283
info;0.2824
vana;0.2817
keeldumine;0.2815
panema;0.2814
kasv;0.2813
port;0.2812
andmevargus;0.2804
kergitat;0.2762
kahjustama;0.2751
haldamine;0.2747
13;0.2743
tahtma;0.2736
miljon;0.2728
deme;0.2727
rahustav;0.2717
kurikuulus;0.2712
suund;0.2707
nõudma;0.2673
sündmus;0.2664
kasutaja;0.2635
seadus;0.2622
trahviraha;0.2621
uuendus;0.262
isik;0.2585
portaal;0.2572
vaatamine;0.2567
juhtum;0.2562
liit;0.2547
halb;0.2543
nõrkus;0.2532
aastakäis;0.2505
kultuur;0.2488
ootama;0.2481
ettevõte;0.2478
regulatsioon;0.2451
arvuti;0.2437
rikkumine;0.2405
eemaldam;0.2388
traalimine;0.2339
vähendama;0.2331
abstraktne;0.2331
20;0.2201
aadress;0.2108
number;0.2085
