EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
jäni täitma;märkima öeldistäitelaus;õpilane üldhariduskool;roll koer;saabas kääne;lauseliigen määrus;lauseliigen määrus;määrus kääne;hästi lihtne
roll näiteks;lauseliige käändenimetus;õpilane lõpetama;andma peamine;soovima näiteks;kääne lauseliige;määrus kääne;kääne määrus;sobima hästi
täitmine silm;määrus omadus;lause tähendama;määrus omadus;näiteks kitsam;lausemall juht;kääne määrus;kääne lauseliige;haridus andma
näiteks kitsam;esitama juhuslik;eesmärk õpilane;omadus seisund;eesmärk kõnelema;kääne lauseliigen;lauseliige käändenimetus;lauseliigen määrus;soovima näiteks
öeldistäis kääne;roll täitmine;andma õpilane;loobuma ;märkima saabas;kääne määrus;pealkiri määrus;lause tähendama;juht vajalik
täitma koer;kääne lauseliige;õpilane üldharidus;mõtlema soovima;võõras jääma;määrus kääne;määrus omadus;Kärner lausemall;täitma roll
täitma roll;tähendama räpp;esimene lause;iseloomulause kitsam;lause tähendama;lause tähendama;kääne lauseliigen;lauseliige käändenimetus;näiteks eesmärk
soovima näiteks;mõtlema soovima;koer kass;jääma ütlema;näiteks eesmärk;sobima lause;määrus saabas;saabas kääne;mõtlema sobima
roll täitmine;koer roll;lausemall juht;sobima mõtlema;määrus saabas;nimelt märkima;vähe määrus;kääne lauseliigen;gümnaasium eesmärk
määrus omadus;ajutine vahest;üldhariduskool haridusasutus;nimelt märkima;õpilane lõpetama;Kärner lausemall;kääne lauseliige;lausemall juht;asjalik tekst
Kärner lausemall;tekst ajutine;koer esimene;eesmärk õpilane;andma õpilane;keelekasutaja tekst;määrus roll;kääne märkima;sobima mõtlema
eesmärk andma;näide täpp;gümnaasium eesmärk;vähe määrus;eesmärk õpilane;lauseliige käändenimetus;lause tähendama;näiteks eesmärk;esitama juhuslik
koer täitma;iseloomulause kitsam;näiteks eesmärk;näiteks eesmärk;jääma ütlema;iseloomulause kitsam;esitama juhuslik;lause gümnaasium;õpilane üldharidus
toimetaja mõtlema;saabas kääne;sobima lause;roll näiteks;peamine eesmärk;asjalik tekst;näide täpp;määrus saabas;lõpetama keskmine
määrus roll;omadus seisund;näide täpp;koer roll;kõnelema esitama;määrus omadus;öeldistäitelaus öeldistäis;roll näiteks;esimene lause
